day,S,I,C,P,R,R_t
282.0,757.9887433733259,123.26448495047433,350.0159694126674,0.0,2065.2470354352677,3.212802052537378
283.0,755.8348301478794,122.37605939592633,350.6909920828683,0.0,2066.138741629464,3.2051001981542213
284.0,753.6809169224331,121.48763384137835,351.3660147530692,0.0,2067.030447823661,3.1973983437710642
285.0,751.5270036969866,120.59920828683036,352.0410374232701,0.0,2067.9221540178573,3.1896964893879076
286.0,749.3730904715402,119.71078273228237,352.71606009347096,0.0,2068.8138602120534,3.1819946350047505
287.0,747.2191772460938,118.82235717773438,353.3910827636719,0.0,2069.70556640625,3.174292780621594
288.0,738.7686070033482,117.53345816476005,353.2198965890067,0.0,2076.890694754464,3.140829821357733
289.0,730.3180367606027,116.24455915178571,353.04871041434154,0.0,2084.0758231026784,3.1073668620938717
290.0,721.8674665178571,114.95566013881138,352.87752423967635,0.0,2091.2609514508927,3.073903902830011
291.0,713.4168962751116,113.66676112583706,352.70633806501115,0.0,2098.4460797991073,3.0404409435661495
292.0,704.966326032366,112.37786211286273,352.53515189034596,0.0,2105.6312081473216,3.0069779843022886
293.0,696.5157557896205,111.08896309988839,352.3639657156808,0.0,2112.816336495536,2.9735150250384272
294.0,688.065185546875,109.80006408691406,352.1927795410156,0.0,2120.00146484375,2.9400520657745663
295.0,687.3780343191964,109.19969613211495,352.27050345284596,0.0,2126.144112723214,2.932757901562314
296.0,686.6908830915179,108.59932817731585,352.34822736467635,0.0,2132.2867606026784,2.9254637373500625
297.0,686.0037318638393,107.99896022251674,352.4259512765067,0.0,2138.4294084821427,2.9181695731378103
298.0,685.3165806361607,107.39859226771763,352.50367518833707,0.0,2144.5720563616073,2.910875408925558
299.0,684.6294294084821,106.79822431291852,352.5813991001674,0.0,2150.7147042410716,2.903581244713306
300.0,683.9422781808036,106.19785635811942,352.6591230119978,0.0,2156.857352120536,2.8962870805010543
301.0,683.255126953125,105.59748840332031,352.7368469238281,0.0,2163.0,2.888992916288802
302.0,679.3403669084821,105.94827052525112,353.39698573521207,0.0,2169.7139020647323,2.869268514775067
303.0,675.4256068638393,106.29905264718192,354.05712454659596,0.0,2176.427804129464,2.8495441132613317
304.0,671.5108468191964,106.64983476911273,354.7172633579799,0.0,2183.1417061941966,2.8298197117475965
305.0,667.5960867745536,107.00061689104352,355.37740216936385,0.0,2189.8556082589284,2.8100953102338617
306.0,663.6813267299107,107.35139901297433,356.0375409807478,0.0,2196.569510323661,2.7903709087201265
307.0,659.7665666852679,107.70218113490513,356.6976797921317,0.0,2203.2834123883927,2.7706465072063913
308.0,655.851806640625,108.05296325683594,357.3578186035156,0.0,2209.997314453125,2.750922105692656
309.0,652.6050676618304,106.85593959263393,358.06005423409596,0.0,2206.0555245535716,2.7435293506033216
310.0,649.3583286830357,105.65891592843192,358.76228986467635,0.0,2202.1137346540177,2.736136595513987
311.0,646.111589704241,104.46189226422992,359.4645254952567,0.0,2198.171944754464,2.7287438404246527
312.0,642.8648507254464,103.2648686000279,360.16676112583707,0.0,2194.230154854911,2.721351085335318
313.0,639.6181117466518,102.06784493582589,360.8689967564174,0.0,2190.2883649553573,2.7139583302459838
314.0,636.3713727678571,100.87082127162388,361.5712323869978,0.0,2186.3465750558034,2.7065655751566493
315.0,633.1246337890625,99.67379760742188,362.2734680175781,0.0,2182.40478515625,2.699172820067315
316.0,629.1691632952009,100.0113056727818,361.626717703683,0.0,2192.0182059151784,2.678144911162545
317.0,625.2136928013393,100.34881373814174,360.97996738978793,0.0,2201.6316266741073,2.6571170022577757
318.0,621.2582223074777,100.68632180350167,360.33321707589283,0.0,2211.245047433036,2.636089093353006
319.0,617.302751813616,101.02382986886161,359.6864667619978,0.0,2220.858468191964,2.615061184448236
320.0,613.3472813197544,101.36133793422154,359.0397164481027,0.0,2230.4718889508927,2.5940332755434663
321.0,609.3918108258929,101.69884599958148,358.3929661342076,0.0,2240.0853097098216,2.573005366638697
322.0,605.4363403320312,102.0363540649414,357.7462158203125,0.0,2249.69873046875,2.551977457733927
323.0,598.1723022460938,100.9651609148298,357.60342843191967,0.0,2255.2080426897323,2.523465486715677
324.0,590.9082641601562,99.8939677647182,357.4606410435268,0.0,2260.717354910714,2.494953515697427
325.0,583.6442260742188,98.82277461460659,357.31785365513394,0.0,2266.2266671316966,2.466441544679177
326.0,576.3801879882812,97.75158146449498,357.17506626674106,0.0,2271.7359793526784,2.4379295736609268
327.0,569.1161499023438,96.68038831438336,357.0322788783482,0.0,2277.245291573661,2.4094176026426766
328.0,561.8521118164062,95.60919516427177,356.88949148995533,0.0,2282.7546037946427,2.380905631624427
329.0,554.5880737304688,94.53800201416016,356.7467041015625,0.0,2288.263916015625,2.3523936606061766
330.0,560.8731427873884,93.24768502371651,357.8194841657366,0.0,2298.5710100446427,2.3668563930905773
331.0,567.1582118443081,91.95736803327289,358.8922642299107,0.0,2308.878104073661,2.381319125574978
332.0,573.4432809012277,90.66705104282924,359.9650442940848,0.0,2319.1851981026784,2.3957818580593786
333.0,579.7283499581473,89.3767340523856,361.03782435825894,0.0,2329.4922921316966,2.4102445905437797
334.0,586.0134190150669,88.08641706194196,362.110604422433,0.0,2339.799386160714,2.4247073230281804
335.0,592.2984880719866,86.79610007149833,363.18338448660717,0.0,2350.1064801897323,2.439170055512581
336.0,598.5835571289062,85.50578308105469,364.25616455078125,0.0,2360.41357421875,2.4536327879969817
337.0,594.764177594866,84.71028137207031,363.40526035853793,0.0,2354.892159598214,2.4457066828076233
338.0,590.9447980608259,83.91477966308594,362.55435616629467,0.0,2349.3707449776784,2.437780577618265
339.0,587.1254185267857,83.11927795410156,361.70345197405135,0.0,2343.8493303571427,2.4298544724289064
340.0,583.3060389927456,82.32377624511719,360.852547781808,0.0,2338.3279157366073,2.4219283672395484
341.0,579.4866594587054,81.52827453613281,360.0016435895647,0.0,2332.8065011160716,2.41400226205019
342.0,575.6672799246652,80.73277282714844,359.15073939732144,0.0,2327.285086495536,2.4060761568608315
343.0,571.847900390625,79.93727111816406,358.2998352050781,0.0,2321.763671875,2.398150051671473
344.0,570.960466657366,79.20006888253349,357.6892525809152,0.0,2328.360595703125,2.391351329818694
345.0,570.0730329241071,78.4628666469029,357.0786699567522,0.0,2334.95751953125,2.384552607965915
346.0,569.1855991908482,77.72566441127232,356.4680873325893,0.0,2341.554443359375,2.377753886113136
347.0,568.2981654575893,76.98846217564174,355.85750470842635,0.0,2348.1513671875,2.370955164260357
348.0,567.4107317243304,76.25125994001117,355.2469220842634,0.0,2354.748291015625,2.3641564424075776
349.0,566.5232979910714,75.51405770438058,354.63633946010043,0.0,2361.34521484375,2.357357720554799
350.0,565.6358642578125,74.77685546875,354.0257568359375,0.0,2367.942138671875,2.3505589987020197
351.0,553.1345084054129,75.31222752162388,354.8818838936942,0.0,2369.6178152901784,2.3042948573667004
352.0,540.6331525530134,75.84759957449776,355.7380109514509,0.0,2371.2934919084823,2.258030716031381
353.0,528.1317967006138,76.38297162737165,356.5941380092076,0.0,2372.969168526786,2.2117665746960617
354.0,515.6304408482143,76.91834368024554,357.4502650669643,0.0,2374.644845145089,2.1655024333607424
355.0,503.1290849958147,77.45371573311942,358.30639212472096,0.0,2376.3205217633927,2.119238292025423
356.0,490.6277291434152,77.9890877859933,359.1625191824777,0.0,2377.9961983816966,2.072974150690104
357.0,478.1263732910156,78.52445983886719,360.0186462402344,0.0,2379.671875,2.0267100093547845
358.0,471.85081699916293,77.08432442801339,360.2053484235491,0.0,2387.1240234375,2.0001517256209973
359.0,465.5752607073103,75.6441890171596,360.39205060686385,0.0,2394.576171875,1.97359344188721
360.0,459.2997044154576,74.2040536063058,360.57875279017856,0.0,2402.0283203125,1.9470351581534229
361.0,453.0241481236049,72.763918195452,360.7654549734933,0.0,2409.48046875,1.9204768744196354
362.0,446.7485918317522,71.32378278459821,360.952157156808,0.0,2416.9326171875,1.8939185906858482
363.0,440.47303553989957,69.88364737374442,361.1388593401228,0.0,2424.384765625,1.867360306952061
364.0,434.1974792480469,68.44351196289062,361.3255615234375,0.0,2431.8369140625,1.8408020232182738
365.0,432.76183646065846,68.62658146449498,361.38231985909596,0.0,2436.692626953125,1.832734098578523
366.0,431.3261936732701,68.80965096609933,361.4390781947545,0.0,2441.54833984375,1.8246661739387722
367.0,429.8905508858817,68.99272046770368,361.49583653041293,0.0,2446.404052734375,1.8165982492990214
368.0,428.4549080984933,69.17578996930804,361.55259486607144,0.0,2451.259765625,1.8085303246592708
369.0,427.0192653111049,69.35885947091239,361.6093532017299,0.0,2456.115478515625,1.80046240001952
370.0,425.58362252371654,69.54192897251674,361.6661115373884,0.0,2460.97119140625,1.7923944753797691
371.0,424.1479797363281,69.7249984741211,361.7228698730469,0.0,2465.826904296875,1.7843265507400183
372.0,426.4817461286272,69.3116694859096,360.5591343470982,0.0,2474.552176339286,1.788957919934496
373.0,428.81551252092635,68.8983404976981,359.39539882114957,0.0,2483.2774483816966,1.7935892891289738
374.0,431.14927891322543,68.48501150948661,358.2316632952009,0.0,2492.0027204241073,1.7982206583234515
375.0,433.48304530552457,68.07168252127511,357.0679277692522,0.0,2500.7279924665177,1.8028520275179292
376.0,435.81681169782365,67.65835353306362,355.90419224330356,0.0,2509.4532645089284,1.8074833967124069
377.0,438.1505780901228,67.24502454485211,354.7404567173549,0.0,2518.178536551339,1.8121147659068846
378.0,440.4843444824219,66.83169555664062,353.57672119140625,0.0,2526.90380859375,1.8167461351013623
379.0,435.8829345703125,66.38608986990792,352.1925571986607,0.0,2521.405587332589,1.803847288582287
380.0,431.2815246582031,65.94048418317523,350.8083932059152,0.0,2515.9073660714284,1.7909484420632118
381.0,426.68011474609375,65.49487849644252,349.42422921316967,0.0,2510.4091448102677,1.7780495955441364
382.0,422.0787048339844,65.04927280970982,348.0400652204241,0.0,2504.9109235491073,1.7651507490250613
383.0,417.477294921875,64.60366712297711,346.65590122767856,0.0,2499.4127022879466,1.752251902505986
384.0,412.8758850097656,64.15806143624442,345.271737234933,0.0,2493.914481026786,1.7393530559869108
385.0,408.27447509765625,63.71245574951172,343.8875732421875,0.0,2488.416259765625,1.7264542094678355
386.0,403.2918919154576,63.31724602835519,343.8406502859933,0.0,2494.4517647879466,1.7050930654823606
387.0,398.30930873325894,62.92203630719866,343.7937273297991,0.0,2500.4872698102677,1.6837319214968856
388.0,393.3267255510603,62.526826586042134,343.7468043736049,0.0,2506.522774832589,1.6623707775114107
389.0,388.3441423688616,62.1316168648856,343.6998814174107,0.0,2512.558279854911,1.6410096335259357
390.0,383.36155918666293,61.736407143729075,343.65295846121654,0.0,2518.5937848772323,1.6196484895404608
391.0,378.3789760044643,61.34119742257254,343.6060355050223,0.0,2524.6292898995534,1.598287345554986
392.0,373.3963928222656,60.945987701416016,343.5591125488281,0.0,2530.664794921875,1.576926201569511
393.0,383.7007315499442,59.6862678527832,344.52037266322543,0.0,2531.8333565848216,1.6142354278251703
394.0,394.0050702776228,58.42654800415039,345.4816327776228,0.0,2533.0019182477677,1.6515446540808296
395.0,404.30940900530135,57.16682815551758,346.4428928920201,0.0,2534.170479910714,1.688853880336489
396.0,414.6137477329799,55.907108306884766,347.4041530064174,0.0,2535.339041573661,1.726163106592148
397.0,424.91808646065846,54.64738845825195,348.3654131208147,0.0,2536.5076032366073,1.7634723328478075
398.0,435.22242518833707,53.38766860961914,349.32667323521207,0.0,2537.6761648995534,1.8007815591034668
399.0,445.5267639160156,52.12794876098633,350.2879333496094,0.0,2538.8447265625,1.8380907853591262
400.0,439.8533281598772,52.18358176095145,349.71836635044644,0.0,2546.20166015625,1.8141073584536451
401.0,434.17989240373885,52.239214760916575,349.14879935128346,0.0,2553.55859375,1.7901239315481643
402.0,428.50645664760043,52.294847760881694,348.5792323521205,0.0,2560.91552734375,1.7661405046426832
403.0,422.83302089146207,52.35048076084682,348.0096653529576,0.0,2568.2724609375,1.7421570777372024
404.0,417.15958513532365,52.40611376081194,347.44009835379467,0.0,2575.62939453125,1.7181736508317214
405.0,411.48614937918524,52.46174676077707,346.8705313546317,0.0,2582.986328125,1.6941902239262405
406.0,405.8127136230469,52.51737976074219,346.30096435546875,0.0,2590.34326171875,1.6702067970207595
407.0,405.2286071777344,51.448020935058594,345.96911185128346,0.0,2585.5221819196427,1.6711647347161926
408.0,404.6445007324219,50.378662109375,345.6372593470982,0.0,2580.701102120536,1.6721226724116258
409.0,404.0603942871094,49.309303283691406,345.30540684291293,0.0,2575.8800223214284,1.673080610107059
410.0,403.4762878417969,48.23994445800781,344.9735543387277,0.0,2571.0589425223216,1.6740385478024924
411.0,402.8921813964844,47.17058563232422,344.6417018345424,0.0,2566.237862723214,1.6749964854979256
412.0,402.3080749511719,46.101226806640625,344.30984933035717,0.0,2561.4167829241073,1.6759544231933587
413.0,401.7239685058594,45.03186798095703,343.9779968261719,0.0,2556.595703125,1.676912360888792
414.0,396.395028250558,45.3473151070731,344.34444318498885,0.0,2556.3999372209823,1.6568911611458985
415.0,391.0660879952567,45.66276223318918,344.7108895438058,0.0,2556.204171316964,1.636869961403005
416.0,385.73714773995533,45.97820935930525,345.0773359026228,0.0,2556.0084054129466,1.6168487616601115
417.0,380.40820748465404,46.293656485421316,345.4437822614397,0.0,2555.8126395089284,1.5968275619172179
418.0,375.0792672293527,46.609103611537385,345.8102286202567,0.0,2555.616873604911,1.5768063621743245
419.0,369.75032697405135,46.92455073765346,346.17667497907365,0.0,2555.4211077008927,1.556785162431431
420.0,364.42138671875,47.23999786376953,346.5431213378906,0.0,2555.225341796875,1.5367639626885374
421.0,361.174551827567,45.81124605451311,345.6964634486607,0.0,2569.8217424665177,1.5192001895785348
422.0,357.92771693638394,44.382494245256694,344.8498055594308,0.0,2584.418143136161,1.5016364164685319
423.0,354.6808820452009,42.95374243600028,344.0031476702009,0.0,2599.0145438058034,1.4840726433585292
424.0,351.43404715401783,41.524990626743865,343.15648978097096,0.0,2613.6109444754466,1.4665088702485265
425.0,348.1872122628348,40.096238817487446,342.30983189174106,0.0,2628.207345145089,1.4489450971385238
426.0,344.9403773716518,38.66748700823103,341.46317400251115,0.0,2642.8037458147323,1.431381324028521
427.0,341.69354248046875,37.23873519897461,340.61651611328125,0.0,2657.400146484375,1.4138175509185182
428.0,344.89253888811385,37.44559260777065,339.6201695033482,0.0,2649.8083147321427,1.4293909283644564
429.0,348.09153529575894,37.65245001656668,338.6238228934152,0.0,2642.216482979911,1.4449643058103945
430.0,351.29053170340404,37.85930742536272,337.62747628348217,0.0,2634.6246512276784,1.4605376832563326
431.0,354.4895281110491,38.06616483415876,336.6311296735491,0.0,2627.0328194754466,1.4761110607022707
432.0,357.6885245186942,38.2730222429548,335.63478306361606,0.0,2619.440987723214,1.4916844381482088
433.0,360.8875209263393,38.479879651750835,334.638436453683,0.0,2611.8491559709823,1.507257815594147
434.0,364.0865173339844,38.686737060546875,333.64208984375,0.0,2604.25732421875,1.522831193040085
435.0,361.7428632463728,38.6370735168457,333.83680943080356,0.0,2606.6655622209823,1.5129373892697617
436.0,359.39920915876115,38.58740997314453,334.03152901785717,0.0,2609.073800223214,1.5030435854994384
437.0,357.05555507114957,38.53774642944336,334.2262486049107,0.0,2611.4820382254466,1.493149781729115
438.0,354.71190098353793,38.48808288574219,334.4209681919643,0.0,2613.8902762276784,1.4832559779587917
439.0,352.36824689592635,38.438419342041016,334.61568777901783,0.0,2616.298514229911,1.4733621741884684
440.0,350.0245928083147,38.388755798339844,334.81040736607144,0.0,2618.7067522321427,1.463468370418145
441.0,347.6809387207031,38.33909225463867,335.005126953125,0.0,2621.114990234375,1.4535745666478217
442.0,340.1660592215402,37.549966539655415,334.5835614885603,0.0,2625.480538504464,1.4237807731809844
443.0,332.6511797223772,36.76084082467215,334.1619960239955,0.0,2629.8460867745534,1.393986979714147
444.0,325.1363002232143,35.971715109688894,333.7404305594308,0.0,2634.2116350446427,1.3641931862473098
445.0,317.62142072405135,35.18258939470564,333.31886509486606,0.0,2638.5771833147323,1.3343993927804723
446.0,310.1065412248884,34.39346367972238,332.89729963030135,0.0,2642.9427315848216,1.304605599313635
447.0,302.59166172572543,33.604337964739116,332.4757341657366,0.0,2647.308279854911,1.2748118058467977
448.0,295.0767822265625,32.81521224975586,332.0541687011719,0.0,2651.673828125,1.2450180123799603
449.0,300.6947283063616,32.784144810267854,331.1509007045201,0.0,2653.860909598214,1.2658364091604914
450.0,306.3126743861607,32.753077370779856,330.2476327078683,0.0,2656.0479910714284,1.2866548059410228
451.0,311.9306204659598,32.72200993129185,329.34436471121654,0.0,2658.2350725446427,1.3074732027215539
452.0,317.54856654575894,32.69094249180385,328.4410967145647,0.0,2660.4221540178573,1.3282915995020852
453.0,323.166512625558,32.65987505231585,327.53782871791293,0.0,2662.6092354910716,1.3491099962826163
454.0,328.7844587053571,32.62880761282785,326.63456072126115,0.0,2664.796316964286,1.3699283930631476
455.0,334.40240478515625,32.597740173339844,325.7312927246094,0.0,2666.9833984375,1.3907467898436787
456.0,327.49696132114957,32.1841013772147,326.0638340541295,0.0,2671.0840192522323,1.3630558472018086
457.0,320.59151785714283,31.770462581089564,326.39637538364957,0.0,2675.184640066964,1.3353649045599385
458.0,313.68607439313615,31.356823784964426,326.72891671316967,0.0,2679.2852608816966,1.3076739619180684
459.0,306.7806309291295,30.943184988839285,327.0614580426897,0.0,2683.3858816964284,1.279983019276198
460.0,299.8751874651228,30.529546192714147,327.3939993722098,0.0,2687.486502511161,1.252292076634328
461.0,292.96974400111606,30.11590739658901,327.7265407017299,0.0,2691.5871233258927,1.2246011339924578
462.0,286.0643005371094,29.702268600463867,328.05908203125,0.0,2695.687744140625,1.1969101913505877
463.0,288.9073050362723,29.416507448468888,326.929922921317,0.0,2696.5948311941966,1.2079146826977665
464.0,291.7503095354353,29.130746296473912,325.80076381138394,0.0,2697.5019182477677,1.2189191740449452
465.0,294.5933140345982,28.844985144478933,324.6716047014509,0.0,2698.409005301339,1.229923665392124
466.0,297.43631853376115,28.559223992483957,323.54244559151783,0.0,2699.316092354911,1.240928156739303
467.0,300.2793230329241,28.27346284048898,322.4132864815848,0.0,2700.2231794084823,1.2519326480864816
468.0,303.12232753208707,27.987701688494,321.2841273716518,0.0,2701.1302664620534,1.2629371394336604
469.0,305.96533203125,27.701940536499023,320.15496826171875,0.0,2702.037353515625,1.273941630780839
470.0,301.76414707728793,27.989680971418107,320.6164855957031,0.0,2701.148123604911,1.2579524338718702
471.0,297.5629621233259,28.277421406337194,321.0780029296875,0.0,2700.2588936941966,1.2419632369629015
472.0,293.36177716936385,28.565161841256277,321.5395202636719,0.0,2699.3696637834823,1.2259740400539325
473.0,289.1605922154018,28.852902276175364,322.00103759765625,0.0,2698.4804338727677,1.2099848431449636
474.0,284.9594072614397,29.140642711094447,322.4625549316406,0.0,2697.5912039620534,1.1939956462359946
475.0,280.7582223074777,29.42838314601353,322.924072265625,0.0,2696.701974051339,1.178006449327026
476.0,276.5570373535156,29.716123580932617,323.3855895996094,0.0,2695.812744140625,1.162017252418057
477.0,276.7263706752232,28.093445914132253,322.54788643973217,0.0,2704.2338518415177,1.1606049458573504
478.0,276.8957039969308,26.470768247331893,321.7101832798549,0.0,2712.654959542411,1.159192639296644
479.0,277.0650373186384,24.84809058053153,320.8724801199777,0.0,2721.0760672433034,1.1577803327359375
480.0,277.23437064034596,23.225412913731166,320.03477696010043,0.0,2729.4971749441966,1.156368026175231
481.0,277.40370396205356,21.602735246930806,319.1970738002232,0.0,2737.918282645089,1.1549557196145244
482.0,277.57303728376115,19.980057580130442,318.35937064034596,0.0,2746.3393903459823,1.153543413053818
483.0,277.74237060546875,18.357379913330078,317.52166748046875,0.0,2754.760498046875,1.1521311064931115
484.0,273.9975346156529,18.212943485804967,315.52652849469865,0.0,2754.3731515066966,1.1385651717071446
485.0,270.25269862583707,18.068507058279856,313.53138950892856,0.0,2753.9858049665177,1.1249992369211776
486.0,266.50786263602123,17.924070630754745,311.53625052315846,0.0,2753.598458426339,1.1114333021352107
487.0,262.76302664620533,17.77963420322963,309.5411115373884,0.0,2753.211111886161,1.0978673673492436
488.0,259.0181906563895,17.63519777570452,307.5459725516183,0.0,2752.8237653459823,1.0843014325632767
489.0,255.27335466657365,17.490761348179408,305.5508335658482,0.0,2752.4364188058034,1.0707354977773098
490.0,251.5285186767578,17.346324920654297,303.5556945800781,0.0,2752.049072265625,1.057169562991343
491.0,250.3050820486886,18.608777454921178,303.7107151576451,0.0,2752.884207589286,1.051712036740266
492.0,249.08164542061942,19.87122998918806,303.86573573521207,0.0,2753.7193429129466,1.0462545104891887
493.0,247.85820879255022,21.13368252345494,304.02075631277904,0.0,2754.5544782366073,1.0407969842381117
494.0,246.63477216448103,22.39613505772182,304.17577689034596,0.0,2755.3896135602677,1.0353394579870348
495.0,245.41133553641183,23.6585875919887,304.33079746791293,0.0,2756.2247488839284,1.0298819317359578
496.0,244.18789890834265,24.92104012625558,304.4858180454799,0.0,2757.059884207589,1.0244244054848806
497.0,242.96446228027344,26.18349266052246,304.6408386230469,0.0,2757.89501953125,1.0189668792338036
498.0,237.90582057407923,24.781060355050222,304.03377423967635,0.0,2753.928536551339,1.000702887365018
499.0,232.84717886788505,23.378628049577987,303.4267098563058,0.0,2749.9620535714284,0.9824388954962321
500.0,227.78853716169084,21.97619574410575,302.8196454729353,0.0,2745.9955705915177,0.9641749036274464
501.0,222.72989545549666,20.57376343863351,302.2125810895647,0.0,2742.0290876116073,0.9459109117586607
502.0,217.67125374930245,19.171331133161274,301.6055167061942,0.0,2738.0626046316966,0.927646919889875
503.0,212.61261204310827,17.768898827689036,300.99845232282365,0.0,2734.096121651786,0.9093829280210892
504.0,207.55397033691406,16.366466522216797,300.3913879394531,0.0,2730.129638671875,0.8911189361523035
505.0,220.46727643694197,16.224107878548757,298.4117431640625,0.0,2739.0221819196427,0.9391385268808573
506.0,233.38058253696985,16.08174923488072,296.4320983886719,0.0,2747.914725167411,0.9871581176094111
507.0,246.29388863699776,15.939390591212682,294.45245361328125,0.0,2756.8072684151784,1.0351777083379647
508.0,259.20719473702565,15.797031947544642,292.4728088378906,0.0,2765.6998116629466,1.0831972990665186
509.0,272.12050083705356,15.654673303876605,290.4931640625,0.0,2774.592354910714,1.1312168897950723
510.0,285.03380693708147,15.512314660208567,288.5135192871094,0.0,2783.4848981584823,1.1792364805236262
511.0,297.9471130371094,15.369956016540527,286.53387451171875,0.0,2792.37744140625,1.2272560712521798
512.0,298.3228672572545,15.384742191859655,286.6831490652902,0.0,2790.246023995536,1.2293866326861633
513.0,298.69862147739957,15.39952836717878,286.8324236188616,0.0,2788.1146065848216,1.231517194120147
514.0,299.07437569754467,15.414314542497907,286.981698172433,0.0,2785.9831891741073,1.2336477555541305
515.0,299.4501299176897,15.429100717817034,287.1309727260045,0.0,2783.8517717633927,1.235778316988114
516.0,299.8258841378348,15.443886893136161,287.2802472795759,0.0,2781.7203543526784,1.2379088784220975
517.0,300.2016383579799,15.458673068455287,287.4295218331473,0.0,2779.588936941964,1.2400394398560812
518.0,300.577392578125,15.473459243774414,287.57879638671875,0.0,2777.45751953125,1.2421700012900647
519.0,290.9158455984933,14.85883126940046,286.9691162109375,0.0,2774.7143205915177,1.206235767146905
520.0,281.2542986188616,14.244203295026507,286.35943603515625,0.0,2771.971121651786,1.1703015330037452
521.0,271.5927516392299,13.629575320652553,285.749755859375,0.0,2769.2279227120534,1.1343672988605853
522.0,261.9312046595982,13.0149473462786,285.14007568359375,0.0,2766.4847237723216,1.0984330647174256
523.0,252.2696576799665,12.400319371904645,284.5303955078125,0.0,2763.741524832589,1.062498830574266
524.0,242.6081107003348,11.785691397530691,283.92071533203125,0.0,2760.9983258928573,1.026564596431106
525.0,232.94656372070312,11.171063423156738,283.31103515625,0.0,2758.255126953125,0.9906303622879463
526.0,235.3215593610491,11.123691013881139,283.16795131138394,0.0,2764.3130231584823,0.9981137910870178
527.0,237.6965550013951,11.076318604605538,283.02486746651783,0.0,2770.370919363839,1.0055972198860892
528.0,240.07155064174108,11.028946195329938,282.8817836216518,0.0,2776.4288155691966,1.0130806486851607
529.0,242.44654628208704,10.981573786054339,282.7386997767857,0.0,2782.4867117745534,1.0205640774842322
530.0,244.82154192243303,10.93420137677874,282.59561593191967,0.0,2788.544607979911,1.0280475062833037
531.0,247.196537562779,10.886828967503138,282.45253208705356,0.0,2794.6025041852677,1.0355309350823751
532.0,249.571533203125,10.839456558227539,282.3094482421875,0.0,2800.660400390625,1.0430143638814466
533.0,245.39081028529577,11.825777053833008,281.88415091378346,0.0,2799.6620047433034,1.0268263626264182
534.0,241.2100873674665,12.812097549438477,281.4588535853795,0.0,2798.6636090959823,1.0106383613713896
535.0,237.02936444963728,13.798418045043945,281.03355625697543,0.0,2797.665213448661,0.9944503601163612
536.0,232.84864153180803,14.784738540649414,280.60825892857144,0.0,2796.666817801339,0.9782623588613328
537.0,228.6679186139788,15.771059036254883,280.1829616001674,0.0,2795.6684221540177,0.9620743576063043
538.0,224.48719569614954,16.75737953186035,279.7576642717634,0.0,2794.6700265066966,0.9458863563512759
539.0,220.3064727783203,17.74370002746582,279.3323669433594,0.0,2793.671630859375,0.9296983550962474
540.0,221.4611075265067,16.82036440713065,279.54769461495533,0.0,2787.9753766741073,0.9361161908161659
541.0,222.61574227469308,15.89702878679548,279.76302228655135,0.0,2782.279122488839,0.9425340265360845
542.0,223.77037702287947,14.97369316646031,279.9783499581473,0.0,2776.5828683035716,0.948951862256003
543.0,224.92501177106584,14.05035754612514,280.1936776297433,0.0,2770.8866141183034,0.9553696979759215
544.0,226.07964651925224,13.127021925789968,280.4090053013393,0.0,2765.190359933036,0.96178753369584
545.0,227.2342812674386,12.203686305454799,280.6243329729353,0.0,2759.4941057477677,0.9682053694157586
546.0,228.388916015625,11.280350685119629,280.83966064453125,0.0,2753.7978515625,0.9746232051356771
547.0,222.06131417410714,10.86787496294294,280.5290091378348,0.0,2761.69287109375,0.9474186919901747
548.0,215.73371233258928,10.455399240766253,280.2183576311384,0.0,2769.587890625,0.9202141788446722
549.0,209.40611049107144,10.042923518589564,279.907706124442,0.0,2777.48291015625,0.8930096656991697
550.0,203.07850864955358,9.630447796412877,279.5970546177455,0.0,2785.3779296875,0.8658051525536672
551.0,196.75090680803572,9.217972074236188,279.2864031110491,0.0,2793.27294921875,0.8386006394081648
552.0,190.42330496651786,8.8054963520595,278.9757516043527,0.0,2801.16796875,0.8113961262626623
553.0,184.095703125,8.393020629882812,278.66510009765625,0.0,2809.06298828125,0.7841916131171598
554.0,199.8993879045759,8.498263904026576,277.69311959402904,0.0,2809.8129534040177,0.8457011811552947
555.0,215.70307268415178,8.603507178170341,276.7211390904018,0.0,2810.562918526786,0.9072107491934297
556.0,231.5067574637277,8.708750452314105,275.74915858677457,0.0,2811.3128836495534,0.9687203172315646
557.0,247.31044224330356,8.813993726457868,274.7771780831473,0.0,2812.0628487723216,1.0302298852696996
558.0,263.1141270228795,8.919237000601631,273.8051975795201,0.0,2812.812813895089,1.0917394533078344
559.0,278.9178118024554,9.024480274745397,272.83321707589283,0.0,2813.5627790178573,1.1532490213459694
560.0,294.72149658203125,9.12972354888916,271.8612365722656,0.0,2814.312744140625,1.2147585893841044
561.0,287.6304495675223,9.65142822265625,271.8366263253348,0.0,2815.781563895089,1.1870748345378734
562.0,280.5394025530134,10.17313289642334,271.81201607840404,0.0,2817.2503836495534,1.1593910796916425
563.0,273.4483555385045,10.69483757019043,271.7874058314732,0.0,2818.7192034040177,1.1317073248454115
564.0,266.3573085239955,11.21654224395752,271.7627955845424,0.0,2820.1880231584823,1.1040235699991807
565.0,259.2662615094866,11.73824691772461,271.7381853376116,0.0,2821.6568429129466,1.0763398151529497
566.0,252.1752144949777,12.2599515914917,271.7135750906808,0.0,2823.125662667411,1.0486560603067188
