day,S,I,A,H,C,R_t
1367.0,0.11199320746319635,34.351160866873606,0.5423876047134399,0.0,507.44612775530135,0.0030502410000345357
1368.0,0.12085855220045362,34.24769810267857,0.5423876047134399,0.0,507.5287344796317,0.00329177626969535
1369.0,0.12972389693771091,34.14423533848354,0.5423876047134399,0.0,507.61134120396207,0.003533311539356164
1370.0,0.13858924167496817,34.0407725742885,0.5423876047134399,0.0,507.6939479282924,0.003774846809016978
1371.0,0.14745458641222545,33.937309810093474,0.5423876047134399,0.0,507.7765546526228,0.004016382078677792
1372.0,0.15631993114948273,33.83384704589844,0.5423876047134399,0.0,507.8591613769531,0.004257917348338606
1373.0,0.13912511350853102,33.80591038295201,0.5423876047134399,0.0,507.8751656668527,0.003789609263125705
1374.0,0.12193029586757932,33.77797372000558,0.5423876047134399,0.0,507.8911699567522,0.003321301177912804
1375.0,0.10473547822662763,33.75003705705915,0.5423876047134399,0.0,507.9071742466518,0.0028529930926999023
1376.0,0.08754066058567592,33.72210039411272,0.5423876047134399,0.0,507.92317853655135,0.002384685007487001
1377.0,0.07034584294472421,33.69416373116629,0.5423876047134399,0.0,507.9391828264509,0.0019163769222741
1378.0,0.05315102530377251,33.66622706821987,0.5423876047134399,0.0,507.95518711635043,0.0014480688370611984
1379.0,0.035956207662820816,33.63829040527344,0.5423876047134399,0.0,507.97119140625,0.0009797607518482973
1380.0,0.030819606568132128,33.551661900111604,0.5423876047134399,0.0,508.0546569824219,0.0008397949301556834
1381.0,0.02568300547344344,33.46503339494978,0.5423876047134399,0.0,508.13812255859375,0.0006998291084630695
1382.0,0.020546404378754754,33.378404889787944,0.5423876047134399,0.0,508.2215881347656,0.0005598632867704555
1383.0,0.015409803284066066,33.29177638462612,0.5423876047134399,0.0,508.3050537109375,0.0004198974650778417
1384.0,0.010273202189377377,33.205147879464285,0.5423876047134399,0.0,508.3885192871094,0.0002799316433852279
1385.0,0.005136601094688692,33.11851937430246,0.5423876047134399,0.0,508.47198486328125,0.00013996582169261394
1386.0,0.0,33.031890869140625,0.5423876047134399,0.0,508.5554504394531,0.0
1387.0,0.0,33.05986894880022,0.5423876047134399,0.0,508.5235595703125,0.0
1388.0,0.0,33.08784702845982,0.5423876047134399,0.0,508.4916687011719,0.0
1389.0,0.0,33.11582510811942,0.5423876047134399,0.0,508.45977783203125,0.0
1390.0,0.0,33.14380318777902,0.5423876047134399,0.0,508.4278869628906,0.0
1391.0,0.0,33.17178126743862,0.5423876047134399,0.0,508.39599609375,0.0
1392.0,0.0,33.199759347098215,0.5423876047134399,0.0,508.3641052246094,0.0
1393.0,0.0,33.22773742675781,0.5423876047134399,0.0,508.33221435546875,0.0
1394.0,0.0002834566403180361,33.14369746616909,0.5423876047134399,0.0,508.43223353794644,7.723427666821262e-06
1395.0,0.0005669132806360722,33.059657505580354,0.5423876047134399,0.0,508.5322527204241,1.5446855333642524e-05
1396.0,0.0008503699209541082,32.97561754499163,0.5423876047134399,0.0,508.6322719029018,2.3170283000463785e-05
1397.0,0.0011338265612721443,32.8915775844029,0.5423876047134399,0.0,508.7322910853795,3.089371066728505e-05
1398.0,0.0014172832015901804,32.80753762381418,0.5423876047134399,0.0,508.83231026785717,3.861713833410631e-05
1399.0,0.0017007398419082165,32.723497663225444,0.5423876047134399,0.0,508.9323294503348,4.634056600092757e-05
1400.0,0.0019841964822262526,32.63945770263672,0.5423876047134399,0.0,509.0323486328125,5.406399366774883e-05
1401.0,0.0017007398419082165,32.50508335658482,0.5423876047134399,0.0,509.1668178013393,4.634056600092757e-05
1402.0,0.0014172832015901804,32.37070901053293,0.5423876047134399,0.0,509.30128696986606,3.861713833410631e-05
1403.0,0.0011338265612721443,32.23633466448103,0.5423876047134399,0.0,509.43575613839283,3.089371066728505e-05
1404.0,0.0008503699209541082,32.10196031842913,0.5423876047134399,0.0,509.57022530691967,2.3170283000463785e-05
1405.0,0.0005669132806360722,31.967585972377233,0.5423876047134399,0.0,509.70469447544644,1.5446855333642524e-05
1406.0,0.0002834566403180361,31.833211626325333,0.5423876047134399,0.0,509.8391636439732,7.723427666821262e-06
1407.0,0.0,31.698837280273438,0.5423876047134399,0.0,509.9736328125,0.0
1408.0,0.0,31.655086244855607,0.5423876047134399,0.0,510.0150887625558,0.0
1409.0,0.0,31.61133520943778,0.5423876047134399,0.0,510.0565447126116,0.0
1410.0,0.0,31.56758417401995,0.5423876047134399,0.0,510.0980006626674,0.0
1411.0,0.0,31.52383313860212,0.5423876047134399,0.0,510.1394566127232,0.0
1412.0,0.0,31.48008210318429,0.5423876047134399,0.0,510.18091256277904,0.0
1413.0,0.0,31.436331067766464,0.5423876047134399,0.0,510.2223685128348,0.0
1414.0,0.0,31.392580032348633,0.5423876047134399,0.0,510.2638244628906,0.0
1415.0,0.03532848400729043,31.25275775364467,0.5423876047134399,0.0,510.2406441824777,0.0009642259685231954
1416.0,0.07065696801458086,31.11293547494071,0.5423876047134399,0.0,510.2174639020647,0.0019284519370463909
1417.0,0.10598545202187129,30.973113196236746,0.5423876047134399,0.0,510.1942836216518,0.002892677905569586
1418.0,0.14131393602916173,30.833290917532786,0.5423876047134399,0.0,510.17110334123885,0.0038569038740927817
1419.0,0.17664242003645217,30.693468638828822,0.5423876047134399,0.0,510.1479230608259,0.004821129842615977
1420.0,0.21197090404374258,30.553646360124862,0.5423876047134399,0.0,510.12474278041293,0.005785355811139172
1421.0,0.24729938805103302,30.4138240814209,0.5423876047134399,0.0,510.1015625,0.006749581779662368
1422.0,0.2122258262575737,30.43877683367048,0.5423876047134399,0.0,510.24464198521207,0.005792301501620936
1423.0,0.1771522644641144,30.46372958592006,0.5423876047134399,0.0,510.3877214704241,0.004835021223579505
1424.0,0.1420787026706551,30.488682338169642,0.5423876047134399,0.0,510.53080095563615,0.0038777409455380734
1425.0,0.10700514087719576,30.513635090419225,0.5423876047134399,0.0,510.6738804408482,0.002920460667496642
1426.0,0.07193157908373643,30.538587842668807,0.5423876047134399,0.0,510.8169599260603,0.0019631803894552104
1427.0,0.03685801729027713,30.563540594918386,0.5423876047134399,0.0,510.9600394112723,0.001005900111413779
1428.0,0.0017844554968178272,30.58849334716797,0.5423876047134399,0.0,511.1031188964844,4.8619833372347215e-05
1429.0,0.010498418738799436,30.56703976222447,0.5423876047134399,0.0,511.14925275530135,0.0002859379022244501
1430.0,0.019212381980781044,30.54558617728097,0.5423876047134399,0.0,511.1953866141183,0.000523255971076553
