day,S,I,Q,R_t
381.0,3581.8734305245534,339.99732753208707,82.88336617606026,7.401889172472308
382.0,3581.8548409598216,339.96556309291293,82.89409964425224,7.401923987420377
383.0,3581.836251395089,339.93379865373885,82.9048331124442,7.401958802368444
384.0,3581.8176618303573,339.9020342145647,82.91556658063617,7.401993617316513
385.0,3581.799072265625,339.8702697753906,82.92630004882812,7.40202843226458
386.0,3581.9837472098216,339.9298618861607,82.88377271379743,7.402037179993919
387.0,3582.1684221540177,339.9894539969308,82.84124537876674,7.402045927723258
388.0,3582.353097098214,340.0490461077009,82.79871804373605,7.4020546754525975
389.0,3582.537772042411,340.10863821847096,82.75619070870536,7.402063423181937
390.0,3582.7224469866073,340.16823032924106,82.71366337367466,7.402072170911276
391.0,3582.9071219308034,340.22782244001115,82.67113603864398,7.402080918640615
392.0,3583.091796875,340.28741455078125,82.62860870361328,7.402089666369954
393.0,3582.9147600446427,340.4411926269531,82.65081569126674,7.401725879566189
394.0,3582.737723214286,340.594970703125,82.6730226789202,7.401362092762423
395.0,3582.5606863839284,340.7487487792969,82.69522966657367,7.400998305958658
396.0,3582.3836495535716,340.90252685546875,82.71743665422711,7.400634519154893
397.0,3582.206612723214,341.0563049316406,82.73964364188058,7.400270732351127
398.0,3582.0295758928573,341.2100830078125,82.76185062953404,7.399906945547362
399.0,3581.8525390625,341.3638610839844,82.7840576171875,7.3995431587435965
400.0,3581.799002511161,341.2444588797433,82.78590611049107,7.39974864546713
401.0,3581.7454659598216,341.1250566755022,82.78775460379464,7.399954132190663
402.0,3581.6919294084823,341.00565447126115,82.78960309709821,7.400159618914197
403.0,3581.6383928571427,340.8862522670201,82.79145159040179,7.4003651056377295
404.0,3581.5848563058034,340.76685006277904,82.79330008370536,7.400570592361263
405.0,3581.531319754464,340.64744785853793,82.79514857700893,7.400776079084796
406.0,3581.477783203125,340.5280456542969,82.7969970703125,7.40098156580833
407.0,3581.5947614397323,340.55350167410717,82.79375566755023,7.400966068382026
408.0,3581.711739676339,340.5789576939174,82.79051426478794,7.400950570955722
409.0,3581.8287179129466,340.6044137137277,82.78727286202567,7.400935073529418
410.0,3581.9456961495534,340.62986973353793,82.78403145926339,7.400919576103113
411.0,3582.062674386161,340.6553257533482,82.78079005650112,7.400904078676809
412.0,3582.1796526227677,340.68078177315846,82.77754865373883,7.400888581250505
413.0,3582.296630859375,340.70623779296875,82.77430725097656,7.400873083824201
414.0,3582.2951311383927,340.7303771972656,82.78717150006976,7.400804394440273
415.0,3582.293631417411,340.7545166015625,82.80003574916294,7.400735705056346
416.0,3582.2921316964284,340.7786560058594,82.81289999825614,7.400667015672418
417.0,3582.2906319754466,340.80279541015625,82.82576424734933,7.400598326288491
418.0,3582.289132254464,340.8269348144531,82.83862849644252,7.4005296369045634
419.0,3582.2876325334823,340.85107421875,82.85149274553571,7.400460947520636
420.0,3582.2861328125,340.8752136230469,82.8643569946289,7.4003922581367085
421.0,3582.3021065848216,340.83033970424106,82.86124965122768,7.400484390302397
422.0,3582.3180803571427,340.7854657854353,82.85814230782645,7.400576522468085
423.0,3582.334054129464,340.7405918666295,82.85503496442523,7.400668654633773
424.0,3582.350027901786,340.69571794782365,82.85192762102399,7.400760786799462
425.0,3582.3660016741073,340.65084402901783,82.84882027762276,7.400852918965151
426.0,3582.3819754464284,340.60597011021207,82.84571293422154,7.400945051130838
427.0,3582.39794921875,340.56109619140625,82.84260559082031,7.401037183296527
428.0,3582.3938337053573,340.61303274972096,82.83059910365513,7.400962515300976
429.0,3582.389718191964,340.6649693080357,82.81859261648995,7.400887847305424
430.0,3582.3856026785716,340.71690586635043,82.80658612932477,7.400813179309873
431.0,3582.3814871651784,340.7688424246652,82.7945796421596,7.400738511314322
432.0,3582.377371651786,340.8207789829799,82.78257315499442,7.400663843318771
433.0,3582.3732561383927,340.87271554129467,82.77056666782924,7.400589175323219
434.0,3582.369140625,340.9246520996094,82.75856018066406,7.400514507327668
435.0,3582.37060546875,340.81100027901783,82.75514003208706,7.400731142096275
436.0,3582.3720703125,340.69734845842635,82.75171988351005,7.400947776864882
437.0,3582.37353515625,340.5836966378348,82.74829973493304,7.401164411633489
438.0,3582.375,340.4700448172433,82.74487958635602,7.401381046402096
439.0,3582.37646484375,340.3563929966518,82.74145943777901,7.401597681170703
440.0,3582.3779296875,340.2427411760603,82.738039289202,7.40181431593931
441.0,3582.37939453125,340.12908935546875,82.734619140625,7.402030950707917
442.0,3582.3507952008927,340.2002694266183,82.75684574672154,7.401852108574879
443.0,3582.322195870536,340.27144949776783,82.77907235281808,7.40167326644184
444.0,3582.2935965401784,340.3426295689174,82.80129895891461,7.401494424308802
445.0,3582.2649972098216,340.413809640067,82.82352556501117,7.401315582175764
446.0,3582.236397879464,340.48498971121654,82.8457521711077,7.401136740042726
447.0,3582.2077985491073,340.55616978236606,82.86797877720424,7.400957897909687
448.0,3582.17919921875,340.6273498535156,82.89020538330078,7.400779055776649
449.0,3582.056466238839,340.55604335239957,82.9099360874721,7.400847556945907
450.0,3581.9337332589284,340.48473685128346,82.92966679164341,7.400916058115165
451.0,3581.8110002790177,340.4134303501674,82.94939749581474,7.400984559284423
452.0,3581.6882672991073,340.34212384905135,82.96912819998605,7.4010530604536795
453.0,3581.5655343191966,340.2708173479353,82.98885890415737,7.401121561622937
454.0,3581.442801339286,340.1995108468192,83.00858960832868,7.401190062792195
455.0,3581.320068359375,340.1282043457031,83.0283203125,7.401258563961453
456.0,3581.496512276786,340.0557861328125,82.99435424804688,7.401493691754095
457.0,3581.6729561941966,339.9833679199219,82.96038818359375,7.401728819546737
458.0,3581.8494001116073,339.91094970703125,82.92642211914062,7.401963947339379
459.0,3582.0258440290177,339.8385314941406,82.8924560546875,7.40219907513202
460.0,3582.2022879464284,339.76611328125,82.85848999023438,7.402434202924662
461.0,3582.378731863839,339.6936950683594,82.82452392578125,7.402669330717304
462.0,3582.55517578125,339.62127685546875,82.79055786132812,7.402904458509946
463.0,3582.4167829241073,339.7674865722656,82.81736101422992,7.402554515369026
464.0,3582.278390066964,339.9136962890625,82.8441641671317,7.402204572228105
465.0,3582.1399972098216,340.0599060058594,82.87096732003349,7.401854629087185
466.0,3582.0016043526784,340.20611572265625,82.89777047293526,7.401504685946264
467.0,3581.863211495536,340.3523254394531,82.92457362583706,7.401154742805344
468.0,3581.7248186383927,340.49853515625,82.95137677873883,7.4008047996644235
469.0,3581.58642578125,340.6447448730469,82.97817993164062,7.4004548565235035
470.0,3581.6379045758927,340.6363220214844,82.9277103969029,7.400574924313995
471.0,3581.689383370536,340.6278991699219,82.87724086216518,7.400694992104485
472.0,3581.7408621651784,340.6194763183594,82.82677132742745,7.400815059894977
473.0,3581.7923409598216,340.6110534667969,82.77630179268974,7.400935127685468
474.0,3581.843819754464,340.6026306152344,82.725832257952,7.401055195475959
475.0,3581.8952985491073,340.5942077636719,82.67536272321429,7.40117526326645
476.0,3581.94677734375,340.5857849121094,82.62489318847656,7.401295331056941
477.0,3581.963692801339,340.5879690987723,82.68216705322266,7.401189163503323
478.0,3581.9806082589284,340.5901532854353,82.73944091796875,7.401082995949706
479.0,3581.9975237165177,340.5923374720982,82.79671478271484,7.400976828396089
480.0,3582.0144391741073,340.59452165876115,82.85398864746094,7.400870660842472
481.0,3582.0313546316966,340.5967058454241,82.91126251220703,7.400764493288854
482.0,3582.048270089286,340.59889003208707,82.96853637695312,7.400658325735237
483.0,3582.065185546875,340.60107421875,83.02581024169922,7.400552158181619
484.0,3582.1525530133927,340.62707955496654,83.0119149344308,7.4005488745036905
485.0,3582.239920479911,340.653084891183,82.99801962716239,7.400545590825762
486.0,3582.3272879464284,340.67909022739957,82.98412431989398,7.400542307147833
487.0,3582.4146554129466,340.70509556361606,82.97022901262555,7.400539023469905
488.0,3582.502022879464,340.7311008998326,82.95633370535714,7.400535739791977
489.0,3582.5893903459823,340.7571062360491,82.94243839808873,7.400532456114048
490.0,3582.6767578125,340.7831115722656,82.92854309082031,7.400529172436119
491.0,3582.40869140625,340.7451695033482,82.9187491280692,7.400558804066728
492.0,3582.140625,340.7072274344308,82.90895516531808,7.400588435697336
493.0,3581.87255859375,340.6692853655134,82.89916120256696,7.400618067327945
494.0,3581.6044921875,340.63134329659596,82.88936723981585,7.4006476989585535
495.0,3581.33642578125,340.59340122767856,82.87957327706474,7.400677330589162
496.0,3581.068359375,340.55545915876115,82.86977931431362,7.40070696221977
497.0,3580.80029296875,340.51751708984375,82.8599853515625,7.400736593850379
498.0,3581.0884835379466,340.5803440638951,82.83107430594308,7.400736886468707
499.0,3581.3766741071427,340.64317103794644,82.80216326032367,7.400737179087034
500.0,3581.664864676339,340.7059980119978,82.77325221470424,7.400737471705362
501.0,3581.953055245536,340.7688249860491,82.74434116908482,7.400737764323689
502.0,3582.2412458147323,340.83165196010043,82.7154301234654,7.400738056942017
503.0,3582.5294363839284,340.8944789341518,82.68651907784599,7.400738349560345
504.0,3582.817626953125,340.9573059082031,82.65760803222656,7.4007386421786725
505.0,3582.736642020089,340.92628696986606,82.66928318568638,7.400756689891314
506.0,3582.6556570870534,340.89526803152904,82.6809583391462,7.400774737603955
507.0,3582.5746721540177,340.864249093192,82.69263349260602,7.400792785316597
508.0,3582.4936872209823,340.8332301548549,82.70430864606585,7.400810833029238
509.0,3582.4127022879466,340.80221121651783,82.71598379952567,7.40082888074188
510.0,3582.331717354911,340.7711922781808,82.7276589529855,7.400846928454521
511.0,3582.250732421875,340.74017333984375,82.73933410644531,7.4008649761671625
512.0,3582.2592424665177,340.7113298688616,82.71441214425224,7.400966178243428
513.0,3582.267752511161,340.6824863978795,82.68949018205915,7.401067380319694
514.0,3582.2762625558034,340.6536429268973,82.66456821986607,7.40116858239596
515.0,3582.2847726004466,340.6247994559152,82.639646257673,7.401269784472227
516.0,3582.293282645089,340.595955984933,82.61472429547992,7.401370986548493
517.0,3582.3017926897323,340.5671125139509,82.58980233328683,7.4014721886247585
518.0,3582.310302734375,340.53826904296875,82.56488037109375,7.401573390701024
519.0,3582.26025390625,340.62744140625,82.56943184988839,7.401389289875153
520.0,3582.210205078125,340.71661376953125,82.57398332868304,7.401205189049283
521.0,3582.16015625,340.8057861328125,82.57853480747768,7.401021088223412
522.0,3582.110107421875,340.89495849609375,82.58308628627232,7.400836987397541
523.0,3582.06005859375,340.984130859375,82.58763776506696,7.400652886571669
524.0,3582.010009765625,341.07330322265625,82.59218924386161,7.400468785745799
525.0,3581.9599609375,341.1624755859375,82.59674072265625,7.400284684919928
526.0,3581.9253976004466,341.0796421595982,82.6441181727818,7.400342640348013
527.0,3581.8908342633927,340.99680873325894,82.69149562290737,7.400400595776097
528.0,3581.856270926339,340.91397530691967,82.73887307303292,7.400458551204182
529.0,3581.821707589286,340.83114188058033,82.78625052315849,7.4005165066322665
530.0,3581.7871442522323,340.74830845424106,82.83362797328404,7.4005744620603515
531.0,3581.7525809151784,340.6654750279018,82.8810054234096,7.400632417488436
532.0,3581.718017578125,340.5826416015625,82.92838287353516,7.400690372916521
533.0,3581.730712890625,340.608145577567,82.89883967808315,7.400700609971548
534.0,3581.743408203125,340.63364955357144,82.86929648263114,7.400710847026577
535.0,3581.756103515625,340.6591535295759,82.83975328717914,7.400721084081605
536.0,3581.768798828125,340.68465750558033,82.81021009172711,7.400731321136632
537.0,3581.781494140625,340.7101614815848,82.78066689627511,7.40074155819166
538.0,3581.794189453125,340.7356654575893,82.7511237008231,7.400751795246689
539.0,3581.806884765625,340.76116943359375,82.7215805053711,7.400762032301716
540.0,3581.9091448102677,340.67064993722096,82.71450587681362,7.4009646998460585
541.0,3582.011404854911,340.5801304408482,82.70743124825614,7.401167367390402
542.0,3582.1136648995534,340.48961094447543,82.70035661969867,7.401370034934744
543.0,3582.2159249441966,340.3990914481027,82.69328199114118,7.401572702479086
544.0,3582.318184988839,340.3085719517299,82.6862073625837,7.401775370023429
545.0,3582.4204450334823,340.21805245535717,82.67913273402623,7.401978037567772
546.0,3582.522705078125,340.1275329589844,82.67205810546875,7.402180705112114
547.0,3582.5455496651784,340.1519252232143,82.69530160086495,7.402097662896757
548.0,3582.5683942522323,340.1763174874442,82.71854509626117,7.4020146206814
549.0,3582.591238839286,340.2007097516741,82.74178859165737,7.401931578466043
550.0,3582.614083426339,340.22510201590404,82.76503208705357,7.401848536250686
551.0,3582.6369280133927,340.24949428013394,82.78827558244977,7.401765494035329
552.0,3582.6597726004466,340.27388654436385,82.81151907784599,7.401682451819972
553.0,3582.6826171875,340.29827880859375,82.83476257324219,7.401599409604615
554.0,3582.467529296875,340.3006809779576,82.82242366245815,7.401570821197344
555.0,3582.25244140625,340.30308314732144,82.81008475167411,7.4015422327900735
556.0,3582.037353515625,340.3054853166853,82.79774584089007,7.401513644382803
557.0,3581.822265625,340.3078874860491,82.78540693010602,7.401485055975533
558.0,3581.607177734375,340.31028965541293,82.77306801932198,7.401456467568262
559.0,3581.39208984375,340.3126918247768,82.76072910853794,7.401427879160991
560.0,3581.177001953125,340.3150939941406,82.7483901977539,7.40139929075372
561.0,3581.3752790178573,340.29813058035717,82.7897218976702,7.4013975451441745
562.0,3581.573556082589,340.28116716657365,82.83105359758649,7.401395799534629
563.0,3581.7718331473216,340.2642037527902,82.87238529750279,7.401394053925083
564.0,3581.9701102120534,340.2472403390067,82.91371699741909,7.401392308315537
565.0,3582.168387276786,340.2302769252232,82.95504869733539,7.401390562705991
566.0,3582.3666643415177,340.2133135114397,82.99638039725167,7.4013888170964455
567.0,3582.56494140625,340.19635009765625,83.03771209716797,7.4013870714869
568.0,3582.5133928571427,340.13116455078125,82.97703334263393,7.40160844364504
569.0,3582.461844308036,340.06597900390625,82.91635458809989,7.401829815803182
570.0,3582.4102957589284,340.00079345703125,82.85567583356585,7.402051187961322
571.0,3582.3587472098216,339.93560791015625,82.7949970790318,7.402272560119464
572.0,3582.307198660714,339.87042236328125,82.73431832449776,7.402493932277604
573.0,3582.2556501116073,339.80523681640625,82.67363956996373,7.402715304435746
574.0,3582.2041015625,339.74005126953125,82.61296081542969,7.402936676593886
575.0,3582.1483328683034,339.88270786830356,82.64959716796875,7.402593149497777
576.0,3582.0925641741073,340.0253644670759,82.68623352050781,7.402249622401668
577.0,3582.036795479911,340.1680210658482,82.72286987304688,7.401906095305559
578.0,3581.981026785714,340.3106776646205,82.75950622558594,7.4015625682094495
579.0,3581.9252580915177,340.45333426339283,82.796142578125,7.4012190411133405
580.0,3581.8694893973216,340.5959908621652,82.83277893066406,7.4008755140172315
581.0,3581.813720703125,340.7386474609375,82.86941528320312,7.400531986921123
582.0,3581.927559988839,340.69423130580356,82.88151005336216,7.400616568073057
583.0,3582.0413992745534,340.64981515066967,82.8936048235212,7.400701149224991
584.0,3582.1552385602677,340.6053989955357,82.90569959368024,7.400785730376926
585.0,3582.2690778459823,340.5609828404018,82.91779436383929,7.400870311528861
586.0,3582.3829171316966,340.51656668526783,82.92988913399833,7.4009548926807955
587.0,3582.496756417411,340.47215053013394,82.94198390415737,7.401039473832729
588.0,3582.610595703125,340.427734375,82.9540786743164,7.401124054984664
589.0,3582.4554268973216,340.4198085239955,82.94979640415737,7.401112727806304
590.0,3582.3002580915177,340.41188267299106,82.94551413399833,7.401101400627943
591.0,3582.145089285714,340.4039568219866,82.94123186383929,7.401090073449582
592.0,3581.989920479911,340.39603097098217,82.93694959368024,7.401078746271223
593.0,3581.8347516741073,340.3881051199777,82.9326673235212,7.401067419092862
594.0,3581.6795828683034,340.3801792689732,82.92838505336216,7.401056091914501
595.0,3581.5244140625,340.37225341796875,82.92410278320312,7.401044764736141
596.0,3581.4413016183034,340.39088221958707,82.88398742675781,7.4010663233846925
597.0,3581.3581891741073,340.40951102120533,82.8438720703125,7.401087882033243
598.0,3581.275076729911,340.42813982282365,82.80375671386719,7.401109440681795
599.0,3581.191964285714,340.446768624442,82.76364135742188,7.401130999330347
600.0,3581.1088518415177,340.4653974260603,82.72352600097656,7.401152557978898
601.0,3581.0257393973216,340.48402622767856,82.68341064453125,7.401174116627449
602.0,3580.942626953125,340.5026550292969,82.64329528808594,7.401195675276001
603.0,3581.0281808035716,340.4042401994978,82.64717102050781,7.401389111900775
604.0,3581.1137346540177,340.30582536969865,82.65104675292969,7.401582548525549
605.0,3581.199288504464,340.20741053989957,82.65492248535156,7.401775985150323
606.0,3581.284842354911,340.10899571010043,82.65879821777344,7.401969421775098
607.0,3581.3703962053573,340.01058088030135,82.66267395019531,7.402162858399872
608.0,3581.4559500558034,339.9121660505022,82.66654968261719,7.402356295024646
609.0,3581.54150390625,339.8137512207031,82.67042541503906,7.40254973164942
610.0,3581.6031319754466,339.8731035505022,82.65785762241909,7.4024766914574744
611.0,3581.6647600446427,339.93245588030135,82.64528982979911,7.402403651265528
612.0,3581.726388113839,339.99180821010043,82.63272203717914,7.402330611073583
613.0,3581.788016183036,340.05116053989957,82.62015424455915,7.402257570881638
614.0,3581.8496442522323,340.11051286969865,82.60758645193917,7.402184530689692
615.0,3581.9112723214284,340.1698651994978,82.5950186593192,7.402111490497746
616.0,3581.972900390625,340.2292175292969,82.58245086669922,7.402038450305801
617.0,3581.8841378348216,340.2306605747768,82.62240382603237,7.40194256477412
618.0,3581.7953752790177,340.2321036202567,82.66235678536552,7.40184667924244
619.0,3581.706612723214,340.2335466657366,82.70230974469867,7.401750793710759
620.0,3581.617850167411,340.23498971121654,82.7422627040318,7.401654908179078
621.0,3581.5290876116073,340.23643275669644,82.78221566336495,7.4015590226473975
622.0,3581.4403250558034,340.23787580217635,82.8221686226981,7.401463137115718
623.0,3581.3515625,340.23931884765625,82.86212158203125,7.401367251584037
624.0,3581.5032087053573,340.3013480050223,82.8466295514788,7.401314369015926
625.0,3581.654854910714,340.3633771623884,82.83113752092633,7.401261486447816
626.0,3581.8065011160716,340.4254063197545,82.81564549037388,7.401208603879706
627.0,3581.9581473214284,340.4874354771205,82.80015345982143,7.4011557213115955
628.0,3582.109793526786,340.5494646344866,82.78466142926898,7.401102838743485
629.0,3582.2614397321427,340.6114937918527,82.76916939871651,7.401049956175375
630.0,3582.4130859375,340.67352294921875,82.75367736816406,7.4009970736072646
631.0,3582.3589215959823,340.5799778529576,82.78495461600167,7.401100309631222
632.0,3582.304757254464,340.48643275669644,82.81623186383929,7.401203545655179
633.0,3582.2505929129466,340.3928876604353,82.8475091116769,7.401306781679136
634.0,3582.1964285714284,340.2993425641741,82.8787863595145,7.401410017703092
635.0,3582.142264229911,340.20579746791293,82.91006360735211,7.401513253727049
636.0,3582.0880998883927,340.1122523716518,82.94134085518974,7.401616489751006
637.0,3582.033935546875,340.0187072753906,82.97261810302734,7.401719725774963
638.0,3582.0809500558034,340.02828107561385,82.9643086024693,7.401727648867218
639.0,3582.1279645647323,340.03785487583707,82.95599910191127,7.401735571959473
640.0,3582.174979073661,340.0474286760603,82.94768960135323,7.401743495051728
641.0,3582.221993582589,340.05700247628346,82.9393801007952,7.4017514181439825
642.0,3582.2690080915177,340.0665762765067,82.93107060023716,7.401759341236238
643.0,3582.3160226004466,340.0761500767299,82.92276109967914,7.401767264328493
644.0,3582.363037109375,340.0857238769531,82.9144515991211,7.401775187420748
645.0,3582.319893973214,340.07519967215404,82.8928952898298,7.401825063625028
646.0,3582.2767508370534,340.0646754673549,82.87133898053851,7.401874939829308
647.0,3582.2336077008927,340.0541512625558,82.84978267124721,7.4019248160335875
648.0,3582.1904645647323,340.0436270577567,82.82822636195591,7.401974692237868
649.0,3582.1473214285716,340.0331028529576,82.80667005266461,7.4020245684421475
650.0,3582.104178292411,340.02257864815846,82.78511374337333,7.402074444646428
651.0,3582.06103515625,340.0120544433594,82.76355743408203,7.4021243208507075
652.0,3582.024100167411,340.07897513253346,82.77444131033761,7.40197246857295
653.0,3581.9871651785716,340.1458958217076,82.7853251865932,7.401820616295192
654.0,3581.9502301897323,340.2128165108817,82.79620906284877,7.401668764017434
655.0,3581.9132952008927,340.2797372000558,82.80709293910435,7.401516911739677
656.0,3581.8763602120534,340.3466578892299,82.81797681535993,7.401365059461919
657.0,3581.839425223214,340.41357857840404,82.82886069161552,7.401213207184161
658.0,3581.802490234375,340.4804992675781,82.8397445678711,7.401061354906403
659.0,3581.8030831473216,340.4839564732143,82.85234941755023,7.401031804204492
660.0,3581.8036760602677,340.48741367885043,82.86495426722935,7.401002253502581
661.0,3581.804268973214,340.4908708844866,82.87755911690849,7.4009727028006695
662.0,3581.804861886161,340.4943280901228,82.89016396658761,7.400943152098757
663.0,3581.8054547991073,340.49778529575894,82.90276881626674,7.400913601396846
664.0,3581.8060477120534,340.5012425013951,82.91537366594586,7.400884050694935
665.0,3581.806640625,340.50469970703125,82.927978515625,7.400854499993024
666.0,3581.7571149553573,340.5134495326451,82.92604609898159,7.40083108260878
667.0,3581.707589285714,340.52219935825894,82.92411368233817,7.400807665224538
668.0,3581.6580636160716,340.5309491838728,82.92218126569476,7.400784247840295
669.0,3581.6085379464284,340.5396990094866,82.92024884905133,7.400760830456052
670.0,3581.559012276786,340.54844883510043,82.91831643240792,7.400737413071809
671.0,3581.5094866071427,340.5571986607143,82.9163840157645,7.400713995687567
672.0,3581.4599609375,340.5659484863281,82.9144515991211,7.400690578303323
673.0,3581.4473702566966,340.5209001813616,82.89200810023716,7.4008125617785625
674.0,3581.4347795758927,340.4758518763951,82.86956460135323,7.400934545253801
675.0,3581.422188895089,340.43080357142856,82.8471211024693,7.40105652872904
676.0,3581.409598214286,340.38575526646207,82.82467760358539,7.401178512204279
677.0,3581.3970075334823,340.3407069614955,82.80223410470145,7.401300495679518
678.0,3581.3844168526784,340.29565865652904,82.77979060581752,7.401422479154756
679.0,3581.371826171875,340.2506103515625,82.7573471069336,7.401544462629995
680.0,3581.4415108816966,340.1449061802455,82.77508544921875,7.401722274340697
681.0,3581.5111955915177,340.03920200892856,82.7928237915039,7.401900086051398
682.0,3581.580880301339,339.9334978376116,82.81056213378906,7.4020778977621005
683.0,3581.650565011161,339.82779366629467,82.82830047607422,7.4022557094728025
684.0,3581.7202497209823,339.7220894949777,82.84603881835938,7.402433521183505
685.0,3581.7899344308034,339.6163853236607,82.86377716064453,7.402611332894206
686.0,3581.859619140625,339.51068115234375,82.88151550292969,7.402789144604908
687.0,3581.7950613839284,339.64376395089283,82.87427956717355,7.402542439498167
688.0,3581.7305036272323,339.776846749442,82.86704363141742,7.402295734391427
689.0,3581.665945870536,339.90992954799106,82.85980769566127,7.4020490292846866
690.0,3581.601388113839,340.0430123465402,82.85257175990513,7.401802324177947
691.0,3581.5368303571427,340.1760951450893,82.84533582414899,7.401555619071206
692.0,3581.4722726004466,340.3091779436384,82.83809988839286,7.401308913964466
693.0,3581.40771484375,340.4422607421875,82.83086395263672,7.401062208857725
694.0,3581.5146833147323,340.4733407156808,82.84702845982143,7.400998277519441
695.0,3581.621651785714,340.5044206891741,82.86319296700614,7.400934346181156
696.0,3581.7286202566966,340.5355006626674,82.87935747419085,7.4008704148428714
697.0,3581.8355887276784,340.5665806361607,82.89552198137555,7.400806483504588
698.0,3581.942557198661,340.59766060965404,82.91168648856026,7.400742552166303
699.0,3582.0495256696427,340.6287405831473,82.92785099574498,7.400678620828018
700.0,3582.156494140625,340.6598205566406,82.94401550292969,7.400614689489734
701.0,3582.141845703125,340.68380301339283,82.91886029924665,7.4006136558121005
702.0,3582.127197265625,340.7077854701451,82.89370509556362,7.400612622134466
703.0,3582.112548828125,340.7317679268973,82.86854989188058,7.400611588456833
704.0,3582.097900390625,340.75575038364957,82.84339468819755,7.400610554779199
705.0,3582.083251953125,340.7797328404018,82.8182394845145,7.400609521101566
706.0,3582.068603515625,340.80371529715404,82.79308428083148,7.4006084874239315
707.0,3582.053955078125,340.82769775390625,82.76792907714844,7.400607453746298
708.0,3581.9844796316966,340.72872052873885,82.79935346330915,7.400717107670708
709.0,3581.9150041852677,340.62974330357144,82.83077784946987,7.400826761595118
710.0,3581.845528738839,340.53076607840404,82.86220223563058,7.400936415519528
711.0,3581.776053292411,340.4317888532366,82.8936266217913,7.401046069443937
712.0,3581.7065778459823,340.3328116280692,82.925051007952,7.401155723368347
713.0,3581.6371023995534,340.2338344029018,82.95647539411273,7.401265377292757
714.0,3581.567626953125,340.1348571777344,82.98789978027344,7.4013750312171664
715.0,3581.470284598214,340.08467755998885,82.97510310581752,7.401470195298532
716.0,3581.3729422433034,340.0344979422433,82.96230643136161,7.401565359379896
717.0,3581.2755998883927,339.9843183244978,82.9495097569057,7.401660523461262
718.0,3581.1782575334823,339.9341387067522,82.93671308244977,7.401755687542626
719.0,3581.0809151785716,339.8839590890067,82.92391640799386,7.401850851623991
720.0,3580.983572823661,339.83377947126115,82.91111973353794,7.401946015705356
721.0,3580.88623046875,339.7835998535156,82.89832305908203,7.402041179786721
722.0,3581.1096540178573,339.9321027483259,82.91985866001674,7.401775744019049
723.0,3581.333077566964,340.08060564313615,82.94139426095145,7.401510308251377
724.0,3581.5565011160716,340.22910853794644,82.96292986188617,7.401244872483705
725.0,3581.7799246651784,340.3776114327567,82.98446546282086,7.4009794367160335
726.0,3582.003348214286,340.526114327567,83.00600106375558,7.400714000948361
727.0,3582.2267717633927,340.6746172223772,83.02753666469029,7.40044856518069
728.0,3582.4501953125,340.8231201171875,83.049072265625,7.400183129413017
729.0,3582.2773786272323,340.72423008510043,83.00489698137555,7.40040974505159
730.0,3582.104561941964,340.6253400530134,82.96072169712612,7.400636360690162
731.0,3581.9317452566966,340.52645002092635,82.91654641287667,7.400862976328734
732.0,3581.7589285714284,340.4275599888393,82.87237112862724,7.401089591967306
733.0,3581.586111886161,340.3286699567522,82.82819584437779,7.401316207605879
734.0,3581.4132952008927,340.2297799246652,82.78402056012835,7.4015428232444505
735.0,3581.240478515625,340.1308898925781,82.7398452758789,7.401769438883023
736.0,3581.3779296875,340.1147024972098,82.73469870431083,7.401838863657825
737.0,3581.515380859375,340.09851510184154,82.72955213274274,7.401908288432626
738.0,3581.65283203125,340.0823277064732,82.72440556117466,7.401977713207428
739.0,3581.790283203125,340.0661403111049,82.71925898960659,7.402047137982229
740.0,3581.927734375,340.0499529157366,82.71411241803851,7.402116562757031
741.0,3582.065185546875,340.0337655203683,82.70896584647042,7.402185987531832
742.0,3582.20263671875,340.017578125,82.70381927490234,7.4022554123066335
743.0,3582.1117117745534,340.1469421386719,82.71864318847656,7.401969106497716
744.0,3582.0207868303573,340.27630615234375,82.73346710205078,7.401682800688797
745.0,3581.929861886161,340.4056701660156,82.748291015625,7.401396494879879
746.0,3581.838936941964,340.5350341796875,82.76311492919922,7.401110189070962
747.0,3581.7480119977677,340.6643981933594,82.77793884277344,7.400823883262044
748.0,3581.6570870535716,340.79376220703125,82.79276275634766,7.400537577453125
749.0,3581.566162109375,340.9231262207031,82.80758666992188,7.4002512716442075
750.0,3581.605154854911,340.8135027204241,82.81634194510323,7.4004461818787375
751.0,3581.6441476004466,340.7038792201451,82.8250972202846,7.4006410921132675
752.0,3581.6831403459823,340.59425571986606,82.83385249546596,7.4008360023477975
753.0,3581.7221330915177,340.48463221958707,82.84260777064732,7.401030912582327
754.0,3581.7611258370534,340.375008719308,82.85136304582868,7.401225822816857
755.0,3581.800118582589,340.26538521902904,82.86011832101005,7.401420733051387
756.0,3581.839111328125,340.15576171875,82.8688735961914,7.401615643285917
757.0,3581.8839285714284,340.12466866629467,82.89656938825335,7.401631703149706
758.0,3581.9287458147323,340.0935756138393,82.92426518031529,7.401647763013494
759.0,3581.973563058036,340.06248256138394,82.95196097237724,7.401663822877283
760.0,3582.018380301339,340.03138950892856,82.97965676443917,7.401679882741071
761.0,3582.0631975446427,340.0002964564732,83.00735255650112,7.40169594260486
762.0,3582.1080147879466,339.96920340401783,83.03504834856305,7.401712002468648
763.0,3582.15283203125,339.9381103515625,83.062744140625,7.401728062332437
