day,S,I,Q,R,R_t
307.0,465.83619907924106,57.028640202113564,16.92863573346819,567.8253086635044,0.7916546889418699
308.0,464.33953857421875,56.308841705322266,16.832487106323242,569.7740478515625,0.7893750232709934
309.0,462.8952157156808,55.59676851545061,16.731314250401088,572.2745361328125,0.7867505316453364
310.0,461.45089285714283,54.88469532557896,16.630141394478933,574.7750244140625,0.7841260400196794
311.0,460.0065699986049,54.17262213570731,16.52896853855678,577.2755126953125,0.7815015483940224
312.0,458.562247140067,53.46054894583566,16.427795682634628,579.7760009765625,0.7788770567683654
313.0,457.11792428152904,52.74847575596401,16.326622826712473,582.2764892578125,0.7762525651427084
314.0,455.67360142299106,52.036402566092356,16.22544997079032,584.7769775390625,0.7736280735170514
315.0,454.2292785644531,51.3243293762207,16.124277114868164,587.2774658203125,0.7710035818913944
316.0,452.5621991838728,50.611803327287944,15.99949700491769,589.1991577148438,0.7685700687033878
317.0,450.8951198032924,49.89927727835519,15.874716894967216,591.120849609375,0.7661365555153813
318.0,449.22804042271207,49.186751229422434,15.749936785016741,593.0425415039062,0.7637030423273747
319.0,447.5609610421317,48.474225180489675,15.625156675066266,594.9642333984375,0.7612695291393682
320.0,445.89388166155135,47.76169913155692,15.500376565115792,596.8859252929688,0.7588360159513616
321.0,444.22680228097096,47.049173082624165,15.375596455165319,598.8076171875,0.7564025027633551
322.0,442.5597229003906,46.336647033691406,15.250816345214844,600.7293090820312,0.7539689895753485
323.0,441.3461478097098,45.73235757010324,15.144393375941686,603.0569545200893,0.7516321963223883
324.0,440.13257271902904,45.128068106515066,15.037970406668526,605.3845999581473,0.7492954030694281
325.0,438.9189976283482,44.5237786429269,14.931547437395368,607.7122453962054,0.7469586098164679
326.0,437.7054225376674,43.919489179338726,14.82512446812221,610.0398908342634,0.7446218165635077
327.0,436.4918474469866,43.31519971575056,14.718701498849052,612.3675362723214,0.7422850233105475
328.0,435.2782723563058,42.71091025216239,14.612278529575892,614.6951817103794,0.7399482300575873
329.0,434.064697265625,42.10662078857422,14.505855560302734,617.0228271484375,0.737611436804627
330.0,433.1001979282924,41.53542273385184,14.383191244942802,618.4087785993304,0.7361513343051094
331.0,432.1356985909598,40.964224679129465,14.260526929582868,619.7947300502232,0.7346912318055917
332.0,431.1711992536272,40.393026624407085,14.137862614222936,621.180681501116,0.733231129306074
333.0,430.20669991629467,39.82182856968471,14.015198298863002,622.566632952009,0.7317710268065564
334.0,429.24220057896207,39.25063051496233,13.89253398350307,623.9525844029018,0.7303109243070387
335.0,428.2777012416295,38.67943246023995,13.769869668143135,625.3385358537946,0.728850821807521
336.0,427.3132019042969,38.10823440551758,13.647205352783203,626.7244873046875,0.7273907193080034
337.0,426.5278581891741,37.518378666469026,13.521095548357282,628.4983869280134,0.7258771756072072
338.0,425.74251447405135,36.92852292742048,13.394985743931361,630.2722865513393,0.7243636319064111
339.0,424.95717075892856,36.33866718837193,13.26887593950544,632.0461861746652,0.7228500882056149
340.0,424.1718270438058,35.748811449323384,13.14276613507952,633.820085797991,0.7213365445048187
341.0,423.386483328683,35.15895571027483,13.0166563306536,635.5939854213169,0.7198230008040225
342.0,422.6011396135603,34.56909997122628,12.890546526227679,637.3678850446429,0.7183094571032264
343.0,421.8157958984375,33.979244232177734,12.764436721801758,639.1417846679688,0.7167959134024302
344.0,420.8087899344308,33.530703680855886,12.645025389535087,640.7209995814732,0.7150819891787519
345.0,419.8017839704241,33.08216312953404,12.525614057268415,642.3002144949777,0.7133680649550735
346.0,418.7947780064174,32.63362257821219,12.406202725001744,643.8794294084821,0.7116541407313952
347.0,417.7877720424107,32.18508202689035,12.286791392735072,645.4586443219866,0.7099402165077169
348.0,416.78076607840404,31.736541475568497,12.167380060468401,647.037859235491,0.7082262922840385
349.0,415.7737601143973,31.288000924246653,12.04796872820173,648.6170741489956,0.7065123680603602
350.0,414.7667541503906,30.839460372924805,11.928557395935059,650.1962890625,0.7047984438366819
351.0,414.18863786969865,30.32344354901995,11.804355212620326,651.7055315290179,0.7036331226619955
352.0,413.6105215890067,29.807426725115096,11.680153029305595,653.2147739955357,0.702467801487309
353.0,413.0324053083147,29.29140990121024,11.555950845990862,654.7240164620536,0.7013024803126227
354.0,412.4542890276228,28.775393077305385,11.43174866267613,656.2332589285714,0.7001371591379363
355.0,411.8761727469308,28.25937625340053,11.307546479361397,657.7425013950893,0.6989718379632499
356.0,411.29805646623885,27.743359429495676,11.183344296046666,659.2517438616071,0.6978065167885634
357.0,410.7199401855469,27.22734260559082,11.059142112731934,660.760986328125,0.696641195613877
358.0,409.9146248953683,26.82240894862584,10.943076269967216,661.9195556640625,0.6953792275286447
359.0,409.1093096051897,26.417475291660853,10.827010427202497,663.078125,0.6941172594434123
360.0,408.30399431501115,26.01254163469587,10.71094458443778,664.2366943359375,0.6928552913581799
361.0,407.4986790248326,25.607607977730886,10.59487874167306,665.395263671875,0.6915933232729474
362.0,406.69336373465404,25.202674320765905,10.478812898908343,666.5538330078125,0.690331355187715
363.0,405.88804844447543,24.797740663800923,10.362747056143624,667.71240234375,0.6890693871024827
364.0,405.0827331542969,24.392807006835938,10.246681213378906,668.8709716796875,0.6878074190172503
365.0,404.67306082589283,24.00653212411063,10.131916863577706,669.756120954241,0.6871275686706128
366.0,404.26338849748885,23.620257241385325,10.017152513776507,670.6412702287946,0.6864477183239753
367.0,403.8537161690848,23.23398235866002,9.902388163975306,671.5264195033482,0.6857678679773378
368.0,403.4440438406808,22.84770747593471,9.787623814174108,672.4115687779018,0.6850880176307004
369.0,403.0343715122768,22.461432593209402,9.672859464372907,673.2967180524554,0.6844081672840628
370.0,402.6246991838728,22.075157710484095,9.558095114571708,674.181867327009,0.6837283169374254
371.0,402.21502685546875,21.68888282775879,9.443330764770508,675.0670166015625,0.6830484665907879
372.0,401.5998055594308,21.346988405500138,9.353056090218681,676.0338745117188,0.6820528081222224
373.0,400.98458426339283,21.00509398324149,9.262781415666852,677.000732421875,0.6810571496536569
374.0,400.3693629673549,20.66319956098284,9.172506741115026,677.9675903320312,0.6800614911850914
375.0,399.754141671317,20.321305138724192,9.082232066563197,678.9344482421875,0.679065832716526
376.0,399.13892037527904,19.97941071646554,8.99195739201137,679.9013061523438,0.6780701742479605
377.0,398.52369907924106,19.63751629420689,8.901682717459542,680.8681640625,0.677074515779395
378.0,397.9084777832031,19.295621871948242,8.811408042907715,681.8350219726562,0.6760788573108295
379.0,397.5287431989397,18.988302775791713,8.69822543007987,682.4348057338169,0.6755553228072605
380.0,397.14900861467635,18.680983679635183,8.585042817252022,683.0345894949777,0.6750317883036915
381.0,396.76927403041293,18.373664583478654,8.471860204424177,683.6343732561384,0.6745082538001225
382.0,396.38953944614957,18.066345487322128,8.358677591596331,684.2341570172991,0.6739847192965536
383.0,396.00980486188615,17.759026391165598,8.245494978768486,684.8339407784598,0.6734611847929846
384.0,395.6300702776228,17.45170729500907,8.132312365940638,685.4337245396206,0.6729376502894155
385.0,395.2503356933594,17.14438819885254,8.019129753112793,686.0335083007812,0.6724141157858465
386.0,394.91798618861606,16.880067825317383,7.926454475947788,686.980224609375,0.6716934737222394
387.0,394.5856366838728,16.615747451782227,7.833779198782785,687.9269409179688,0.6709728316586322
388.0,394.2532871791295,16.35142707824707,7.74110392161778,688.8736572265625,0.6702521895950251
389.0,393.92093767438615,16.087106704711914,7.6484286444527765,689.8203735351562,0.6695315475314179
390.0,393.58858816964283,15.822786331176758,7.555753367287772,690.76708984375,0.6688109054678107
391.0,393.25623866489957,15.558465957641602,7.463078090122767,691.7138061523438,0.6680902634042035
392.0,392.92388916015625,15.294145584106445,7.370402812957764,692.6605224609375,0.6673696213405964
393.0,392.3277675083705,15.053873470851354,7.274374144417899,693.4347621372768,0.6664514640677988
394.0,391.7316458565848,14.81360135759626,7.178345475878034,694.209001813616,0.6655333067950011
395.0,391.1355242047991,14.573329244341169,7.082316807338169,694.9832414899554,0.6646151495222035
396.0,390.5394025530134,14.333057131086077,6.986288138798305,695.7574811662946,0.6636969922494058
397.0,389.9432809012277,14.092785017830986,6.8902594702584405,696.531720842634,0.6627788349766082
398.0,389.347159249442,13.852512904575892,6.794230801718576,697.3059605189732,0.6618606777038105
399.0,388.75103759765625,13.6122407913208,6.698202133178711,698.0802001953125,0.6609425204310129
400.0,388.59252493722096,13.386446271623884,6.610219410487583,698.5447562081473,0.6606776261284867
401.0,388.4340122767857,13.160651751926967,6.522236687796457,699.0093122209821,0.6604127318259605
402.0,388.27549961635043,12.93485723223005,6.434253965105329,699.4738682338169,0.6601478375234343
403.0,388.1169869559152,12.709062712533134,6.346271242414202,699.9384242466518,0.6598829432209082
404.0,387.9584742954799,12.483268192836217,6.258288519723075,700.4029802594866,0.659618048918382
405.0,387.79996163504467,12.2574736731393,6.170305797031947,700.8675362723214,0.6593531546158559
406.0,387.6414489746094,12.031679153442383,6.08232307434082,701.3320922851562,0.6590882603133297
407.0,387.2980215890067,11.802802767072405,6.0070076669965475,701.9385986328125,0.6585286775693341
408.0,386.95459420340404,11.573926380702428,5.931692259652274,702.5451049804688,0.6579690948253385
409.0,386.61116681780135,11.34504999433245,5.856376852308001,703.151611328125,0.6574095120813429
410.0,386.26773943219865,11.116173607962471,5.781061444963727,703.7581176757812,0.6568499293373472
411.0,385.92431204659596,10.887297221592494,5.705746037619455,704.3646240234375,0.6562903465933516
412.0,385.5808846609933,10.658420835222516,5.630430630275182,704.9711303710938,0.655730763849356
413.0,385.2374572753906,10.429544448852539,5.555115222930908,705.57763671875,0.6551711811053604
414.0,385.186288016183,10.270683424813408,5.487011773245675,706.1601649693081,0.6549044846374917
415.0,385.13511875697543,10.111822400774274,5.4189083235604425,706.742693219866,0.654637788169623
416.0,385.08394949776783,9.952961376735143,5.35080487387521,707.3252214704241,0.6543710917017543
417.0,385.0327802385603,9.79410035269601,5.282701424189976,707.9077497209821,0.6541043952338857
418.0,384.9816109793527,9.635239328656878,5.214597974504743,708.4902779715402,0.653837698766017
419.0,384.9304417201451,9.476378304617747,5.14649452481951,709.0728062220982,0.6535710022981484
420.0,384.8792724609375,9.317517280578613,5.078391075134277,709.6553344726562,0.6533043058302797
421.0,385.0218941824777,9.216828073774066,5.007254804883685,709.9968959263393,0.6533622621461853
422.0,385.16451590401783,9.116138866969518,4.936118534633091,710.3384573800223,0.6534202184620909
423.0,385.307137625558,9.01544966016497,4.8649822643824985,710.6800188337054,0.6534781747779965
424.0,385.4497593470982,8.91476045336042,4.793845994131906,711.0215802873884,0.6535361310939022
425.0,385.5923810686384,8.814071246555873,4.722709723881313,711.3631417410714,0.6535940874098078
426.0,385.73500279017856,8.713382039751325,4.65157345363072,711.7047031947544,0.6536520437257134
427.0,385.87762451171875,8.612692832946777,4.580437183380127,712.0462646484375,0.653710000041619
428.0,385.1013924734933,8.436529840741839,4.51485674721854,712.1813092912946,0.6529100059351755
429.0,384.32516043526783,8.2603668485369,4.449276311056955,712.3163539341518,0.652110011828732
430.0,383.5489283970424,8.084203856331962,4.383695874895368,712.451398577009,0.6513100177222884
431.0,382.772696358817,7.908040864127023,4.318115438733782,712.586443219866,0.6505100236158449
432.0,381.99646432059154,7.731877871922085,4.252535002572196,712.7214878627232,0.6497100295094013
433.0,381.22023228236606,7.555714879717145,4.186954566410609,712.8565325055804,0.6489100354029578
434.0,380.4440002441406,7.379551887512207,4.121374130249023,712.9915771484375,0.6481100412965142
435.0,380.4085126604353,7.240963731493268,4.065592595509121,713.5901402064732,0.6478339632994481
436.0,380.3730250767299,7.102375575474331,4.009811060769217,714.188703264509,0.647557885302382
437.0,380.33753749302457,6.963787419455392,3.954029526029314,714.7872663225446,0.6472818073053159
438.0,380.3020499093192,6.825199263436454,3.8982479912894115,715.3858293805804,0.6470057293082497
439.0,380.26656232561385,6.686611107417515,3.8424664565495084,715.984392438616,0.6467296513111837
440.0,380.23107474190846,6.548022951398577,3.7866849218096053,716.5829554966518,0.6464535733141176
441.0,380.1955871582031,6.409434795379639,3.730903387069702,717.1815185546875,0.6461774953170515
442.0,379.9124494280134,6.315162658691406,3.681433745792934,717.4148646763393,0.6458087419763577
443.0,379.62931169782365,6.220890522003174,3.6319641045161655,717.648210797991,0.6454399886356641
444.0,379.34617396763394,6.126618385314941,3.582494463239397,717.8815569196429,0.6450712352949703
445.0,379.0630362374442,6.032346248626709,3.5330248219626292,718.1149030412946,0.6447024819542767
446.0,378.7798985072545,5.938074111938477,3.483555180685861,718.3482491629464,0.644333728613583
447.0,378.4967607770647,5.843801975250244,3.4340855394090926,718.5815952845982,0.6439649752728893
448.0,378.213623046875,5.749529838562012,3.384615898132324,718.81494140625,0.6435962219321956
449.0,378.2792445591518,5.645178318023682,3.336960486003331,719.2238159179688,0.6435204099364942
450.0,378.34486607142856,5.540826797485352,3.2893050738743375,719.6326904296875,0.6434445979407929
451.0,378.41048758370533,5.4364752769470215,3.241649661745344,720.0415649414062,0.6433687859450915
452.0,378.47610909598217,5.332123756408691,3.1939942496163503,720.450439453125,0.6432929739493901
453.0,378.54173060825894,5.227772235870361,3.146338837487357,720.8593139648438,0.6432171619536887
454.0,378.6073521205357,5.123420715332031,3.0986834253583635,721.2681884765625,0.6431413499579874
455.0,378.6729736328125,5.019069194793701,3.05102801322937,721.6770629882812,0.643065537962286
456.0,378.5722351074219,4.931296484810965,3.0144616535731723,722.030517578125,0.642820182174715
457.0,378.47149658203125,4.843523774828229,2.977895293916975,722.3839721679688,0.642574826387144
458.0,378.3707580566406,4.7557510648454935,2.941328934260777,722.7374267578125,0.642329470599573
459.0,378.27001953125,4.6679783548627585,2.9047625746045793,723.0908813476562,0.6420841148120019
460.0,378.1692810058594,4.580205644880023,2.8681962149483815,723.4443359375,0.6418387590244309
461.0,378.06854248046875,4.492432934897287,2.831629855292184,723.7977905273438,0.6415934032368599
462.0,377.9678039550781,4.404660224914551,2.7950634956359863,724.1512451171875,0.6413480474492889
463.0,377.9041660853795,4.3503787858145575,2.748758520398821,724.3506556919643,0.6412197503227952
464.0,377.8405282156808,4.296097346714565,2.702453545161656,724.550066266741,0.6410914531963017
465.0,377.77689034598217,4.241815907614572,2.6561485699244907,724.7494768415179,0.640963156069808
466.0,377.71325247628346,4.187534468514579,2.6098435946873257,724.9488874162946,0.6408348589433145
467.0,377.6496146065848,4.133253029414585,2.5635386194501604,725.1482979910714,0.6407065618168208
468.0,377.58597673688615,4.078971590314593,2.517233644212995,725.3477085658482,0.6405782646903273
469.0,377.5223388671875,4.0246901512146,2.47092866897583,725.547119140625,0.6404499675638337
470.0,377.54557146344865,3.9713259083884105,2.4352071625845775,725.492693219866,0.6405588893457946
471.0,377.5688040597098,3.917961665562221,2.3994856561933244,725.4382672991071,0.6406678111277555
472.0,377.59203665597096,3.864597422736032,2.363764149802072,725.3838413783482,0.6407767329097165
473.0,377.61526925223217,3.8112331799098422,2.328042643410819,725.3294154575893,0.6408856546916775
474.0,377.6385018484933,3.757868937083653,2.292321137019566,725.2749895368304,0.6409945764736384
475.0,377.6617344447545,3.704504694257464,2.2565996306283136,725.2205636160714,0.6411034982555993
476.0,377.6849670410156,3.6511404514312744,2.2208781242370605,725.1661376953125,0.6412124200375603
477.0,377.3972385951451,3.5626224109104703,2.185427801949637,725.2986711774554,0.6408848030178494
478.0,377.10951014927457,3.4741043703896657,2.149977479662214,725.4312046595982,0.6405571859981386
479.0,376.82178170340404,3.3855863298688615,2.114527157374791,725.563738141741,0.6402295689784278
480.0,376.53405325753346,3.2970682893480574,2.0790768350873674,725.696271623884,0.6399019519587168
481.0,376.24632481166293,3.2085502488272533,2.043626512799944,725.8288051060268,0.639574334939006
482.0,375.9585963657924,3.1200322083064487,2.008176190512521,725.9613385881696,0.6392467179192951
483.0,375.6708679199219,3.0315141677856445,1.9727258682250977,726.0938720703125,0.6389191008995843
484.0,375.75916835239957,2.9736761365618025,1.938812323978969,726.1783534458706,0.639022446771695
485.0,375.8474687848772,2.9158381053379605,1.9048987797328405,726.2628348214286,0.6391257926438056
486.0,375.9357692173549,2.8580000741141185,1.8709852354867118,726.3473161969866,0.6392291385159163
487.0,376.0240696498326,2.800162042890276,1.8370716912405831,726.4317975725446,0.639332484388027
488.0,376.1123700823103,2.742324011666434,1.8031581469944544,726.5162789481027,0.6394358302601377
489.0,376.20067051478793,2.684485980442592,1.769244602748326,726.6007603236607,0.6395391761322484
490.0,376.2889709472656,2.62664794921875,1.7353310585021973,726.6852416992188,0.6396425220043591
491.0,376.1948939732143,2.580867222377232,1.7189332587378365,727.0730416434152,0.6393492830370385
492.0,376.10081699916293,2.5350864955357144,1.7025354589734758,727.4608415876116,0.6390560440697178
493.0,376.0067400251116,2.4893057686941966,1.686137659209115,727.8486415318081,0.6387628051023972
494.0,375.9126630510603,2.4435250418526784,1.6697398594447546,728.2364414760044,0.6384695661350765
495.0,375.81858607700894,2.3977443150111606,1.6533420596803938,728.6242414202009,0.638176327167756
496.0,375.7245091029576,2.351963588169643,1.636944259916033,729.0120413643973,0.6378830882004353
497.0,375.63043212890625,2.306182861328125,1.6205464601516724,729.3998413085938,0.6375898492331147
498.0,375.56715611049106,2.264767578669957,1.5915119818278722,729.4495936802456,0.6375306941811931
499.0,375.5038800920759,2.2233522960117886,1.5624775035040719,729.4993460518973,0.6374715391292716
500.0,375.4406040736607,2.1819370133536204,1.5334430251802718,729.5490984235491,0.63741238407735
501.0,375.3773280552455,2.140521730695452,1.5044085468564714,729.5988507952009,0.6373532290254286
502.0,375.31405203683033,2.0991064480372836,1.4753740685326713,729.6486031668527,0.637294073973507
503.0,375.2507760184152,2.0576911653791154,1.4463395902088712,729.6983555385044,0.6372349189215855
504.0,375.1875,2.0162758827209473,1.4173051118850708,729.7481079101562,0.6371757638696639
505.0,375.0977216448103,1.9762169463293893,1.398923635482788,729.3905203683036,0.6373145140850665
506.0,375.0079432896205,1.9361580099378313,1.3805421590805054,729.0329328264509,0.637453264300469
507.0,374.9181649344308,1.8960990735462735,1.3621606826782227,728.6753452845982,0.6375920145158716
508.0,374.82838657924106,1.8560401371547155,1.34377920627594,728.3177577427456,0.6377307647312742
509.0,374.73860822405135,1.8159812007631575,1.3253977298736572,727.9601702008929,0.6378695149466768
510.0,374.6488298688616,1.7759222643715995,1.3070162534713745,727.6025826590402,0.6380082651620793
511.0,374.5590515136719,1.7358633279800415,1.2886347770690918,727.2449951171875,0.6381470153774819
512.0,374.6029488699777,1.7021030357905798,1.264806934765407,727.6841517857143,0.637976515829618
513.0,374.64684622628346,1.6683427436011178,1.2409790924617223,728.123308454241,0.6378060162817543
514.0,374.6907435825893,1.634582451411656,1.2171512501580375,728.5624651227679,0.6376355167338904
515.0,374.7346409388951,1.600822159222194,1.1933234078543526,729.0016217912946,0.6374650171860266
516.0,374.7785382952009,1.5670618670327323,1.1694955655506678,729.4407784598214,0.6372945176381627
517.0,374.8224356515067,1.5333015748432703,1.1456677232469832,729.8799351283482,0.637124018090299
518.0,374.8663330078125,1.4995412826538086,1.1218398809432983,730.319091796875,0.6369535185424351
519.0,374.72205897739957,1.4879416227340698,1.1118942669459753,730.584001813616,0.6366515906124396
520.0,374.5777849469866,1.476341962814331,1.101948652948652,730.8489118303571,0.6363496626824441
521.0,374.43351091657365,1.4647423028945923,1.0920030389513289,731.1138218470982,0.6360477347524486
522.0,374.2892368861607,1.4531426429748535,1.0820574249540056,731.3787318638393,0.635745806822453
523.0,374.1449628557478,1.4415429830551147,1.0721118109566825,731.6436418805804,0.6354438788924575
524.0,374.0006888253348,1.429943323135376,1.0621661969593592,731.9085518973214,0.635141950962462
525.0,373.8564147949219,1.4183436632156372,1.0522205829620361,732.1734619140625,0.6348400230324664
526.0,373.9976152692522,1.3771668331963676,1.0314704009464808,732.0367954799107,0.635112761356954
527.0,374.1388157435826,1.335990003177098,1.0107202189309257,731.900129045759,0.6353854996814415
528.0,374.28001621791293,1.294813173157828,0.9899700369153703,731.7634626116071,0.6356582380059291
529.0,374.4212166922433,1.2536363431385584,0.9692198548998151,731.6267961774554,0.6359309763304166
530.0,374.56241716657365,1.2124595131192888,0.9484696728842599,731.4901297433036,0.6362037146549042
531.0,374.70361764090404,1.1712826831000192,0.9277194908687046,731.3534633091518,0.6364764529793917
532.0,374.8448181152344,1.1301058530807495,0.9069693088531494,731.216796875,0.6367491913038793
533.0,374.5037100655692,1.1193186725888933,0.8910220605986459,731.0072631835938,0.6365006231110567
534.0,374.16260201590404,1.1085314920970373,0.8750748123441424,730.7977294921875,0.6362520549182342
535.0,373.82149396623885,1.097744311605181,0.8591275640896389,730.5881958007812,0.6360034867254116
536.0,373.48038591657365,1.0869571311133248,0.8431803158351353,730.378662109375,0.6357549185325891
537.0,373.13927786690846,1.0761699506214686,0.8272330675806318,730.1691284179688,0.6355063503397665
538.0,372.7981698172433,1.0653827701296126,0.8112858193261283,729.9595947265625,0.6352577821469441
539.0,372.4570617675781,1.0545955896377563,0.7953385710716248,729.7500610351562,0.6350092139541215
540.0,372.8031790597098,1.0420755573681422,0.7800180571419852,730.3348388671875,0.6350795128127582
541.0,373.14929635184154,1.0295555250985282,0.7646975432123456,730.9196166992188,0.635149811671395
542.0,373.4954136439732,1.017035492828914,0.7493770292827061,731.50439453125,0.6352201105300317
543.0,373.8415309361049,1.0045154605593,0.7340565153530666,732.0891723632812,0.6352904093886683
544.0,374.1876482282366,0.9919954282896859,0.7187360014234271,732.6739501953125,0.6353607082473051
545.0,374.5337655203683,0.9794753960200718,0.7034154874937875,733.2587280273438,0.6354310071059418
546.0,374.8798828125,0.9669553637504578,0.688094973564148,733.843505859375,0.6355013059645785
547.0,374.55311366489957,0.9370810048920768,0.6765979358128139,733.6055733816964,0.6352934413113854
548.0,374.2263445172991,0.9072066460336957,0.6651008980614799,733.3676409040179,0.6350855766581923
549.0,373.89957536969865,0.8773322871753148,0.6536038603101458,733.1297084263393,0.6348777120049992
550.0,373.5728062220982,0.8474579283169338,0.6421068225588117,732.8917759486607,0.6346698473518062
551.0,373.2460370744978,0.8175835694585527,0.6306097848074776,732.6538434709821,0.6344619826986131
552.0,372.9192679268973,0.7877092106001717,0.6191127470561436,732.4159109933036,0.63425411804542
553.0,372.5924987792969,0.7578348517417908,0.6076157093048096,732.177978515625,0.6340462533922269
554.0,372.55684988839283,0.7554229923657009,0.6064254726682391,732.3945399693081,0.6338841352239487
555.0,372.52120099748885,0.753011132989611,0.6052352360316685,732.611101422991,0.6337220170556704
556.0,372.4855521065848,0.7505992736135211,0.604044999395098,732.8276628766741,0.6335598988873923
557.0,372.4499032156808,0.7481874142374311,0.6028547627585275,733.0442243303571,0.633397780719114
558.0,372.4142543247768,0.7457755548613412,0.601664526121957,733.2607857840402,0.6332356625508359
559.0,372.3786054338728,0.7433636954852513,0.6004742894853864,733.4773472377232,0.6330735443825576
560.0,372.34295654296875,0.7409518361091614,0.5992840528488159,733.6939086914062,0.6329114262142794
561.0,372.34732491629467,0.7167196444102696,0.5811548020158496,733.8605259486607,0.6328453913012998
562.0,372.3516932896205,0.6924874527113778,0.5630255511828831,734.0271432059152,0.6327793563883203
563.0,372.35606166294644,0.6682552610124861,0.5448963003499168,734.1937604631696,0.6327133214753407
564.0,372.3604300362723,0.6440230693135943,0.5267670495169503,734.3603777204241,0.6326472865623611
565.0,372.3647984095982,0.6197908776147025,0.508637798683984,734.5269949776786,0.6325812516493815
566.0,372.3691667829241,0.5955586859158107,0.49050854785101755,734.6936122349331,0.632515216736402
567.0,372.37353515625,0.571326494216919,0.47237929701805115,734.8602294921875,0.6324491818234224
568.0,372.36177716936385,0.5897470372063773,0.4663351731640952,734.7630004882812,0.6324843649630566
569.0,372.3500191824777,0.6081675801958356,0.46029104931013926,734.665771484375,0.6325195481026908
570.0,372.33826119559154,0.626588123185294,0.4542469254561833,734.5685424804688,0.6325547312423251
571.0,372.32650320870533,0.6450086661747524,0.44820280160222736,734.4713134765625,0.6325899143819594
572.0,372.3147452218192,0.6634292091642108,0.4421586777482714,734.3740844726562,0.6326250975215937
573.0,372.302987234933,0.681849752153669,0.4361145538943154,734.27685546875,0.6326602806612279
574.0,372.2912292480469,0.7002702951431274,0.4300704300403595,734.1796264648438,0.6326954638008622
575.0,372.4475315638951,0.6772701059068952,0.42852398327418734,734.0829467773438,0.6329410030233964
576.0,372.6038338797433,0.654269916670663,0.42697753650801523,733.9862670898438,0.6331865422459306
577.0,372.76013619559154,0.6312697274344308,0.42543108974184307,733.8895874023438,0.6334320814684649
578.0,372.9164385114397,0.6082695381981986,0.42388464297567097,733.7929077148438,0.6336776206909991
579.0,373.07274082728793,0.5852693489619664,0.4223381962094988,733.6962280273438,0.6339231599135333
580.0,373.22904314313615,0.5622691597257341,0.4207917494433267,733.5995483398438,0.6341686991360675
581.0,373.3853454589844,0.539268970489502,0.41924530267715454,733.5028686523438,0.6344142383586018
582.0,373.245370047433,0.50677461709295,0.41159413542066303,733.3666120256696,0.6343574697217368
583.0,373.1053946358817,0.4742802636963981,0.40394296816417147,733.2303553989956,0.6343007010848719
584.0,372.96541922433033,0.4417859102998461,0.39629180090767996,733.0940987723214,0.6342439324480069
585.0,372.82544381277904,0.40929155690329416,0.38864063365118845,732.9578421456473,0.6341871638111419
586.0,372.6854684012277,0.37679720350674223,0.38098946639469694,732.8215855189732,0.6341303951742769
587.0,372.54549298967635,0.34430285011019024,0.3733382991382054,732.6853288922991,0.6340736265374121
588.0,372.405517578125,0.3118084967136383,0.36568713188171387,732.549072265625,0.6340168579005471
589.0,372.51422119140625,0.3073332096849169,0.3559669383934566,732.8988037109375,0.6339473741712082
590.0,372.6229248046875,0.3028579226561955,0.3462467449051993,733.24853515625,0.6338778904418692
591.0,372.73162841796875,0.2983826356274741,0.33652655141694204,733.5982666015625,0.6338084067125302
592.0,372.84033203125,0.2939073485987527,0.3268063579286848,733.947998046875,0.6337389229831912
593.0,372.94903564453125,0.2894320615700313,0.31708616444042753,734.2977294921875,0.6336694392538523
594.0,373.0577392578125,0.2849567745413099,0.3073659709521702,734.6474609375,0.6335999555245133
595.0,373.16644287109375,0.2804814875125885,0.29764577746391296,734.9971923828125,0.6335304717951744
596.0,373.14303152901783,0.2925571969577244,0.2964657247066498,734.9556710379464,0.6335215995051656
597.0,373.119620186942,0.3046329064028604,0.2952856719493866,734.9141496930804,0.6335127272151568
598.0,373.09620884486606,0.3167086158479963,0.2941056191921234,734.8726283482143,0.633503854925148
599.0,373.0727975027902,0.32878432529313223,0.29292556643486023,734.8311070033482,0.6334949826351391
600.0,373.0493861607143,0.34086003473826815,0.29174551367759705,734.7895856584821,0.6334861103451304
601.0,373.0259748186384,0.3529357441834041,0.29056546092033386,734.748064313616,0.6334772380551216
602.0,373.0025634765625,0.36501145362854004,0.2893854081630707,734.70654296875,0.6334683657651128
603.0,372.89634486607144,0.344035987343107,0.2889374707426344,734.6290719168527,0.6334051225752114
604.0,372.79012625558033,0.32306052105767386,0.28848953332219807,734.5516008649554,0.63334187938531
605.0,372.6839076450893,0.3020850547722408,0.28804159590176176,734.4741298130581,0.6332786361954086
606.0,372.5776890345982,0.28110958848680767,0.2875936584813254,734.3966587611607,0.6332153930055072
607.0,372.47147042410717,0.2601341222013746,0.2871457210608891,734.3191877092634,0.6331521498156059
608.0,372.36525181361606,0.23915865591594151,0.2866977836404528,734.241716657366,0.6330889066257044
609.0,372.259033203125,0.21818318963050842,0.2862498462200165,734.1642456054688,0.633025663435803
610.0,372.4678867885045,0.22623620288712637,0.2791484615632466,734.4068952287946,0.6331217952667691
611.0,372.67674037388394,0.23428921614374434,0.2720470769064767,734.6495448521206,0.6332179270977352
612.0,372.8855939592634,0.2423422294003623,0.2649456922497068,734.8921944754464,0.6333140589287013
613.0,373.09444754464283,0.25039524265698027,0.2578443075929369,735.1348440987723,0.6334101907596673
