day,S,I,R,H,W,P,A,Q,R_t
913.0,1343.9227643694196,0.00043732847552746534,1.0652055399758475,1.5923623055056983e-08,0.0,0.0,8.525562277230036e-06,1.1560624573446279e-05,5.059965308492229
914.0,1343.923304966518,0.0004653687938116491,1.0648976905005318,1.1942717291292737e-08,0.0,0.0,6.394171707922527e-06,1.5414166097928372e-05,5.059966356307571
915.0,1343.9238455636162,0.0004934091120958328,1.0645898410252161,7.961811527528491e-09,0.0,0.0,4.262781138615018e-06,1.9267707622410466e-05,5.059967404122912
916.0,1343.9243861607142,0.0005214494303800166,1.0642819915499007,3.980905763764249e-09,0.0,0.0,2.1313905693075107e-06,2.3121249146892558e-05,5.0599684519382535
917.0,1343.9249267578125,0.0005494897486642003,1.063974142074585,0.0,0.0,0.0,0.0,2.697479067137465e-05,5.059969499753595
918.0,1343.9247349330358,0.0005115787124460829,1.0619457449231828,0.0,2.681284136737564e-05,0.0,3.409426634399486e-05,2.3121249146892554e-05,5.059977159136832
919.0,1343.9245431082588,0.00047366767622796554,1.059917347771781,0.0,5.362568273475128e-05,0.0,6.818853268798972e-05,1.9267707622410463e-05,5.059984818520069
920.0,1343.924351283482,0.0004357566400098481,1.0578889506203788,0.0,8.043852410212691e-05,0.0,0.00010228279903198459,1.5414166097928372e-05,5.059992477903306
921.0,1343.9241594587054,0.0003978456037917308,1.0558605534689767,0.0,0.00010725136546950256,0.0,0.00013637706537597945,1.1560624573446277e-05,5.0600001372865435
922.0,1343.9239676339287,0.00035993456757361334,1.0538321563175745,0.0,0.0001340642068368782,0.0,0.0001704713317199743,7.707083048964182e-06,5.0600077966697805
923.0,1343.9237758091517,0.00032202353135549596,1.0518037591661726,0.0,0.00016087704820425382,0.0,0.00020456559806396917,3.853541524482091e-06,5.0600154560530175
924.0,1343.923583984375,0.0002841124951373786,1.0497753620147705,0.0,0.00018768988957162946,0.0,0.00023865986440796405,0.0,5.0600231154362545
925.0,1343.9259033203125,0.0003058963380421379,1.0486341544560023,4.460478970307642e-10,0.00016735564557685784,0.0,0.0002045655980639692,0.0,5.060027461960597
926.0,1343.92822265625,0.0003276801809468972,1.0474929468972343,8.920957940615284e-10,0.0001470214015820862,0.0,0.00017047133171997433,0.0,5.060031808484938
927.0,1343.9305419921875,0.0003494640238516565,1.046351739338466,1.3381436910922926e-09,0.00012668715758731456,0.0,0.00013637706537597945,0.0,5.06003615500928
928.0,1343.932861328125,0.0003712478667564158,1.045210531779698,1.7841915881230567e-09,0.00010635291359254293,0.0,0.0001022827990319846,0.0,5.0600405015336225
929.0,1343.9351806640625,0.0003930317096611751,1.0440693242209298,2.230239485153821e-09,8.601866959777129e-05,0.0,6.818853268798975e-05,0.0,5.060044848057965
930.0,1343.9375,0.00041481555256593443,1.0429281166621618,2.6762873821845852e-09,6.568442560299966e-05,0.0,3.4094266343994876e-05,0.0,5.060049194582306
931.0,1343.9398193359375,0.0004365993954706937,1.0417869091033936,3.122335279215349e-09,4.535018160822801e-05,0.0,0.0,0.0,5.060053541106648
932.0,1343.940638950893,0.00039295366566096036,1.0413817848478044,2.676287382184585e-09,3.887158423562401e-05,0.0,0.00030920651209141525,4.973559595912645e-08,5.060054068372388
933.0,1343.9414585658483,0.00034930793585122695,1.0409766605922155,2.230239485153821e-09,3.239298686302001e-05,0.0,0.0006184130241828305,9.94711919182529e-08,5.060054595638127
934.0,1343.9422781808037,0.0003056622060414936,1.0405715363366264,1.7841915881230565e-09,2.5914389490416007e-05,0.0,0.0009276195362742457,1.4920678787737935e-07,5.060055122903867
935.0,1343.9430977957588,0.0002620164762317602,1.0401664120810372,1.3381436910922924e-09,1.9435792117812006e-05,0.0,0.001236826048365661,1.989423838365058e-07,5.060055650169606
936.0,1343.9439174107142,0.00021837074642202685,1.039761287825448,8.920957940615283e-10,1.2957194745208002e-05,0.0,0.0015460325604570763,2.4867797979563224e-07,5.060056177435346
937.0,1343.9447370256696,0.0001747250166122935,1.0393561635698592,4.4604789703076393e-10,6.478597372604001e-06,0.0,0.0018552390725484914,2.984135757547587e-07,5.060056704701085
938.0,1343.945556640625,0.0001310792868025601,1.03895103931427,0.0,0.0,0.0,0.002164445584639907,3.4814917171388515e-07,5.060057231966825
939.0,1343.947544642857,0.00011235367440219437,1.0378421204430717,6.3493677617186356e-09,8.153138748769249e-06,0.0,0.001993571624292859,2.984135757547587e-07,5.060062123142909
940.0,1343.9495326450892,9.362806200182864e-05,1.0367332015718733,1.2698735523437271e-08,1.6306277497538497e-05,0.0,0.0018226976639458112,2.4867797979563224e-07,5.060067014318992
941.0,1343.9515206473213,7.490244960146291e-05,1.035624282700675,1.9048103285155907e-08,2.4459416246307744e-05,0.0,0.0016518237035987632,1.989423838365058e-07,5.060071905495076
942.0,1343.9535086495537,5.6176837201097184e-05,1.0345153638294764,2.5397471046874542e-08,3.2612554995076994e-05,0.0,0.0014809497432517154,1.4920678787737935e-07,5.06007679667116
943.0,1343.9554966517858,3.745122480073146e-05,1.033406444958278,3.174683880859318e-08,4.0765693743846244e-05,0.0,0.0013100757829046675,9.947119191825292e-08,5.060081687847243
944.0,1343.957484654018,1.8725612400365723e-05,1.0322975260870797,3.8096206570311815e-08,4.891883249261549e-05,0.0,0.0011392018225576195,4.973559595912646e-08,5.060086579023327
945.0,1343.95947265625,0.0,1.0311886072158813,4.4445574332030446e-08,5.7071971241384745e-05,0.0,0.0009683278622105718,0.0,5.060091470199411
946.0,1343.9609200613838,9.199529553630523e-05,1.0293148585728236,3.809620657031181e-08,4.8918832492615494e-05,0.0,0.0009545176373129445,1.2909525009620535e-06,5.060098224781909
947.0,1343.962367466518,0.00018399059107261046,1.027441109929766,3.174683880859318e-08,4.0765693743846244e-05,0.0,0.0009407074124153171,2.581905001924107e-06,5.060104979364406
948.0,1343.9638148716517,0.0002759858866089157,1.0255673612867082,2.539747104687454e-08,3.2612554995077e-05,0.0,0.0009268971875176898,3.872857502886161e-06,5.060111733946904
949.0,1343.9652622767858,0.0003679811821452209,1.0236936126436507,1.9048103285155904e-08,2.445941624630775e-05,0.0,0.0009130869626200625,5.163810003848214e-06,5.060118488529403
950.0,1343.9667096819196,0.00045997647768152613,1.0218198640005929,1.269873552343727e-08,1.63062774975385e-05,0.0,0.0008992767377224352,6.4547625048102674e-06,5.060125243111901
951.0,1343.9681570870537,0.0005519717732178314,1.0199461153575353,6.3493677617186314e-09,8.153138748769257e-06,0.0,0.0008854665128248079,7.745715005772322e-06,5.060131997694398
952.0,1343.9696044921875,0.0006439670687541366,1.0180723667144775,0.0,0.0,0.0,0.0008716562879271805,9.036667506734375e-06,5.060138752276896
953.0,1343.9679478236608,0.0006793675877686058,1.0179216861724854,1.6985027987256478e-09,0.0,0.0,0.0007471339610804405,8.248702995063337e-06,5.060139652703477
954.0,1343.9662911551338,0.000714768106783075,1.0177710056304932,3.3970055974512955e-09,0.0,0.0,0.0006226116342337004,7.460738483392301e-06,5.060140553130059
955.0,1343.964634486607,0.0007501686257975442,1.017620325088501,5.0955083961769435e-09,0.0,0.0,0.0004980893073869602,6.672773971721263e-06,5.06014145355664
956.0,1343.9629778180804,0.0007855691448120134,1.0174696445465088,6.794011194902591e-09,0.0,0.0,0.0003735669805402202,5.884809460050227e-06,5.060142353983222
957.0,1343.9613211495537,0.0008209696638264827,1.0173189640045166,8.492513993628239e-09,0.0,0.0,0.0002490446536934801,5.09684494837919e-06,5.0601432544098035
958.0,1343.9596644810267,0.0008563701828409519,1.0171682834625244,1.0191016792353887e-08,0.0,0.0,0.00012452232684673995,4.308880436708153e-06,5.060144154836385
959.0,1343.9580078125,0.0008917707018554211,1.0170176029205322,1.1889519591079534e-08,0.0,0.0,0.0,3.520915925037116e-06,5.060145055262966
960.0,1343.9610072544642,0.0007880714817604582,1.0158350467681885,1.0191016792353885e-08,2.0914349339104126e-05,0.0,7.469285212989365e-05,3.0179279357460994e-06,5.0601496238757875
961.0,1343.9640066964287,0.0006843722616654954,1.0146524906158447,8.492513993628239e-09,4.182869867820825e-05,0.0,0.0001493857042597873,2.514939946455083e-06,5.060154192488608
962.0,1343.967006138393,0.0005806730415705325,1.013469934463501,6.79401119490259e-09,6.274304801731238e-05,0.0,0.00022407855638968094,2.011951957164066e-06,5.060158761101429
963.0,1343.970005580357,0.0004769738214755697,1.0122873783111572,5.095508396176943e-09,8.36573973564165e-05,0.0,0.0002987714085195746,1.5089639678730497e-06,5.06016332971425
964.0,1343.9730050223213,0.0003732746013806068,1.0111048221588135,3.397005597451295e-09,0.00010457174669552063,0.0,0.00037346426064946826,1.0059759785820333e-06,5.060167898327071
965.0,1343.9760044642858,0.000269575381285644,1.0099222660064697,1.6985027987256467e-09,0.00012548609603462476,0.0,0.0004481571127793619,5.029879892910164e-07,5.060172466939892
966.0,1343.97900390625,0.00016587616119068116,1.008739709854126,0.0,0.00014640044537372887,0.0,0.0005228499649092555,0.0,5.060177035552713
967.0,1343.9805210658483,0.00014217956673486957,1.0073789187840052,3.54386488408766e-09,0.00012548609603462474,0.0,0.0005004457073352699,1.7111690665063049e-06,5.060182326458715
968.0,1343.9820382254463,0.00011848297227905797,1.0060181277138847,7.08772976817532e-09,0.00010457174669552063,0.0,0.00047804144976128427,3.4223381330126098e-06,5.060187617364717
969.0,1343.9835553850446,9.478637782324637e-05,1.0046573366437639,1.063159465226298e-08,8.365739735641649e-05,0.0,0.00045563719218729863,5.133507199518915e-06,5.060192908270719
970.0,1343.985072544643,7.108978336743479e-05,1.0032965455736433,1.417545953635064e-08,6.274304801731237e-05,0.0,0.000433232934613313,6.8446762660252195e-06,5.06019819917672
971.0,1343.9865897042412,4.73931889116232e-05,1.0019357545035226,1.77193244204383e-08,4.1828698678208245e-05,0.0,0.0004108286770393274,8.555845332531525e-06,5.060203490082722
972.0,1343.9881068638392,2.3696594455811586e-05,1.000574963433402,2.126318930452596e-08,2.091434933910411e-05,0.0,0.00038842441946534175,1.026701439903783e-05,5.060208780988724
973.0,1343.9896240234375,0.0,0.9992141723632812,2.480705418861362e-08,0.0,0.0,0.0003660201618913561,1.1978183465544134e-05,5.060214071894726
974.0,1343.9898507254463,0.00010543275025806256,0.998144839491163,2.5758219176655724e-08,1.9967013421202345e-05,0.0,0.0004513565550691315,1.026701439903783e-05,5.060217384369587
975.0,1343.9900774274554,0.00021086550051612512,0.9970755066190448,2.670938416469783e-08,3.993402684240469e-05,0.0,0.0005366929482469068,8.555845332531525e-06,5.060220696844448
976.0,1343.9903041294642,0.00031629825077418767,0.9960061737469265,2.7660549152739933e-08,5.990104026360703e-05,0.0,0.0006220293414246823,6.8446762660252195e-06,5.060224009319309
977.0,1343.9905308314733,0.00042173100103225024,0.9949368408748082,2.8611714140782037e-08,7.986805368480938e-05,0.0,0.0007073657346024577,5.133507199518915e-06,5.06022732179417
978.0,1343.990757533482,0.0005271637512903128,0.9938675080026899,2.9562879128824145e-08,9.983506710601173e-05,0.0,0.0007927021277802331,3.4223381330126093e-06,5.060230634269031
979.0,1343.9909842354912,0.0006325965015483753,0.9927981751305717,3.0514044116866246e-08,0.00011980208052721406,0.0,0.0008780385209580085,1.7111690665063047e-06,5.060233946743892
980.0,1343.9912109375,0.000738029251806438,0.9917288422584534,3.1465209104908354e-08,0.0001397690939484164,0.0,0.0009633749141357839,0.0,5.060237259218753
981.0,1343.9921177455358,0.0006325965015483754,0.9920417325837272,2.7668141809402055e-08,0.00011980208052721406,0.0,0.0008257499264021005,2.2738128921316403e-06,5.060236990470211
982.0,1343.9930245535713,0.0005271637512903128,0.9923546229090009,2.387107451389576e-08,9.983506710601172e-05,0.0,0.0006881249386684171,4.5476257842632805e-06,5.06023672172167
983.0,1343.993931361607,0.0004217310010322503,0.9926675132342747,2.0074007218389463e-08,7.986805368480938e-05,0.0,0.0005504999509347336,6.82143867639492e-06,5.060236452973128
984.0,1343.994838169643,0.0003162982507741877,0.9929804035595485,1.6276939922883164e-08,5.990104026360703e-05,0.0,0.0004128749632010502,9.095251568526561e-06,5.0602361842245855
985.0,1343.9957449776787,0.00021086550051612515,0.9932932938848223,1.2479872627376865e-08,3.993402684240468e-05,0.0,0.0002752499754673668,1.1369064460658202e-05,5.060235915476044
986.0,1343.9966517857142,0.00010543275025806263,0.993606184210096,8.682805331870569e-09,1.996701342120235e-05,0.0,0.0001376249877336833,1.364287735278984e-05,5.060235646727502
987.0,1343.99755859375,0.0,0.9939190745353699,4.885738036364273e-09,0.0,0.0,0.0,1.5916690244921483e-05,5.060235377978961
988.0,1343.999232700893,7.983256364241242e-05,0.9919424057006836,5.447863239891961e-09,9.807745560205408e-06,0.0,0.00021089982640530382,1.578480610727898e-05,5.060241726097313
989.0,1344.0009068080358,0.00015966512728482485,0.9899657368659973,6.0099884434196485e-09,1.9615491120410817e-05,0.0,0.00042179965281060765,1.5652921969636475e-05,5.060248074215665
990.0,1344.0025809151787,0.00023949769092723727,0.987989068031311,6.572113646947335e-09,2.9423236680616226e-05,0.0,0.0006326994792159114,1.5521037831993973e-05,5.060254422334018
991.0,1344.0042550223213,0.0003193302545696497,0.9860123991966248,7.134238850475023e-09,3.923098224082163e-05,0.0,0.0008435993056212153,1.538915369435147e-05,5.060260770452371
992.0,1344.0059291294642,0.0003991628182120621,0.9840357303619385,7.69636405400271e-09,4.903872780102704e-05,0.0,0.001054499132026519,1.5257269556708966e-05,5.0602671185707235
993.0,1344.007603236607,0.00047899538185447454,0.9820590615272522,8.258489257530397e-09,5.884647336123245e-05,0.0,0.0012653989584318229,1.5125385419066462e-05,5.060273466689075
994.0,1344.00927734375,0.000558827945496887,0.9800823926925659,8.820614461058085e-09,6.865421892143786e-05,0.0,0.0014762987848371267,1.499350128142396e-05,5.060279814807428
995.0,1344.0093994140625,0.00047899538185447454,0.9793607677732196,7.56052668090693e-09,5.884647336123245e-05,0.0,0.0012653989584318229,1.699909496112793e-05,5.06028361642561
996.0,1344.009521484375,0.0003991628182120621,0.9786391428538731,6.3004389007557745e-09,4.9038727801027046e-05,0.0,0.001054499132026519,1.9004688640831902e-05,5.060287418043791
997.0,1344.0096435546875,0.0003193302545696497,0.9779175179345267,5.04035112060462e-09,3.923098224082163e-05,0.0,0.0008435993056212153,2.1010282320535877e-05,5.060291219661973
998.0,1344.009765625,0.00023949769092723727,0.9771958930151803,3.780263340453465e-09,2.9423236680616226e-05,0.0,0.0006326994792159114,2.3015876000239844e-05,5.060295021280155
999.0,1344.0098876953125,0.00015966512728482485,0.9764742680958339,2.5201755603023096e-09,1.961549112041082e-05,0.0,0.0004217996528106077,2.502146967994382e-05,5.060298822898337
1000.0,1344.010009765625,7.983256364241242e-05,0.9757526431764875,1.2600877801511552e-09,9.807745560205407e-06,0.0,0.00021089982640530385,2.702706335964779e-05,5.060302624516519
1001.0,1344.0101318359375,0.0,0.9750310182571411,0.0,0.0,0.0,0.0,2.903265703935176e-05,5.060306426134701
1002.0,1344.0106549944196,0.0,0.9736965554101127,1.5848892991649726e-09,0.0,0.0,0.0,2.723713155968913e-05,5.060311455051065
1003.0,1344.0111781529017,0.0,0.9723620925630841,3.1697785983299453e-09,0.0,0.0,0.0,2.5441606080026497e-05,5.060316483967429
1004.0,1344.0117013113838,0.0,0.9710276297160557,4.754667897494918e-09,0.0,0.0,0.0,2.3646080600363867e-05,5.060321512883793
1005.0,1344.0122244698662,0.0,0.9696931668690273,6.3395571966598905e-09,0.0,0.0,0.0,2.1850555120701237e-05,5.0603265418001575
1006.0,1344.0127476283483,0.0,0.9683587040219989,7.924446495824863e-09,0.0,0.0,0.0,2.0055029641038603e-05,5.060331570716522
1007.0,1344.0132707868304,0.0,0.9670242411749703,9.509335794989835e-09,0.0,0.0,0.0,1.8259504161375973e-05,5.060336599632886
1008.0,1344.0137939453125,0.0,0.9656897783279419,1.1094225094154808e-08,0.0,0.0,0.0,1.6463978681713343e-05,5.06034162854925
1009.0,1344.0142822265625,5.877270346640476e-05,0.9638476031167167,9.509335794989835e-09,0.0,0.0,0.0,1.4111981727182865e-05,5.060348348631074
1010.0,1344.0147705078125,0.00011754540693280953,0.9620054279054914,7.924446495824863e-09,0.0,0.0,0.0,1.1759984772652388e-05,5.060355068712897
1011.0,1344.0152587890625,0.00017631811039921428,0.9601632526942662,6.3395571966598905e-09,0.0,0.0,0.0,9.40798781812191e-06,5.0603617887947205
1012.0,1344.0157470703125,0.00023509081386561905,0.958321077483041,4.754667897494918e-09,0.0,0.0,0.0,7.0559908635914326e-06,5.060368508876544
1013.0,1344.0162353515625,0.0002938635173320238,0.9564789022718158,3.1697785983299457e-09,0.0,0.0,0.0,4.703993909060955e-06,5.060375228958367
1014.0,1344.0167236328125,0.00035263622079842856,0.9546367270605904,1.5848892991649728e-09,0.0,0.0,0.0,2.3519969545304775e-06,5.060381949040191
1015.0,1344.0172119140625,0.00041140892426483333,0.9527945518493652,0.0,0.0,0.0,0.0,0.0,5.060388669122014
1016.0,1344.0198625837054,0.0004123745228363467,0.9515664662633624,2.101818528745168e-09,0.0,0.0,4.829638887063733e-05,0.0,5.060393111422144
1017.0,1344.0225132533483,0.0004133401214078601,0.9503383806773594,4.203637057490336e-09,0.0,0.0,9.659277774127466e-05,0.0,5.060397553722273
1018.0,1344.0251639229912,0.0004143057199793735,0.9491102950913566,6.305455586235505e-09,0.0,0.0,0.000144889166611912,0.0,5.060401996022403
1019.0,1344.0278145926338,0.00041527131855088683,0.9478822095053536,8.407274114980673e-09,0.0,0.0,0.00019318555548254932,0.0,5.060406438322533
1020.0,1344.0304652622767,0.0004162369171224002,0.9466541239193508,1.050909264372584e-08,0.0,0.0,0.00024148194435318665,0.0,5.060410880622663
1021.0,1344.0331159319196,0.0004172025156939136,0.9454260383333478,1.261091117247101e-08,0.0,0.0,0.000289778333223824,0.0,5.060415322922792
1022.0,1344.0357666015625,0.000418168114265427,0.944197952747345,1.4712729701216176e-08,0.0,0.0,0.0003380747220944613,0.0,5.060419765222922
1023.0,1344.0361502511162,0.00035842981222750884,0.9433058159691947,1.3965801467666746e-08,4.5557878495726205e-06,0.0,0.00030513813856357174,5.274843845524759e-07,5.060423469570023
1024.0,1344.0365339006696,0.0002986915101895907,0.9424136791910444,1.3218873234117318e-08,9.111575699145241e-06,0.0,0.0002722015550326822,1.0549687691049518e-06,5.060427173917124
1025.0,1344.0369175502233,0.00023895320815167258,0.9415215424128941,1.2471945000567887e-08,1.3667363548717861e-05,0.0,0.00023926497150179263,1.5824531536574277e-06,5.060430878264225
1026.0,1344.0373011997767,0.00017921490611375442,0.9406294056347438,1.1725016767018457e-08,1.8223151398290482e-05,0.0,0.00020632838797090308,2.1099375382099036e-06,5.060434582611327
1027.0,1344.0376848493304,0.00011947660407583626,0.9397372688565936,1.0978088533469029e-08,2.2778939247863104e-05,0.0,0.00017339180444001352,2.6374219227623797e-06,5.060438286958428
1028.0,1344.0380684988838,5.973830203791816e-05,0.9388451320784432,1.0231160299919599e-08,2.7334727097435723e-05,0.0,0.00014045522090912394,3.1649063073148554e-06,5.060441991305529
1029.0,1344.0384521484375,0.0,0.937952995300293,9.484232066370168e-09,3.189051494700834e-05,0.0,0.00010751863737823442,3.692390691867331e-06,5.06044569565263
1030.0,1344.039306640625,0.0,0.9368849056107658,9.566044083848218e-09,2.733472709743572e-05,0.0,0.00026716355724991966,6.230435116906717e-06,5.060449106352026
1031.0,1344.0401611328125,0.0,0.9358168159212384,9.647856101326267e-09,2.27789392478631e-05,0.0,0.00042680847712160485,8.768479541946103e-06,5.060452517051421
1032.0,1344.041015625,0.0,0.9347487262317112,9.729668118804317e-09,1.8223151398290482e-05,0.0,0.00058645339699329,1.1306523966985488e-05,5.060455927750817
1033.0,1344.0418701171875,0.0,0.933680636542184,9.811480136282365e-09,1.366736354871786e-05,0.0,0.0007460983168649753,1.3844568392024875e-05,5.060459338450213
1034.0,1344.042724609375,0.0,0.9326125468526568,9.893292153760415e-09,9.111575699145238e-06,0.0,0.0009057432367366605,1.6382612817064262e-05,5.060462749149608
1035.0,1344.0435791015625,0.0,0.9315444571631295,9.975104171238464e-09,4.555787849572619e-06,0.0,0.0010653881566083457,1.8920657242103645e-05,5.060466159849003
1036.0,1344.04443359375,0.0,0.9304763674736023,1.0056916188716514e-08,0.0,0.0,0.001225033076480031,2.1458701667143032e-05,5.060469570548399
1037.0,1344.0456717354912,0.0,0.9297636321612767,1.2395521054031633e-08,1.4078483218327165e-05,0.0,0.0013060028598244702,2.142112576361147e-05,5.060471950919143
1038.0,1344.046909877232,0.0,0.929050896848951,1.4734125919346752e-08,2.815696643665433e-05,0.0,0.0013869726431689092,2.1383549860079904e-05,5.060474331289886
1039.0,1344.0481480189733,0.0,0.9283381615366254,1.707273078466187e-08,4.2235449654981494e-05,0.0,0.0014679424265133484,2.1345973956548342e-05,5.06047671166063
1040.0,1344.0493861607142,0.0,0.9276254262242999,1.941133564997699e-08,5.631393287330866e-05,0.0,0.0015489122098577873,2.130839805301678e-05,5.0604790920313745
1041.0,1344.0506243024554,0.0,0.9269126909119743,2.174994051529211e-08,7.039241609163582e-05,0.0,0.0016298819932022265,2.1270822149485218e-05,5.0604814724021185
1042.0,1344.0518624441963,0.0,0.9261999555996486,2.408854538060723e-08,8.447089930996299e-05,0.0,0.0017108517765466657,2.1233246245953653e-05,5.060483852772862
1043.0,1344.0531005859375,0.0,0.925487220287323,2.642715024592235e-08,9.854938252829015e-05,0.0,0.0017918215598911047,2.119567034242209e-05,5.060486233143606
1044.0,1344.0538504464287,1.077993303104969e-05,0.9245176059859139,2.265184306793344e-08,8.47370995253576e-05,0.0,0.0015358470513352326,1.816771743636179e-05,5.06049081722429
1045.0,1344.0546003069196,2.155986606209938e-05,0.923547991684505,1.8876535889944535e-08,7.092481652242506e-05,0.0,0.0012798725427793606,1.5139764530301492e-05,5.060495401304974
1046.0,1344.0553501674108,3.233979909314907e-05,0.9225783773830959,1.5101228711955628e-08,5.7112533519492506e-05,0.0,0.0010238980342234883,1.2111811624241195e-05,5.060499985385658
1047.0,1344.0561000279017,4.311973212419876e-05,0.9216087630816868,1.132592153396672e-08,4.330025051655996e-05,0.0,0.0007679235256676162,9.083858718180896e-06,5.0605045694663415
1048.0,1344.056849888393,5.389966515524845e-05,0.9206391487802777,7.550614355977814e-09,2.9487967513627412e-05,0.0,0.0005119490171117441,6.0559058121205966e-06,5.0605091535470255
1049.0,1344.0575997488838,6.467959818629814e-05,0.9196695344788688,3.775307177988907e-09,1.567568451069486e-05,0.0,0.00025597450855587185,3.027952906060299e-06,5.060513737627709
1050.0,1344.058349609375,7.545953121734783e-05,0.9186999201774597,0.0,1.863401507762319e-06,0.0,0.0,0.0,5.060518321708393
1051.0,1344.0599016462054,6.467959818629814e-05,0.9186297484806606,0.0,1.5972012923677018e-06,0.0,0.00017696209917111055,1.5344211143591174e-06,5.060517958687663
1052.0,1344.0614536830358,5.3899665155248447e-05,0.9185595767838615,0.0,1.331001076973085e-06,0.0,0.0003539241983422211,3.068842228718235e-06,5.060517595666934
1053.0,1344.0630057198662,4.311973212419876e-05,0.9184894050870623,0.0,1.064800861578468e-06,0.0,0.0005308862975133316,4.603263343077352e-06,5.0605172326462045
1054.0,1344.0645577566963,3.233979909314907e-05,0.9184192333902631,0.0,7.986006461838509e-07,0.0,0.0007078483966844422,6.13768445743647e-06,5.0605168696254745
1055.0,1344.0661097935267,2.1559866062099377e-05,0.918349061693464,0.0,5.324004307892338e-07,0.0,0.0008848104958555528,7.672105571795587e-06,5.060516506604745
1056.0,1344.067661830357,1.0779933031049692e-05,0.9182788899966648,0.0,2.662002153946169e-07,0.0,0.0010617725950266632,9.206526686154704e-06,5.060516143584016
1057.0,1344.0692138671875,0.0,0.9182087182998657,0.0,0.0,0.0,0.001238734694197774,1.0740947800513823e-05,5.060515780563286
1058.0,1344.070277622768,0.0,0.9171580587114606,8.939099619250815e-10,0.0,0.0,0.0010617725950266635,1.0107909669646428e-05,5.060520404606512
1059.0,1344.0713413783483,0.0,0.9161073991230556,1.787819923850163e-09,0.0,0.0,0.0008848104958555528,9.474871538779034e-06,5.060525028649739
1060.0,1344.0724051339287,0.0,0.9150567395346505,2.6817298857752446e-09,0.0,0.0,0.0007078483966844423,8.841833407911639e-06,5.060529652692965
1061.0,1344.0734688895088,0.0,0.9140060799462455,3.575639847700326e-09,0.0,0.0,0.0005308862975133317,8.208795277044245e-06,5.060534276736192
1062.0,1344.0745326450892,0.0,0.9129554203578404,4.469549809625408e-09,0.0,0.0,0.00035392419834222115,7.575757146176849e-06,5.060538900779418
1063.0,1344.0755964006696,0.0,0.9119047607694354,5.363459771550489e-09,0.0,0.0,0.00017696209917111069,6.942719015309454e-06,5.060543524822645
1064.0,1344.07666015625,0.0,0.9108541011810303,6.257369733475571e-09,0.0,0.0,0.0,6.309680884442059e-06,5.0605481488658715
1065.0,1344.0769914899554,0.0,0.9091465813773019,6.732010250841216e-09,0.0,0.0,8.498252490036456e-06,5.911887975733927e-06,5.060554543860932
1066.0,1344.0773228236608,0.0,0.9074390615735736,7.206650768206861e-09,0.0,0.0,1.6996504980072912e-05,5.514095067025794e-06,5.060560938855994
1067.0,1344.0776541573662,0.0,0.9057315417698452,7.681291285572506e-09,0.0,0.0,2.549475747010937e-05,5.116302158317662e-06,5.060567333851054
1068.0,1344.0779854910713,0.0,0.9040240219661168,8.15593180293815e-09,0.0,0.0,3.3993009960145825e-05,4.718509249609529e-06,5.060573728846116
1069.0,1344.0783168247767,0.0,0.9023165021623883,8.630572320303794e-09,0.0,0.0,4.2491262450182284e-05,4.320716340901397e-06,5.060580123841176
1070.0,1344.078648158482,0.0,0.90060898235866,9.105212837669439e-09,0.0,0.0,5.098951494021874e-05,3.922923432193265e-06,5.060586518836238
1071.0,1344.0789794921875,0.0,0.8989014625549316,9.579853355035084e-09,0.0,0.0,5.948776743025519e-05,3.5251305234851316e-06,5.060592913831298
1072.0,1344.0800955636162,0.0,0.899042682988303,8.211302875744358e-09,0.0,0.0,5.098951494021873e-05,4.314750185585581e-06,5.060592414298929
1073.0,1344.0812116350446,0.0,0.8991839034216744,6.842752396453631e-09,0.0,0.0,4.249126245018228e-05,5.10436984768603e-06,5.06059191476656
1074.0,1344.0823277064733,0.0,0.8993251238550458,5.474201917162906e-09,0.0,0.0,3.3993009960145825e-05,5.893989509786479e-06,5.060591415234191
1075.0,1344.0834437779017,0.0,0.8994663442884173,4.105651437872179e-09,0.0,0.0,2.5494757470109365e-05,6.683609171886928e-06,5.060590915701822
1076.0,1344.0845598493304,0.0,0.8996075647217887,2.737100958581453e-09,0.0,0.0,1.6996504980072905e-05,7.473228833987378e-06,5.060590416169453
1077.0,1344.0856759207588,0.0,0.8997487851551601,1.3685504792907272e-09,0.0,0.0,8.498252490036453e-06,8.262848496087827e-06,5.060589916637084
1078.0,1344.0867919921875,0.0,0.8998900055885315,0.0,0.0,0.0,0.0,9.052468158188276e-06,5.0605894171047145
1079.0,1344.0897042410713,0.0,0.8987984742437091,5.635080973271605e-10,0.0,0.0,0.0,7.759258421304236e-06,5.06059353621485
1080.0,1344.0926164899554,0.0,0.8977069428988865,1.127016194654321e-09,0.0,0.0,0.0,6.466048684420197e-06,5.060597655324987
1081.0,1344.0955287388392,0.0,0.8966154115540641,1.6905242919814815e-09,0.0,0.0,0.0,5.172838947536157e-06,5.060601774435122
1082.0,1344.0984409877233,0.0,0.8955238802092416,2.254032389308642e-09,0.0,0.0,0.0,3.879629210652118e-06,5.060605893545259
1083.0,1344.101353236607,0.0,0.8944323488644191,2.8175404866358028e-09,0.0,0.0,0.0,2.5864194737680786e-06,5.060610012655395
1084.0,1344.1042654854912,0.0,0.8933408175195966,3.381048583962963e-09,0.0,0.0,0.0,1.2932097368840385e-06,5.060614131765531
