day,S,I,P,R_t
521.0,7018.689313888549,11958.147879464286,0.0,36.18590121501613
522.0,8212.867144107817,10780.369942801339,0.0,42.34266340592374
523.0,9407.044974327087,9602.592006138393,0.0,48.499425596831344
524.0,10601.222804546354,8424.814069475447,0.0,54.65618778773894
525.0,11795.400634765625,7247.0361328125,0.0,60.81294997864655
526.0,10432.67712892805,8571.196079799107,0.0,53.787225379604756
527.0,9069.95362309047,9895.356026785714,0.0,46.76150078056296
528.0,7707.230117252895,11219.51597377232,0.0,39.73577618152117
529.0,6344.506611415318,12543.67592075893,0.0,32.71005158247937
530.0,4981.7831055777415,13867.835867745536,0.0,25.68432698343758
531.0,3619.0595997401647,15191.995814732141,0.0,18.658602384395785
532.0,2256.336093902588,16516.15576171875,0.0,11.63287778535399
533.0,3332.3049479893275,15457.901803152901,0.0,17.18019594166166
534.0,4408.273802076067,14399.647844587054,0.0,22.727514097969326
535.0,5484.242656162806,13341.393886021204,0.0,28.274832254276994
536.0,6560.211510249547,12283.139927455359,0.0,33.82215041058466
537.0,7636.180364336286,11224.885968889508,0.0,39.36946856689233
538.0,8712.149218423026,10166.632010323661,0.0,44.9167867232
539.0,9788.118072509766,9108.378051757812,0.0,50.464104879507666
540.0,8750.048316819328,10132.8115234375,0.0,45.11218118637891
541.0,7711.97856112889,11157.244995117188,0.0,39.760257493250165
542.0,6673.908805438449,12181.678466796875,0.0,34.40833380012141
543.0,5635.839049748012,13206.111938476562,0.0,29.056410106992658
544.0,4597.7692940575735,14230.54541015625,0.0,23.704486413863904
545.0,3559.6995383671347,15254.978881835938,0.0,18.352562720735158
546.0,2521.629782676697,16279.412353515625,0.0,13.000639027606404
547.0,3609.252460207258,15229.361014229911,0.0,18.608040211535908
548.0,4696.875137737819,14179.309674944196,0.0,24.21544139546541
549.0,5784.497815268381,13129.258335658482,0.0,29.82284257939492
550.0,6872.120492798941,12079.206996372768,0.0,35.43024376332443
551.0,7959.743170329502,11029.155657087054,0.0,41.03764494725392
552.0,9047.365847860065,9979.104317801339,0.0,46.645046131183435
553.0,10134.988525390625,8929.052978515625,0.0,52.25244731511294
554.0,9048.055384482655,9970.561209542411,0.0,46.64860114024472
555.0,7961.122243574687,11012.069440569197,0.0,41.044754965376505
556.0,6874.189102666719,12053.577671595982,0.0,35.44090879050829
557.0,5787.255961758749,13095.085902622768,0.0,29.83706261564007
558.0,4700.322820850781,14136.594133649553,0.0,24.23321644077185
559.0,3613.3896799428126,15178.102364676339,0.0,18.62937026590363
560.0,2526.4565390348434,16219.610595703125,0.0,13.025524091035411
561.0,3729.3603152888163,15002.832693917411,0.0,19.22727420021355
562.0,4932.264091542789,13786.054792131697,0.0,25.429024309391693
563.0,6135.167867796761,12569.276890345984,0.0,31.630774418569832
564.0,7338.071644050735,11352.498988560268,0.0,37.83252452774797
565.0,8540.975420304707,10135.721086774554,0.0,44.03427463692611
566.0,9743.879196558679,8918.94318498884,0.0,50.23602474610425
567.0,10946.782972812653,7702.165283203125,0.0,56.43777485528239
568.0,9642.358894211906,9036.745082310268,0.0,49.71262166217381
569.0,8337.934815611157,10371.324881417411,0.0,42.98746846906522
570.0,7033.510737010411,11705.904680524554,0.0,36.26231527595664
571.0,5729.086658409665,13040.484479631696,0.0,29.537162082848056
572.0,4424.662579808917,14375.06427873884,0.0,22.812008889739474
573.0,3120.23850120817,15709.644077845984,0.0,16.086855696630884
574.0,1815.8144226074219,17044.223876953125,0.0,9.361702503522306
575.0,2507.30446766104,16309.180228097099,0.0,12.926782726116521
576.0,3198.7945127146586,15574.136579241069,0.0,16.491862948710732
577.0,3890.2845577682765,14839.092930385044,0.0,20.056943171304948
578.0,4581.774602821895,14104.049281529018,0.0,23.622023393899163
579.0,5273.264647875513,13369.00563267299,0.0,27.187103616493378
580.0,5964.754692929131,12633.961983816966,0.0,30.75218383908759
581.0,6656.24473798275,11898.918334960938,0.0,34.317264061681804
582.0,6880.48074575833,11684.452218191964,0.0,35.47334629631781
583.0,7104.716753533909,11469.98610142299,0.0,36.62942853095382
584.0,7328.952761309488,11255.519984654018,0.0,37.78551076558982
585.0,7553.188769085067,11041.053867885044,0.0,38.94159300022582
586.0,7777.424776860646,10826.587751116072,0.0,40.097675234861825
587.0,8001.660784636224,10612.121634347099,0.0,41.253757469497835
588.0,8225.896792411804,10397.655517578125,0.0,42.40983970413384
589.0,7747.842500414167,10862.72127859933,0.0,39.94515938961844
590.0,7269.788208416529,11327.787039620536,0.0,37.480479075103034
591.0,6791.7339164188925,11792.85280064174,0.0,35.015798760587636
592.0,6313.679624421256,12257.918561662947,0.0,32.55111844607223
593.0,5835.6253324236195,12722.984322684151,0.0,30.086438131556832
594.0,5357.571040425982,13188.050083705357,0.0,27.62175781704143
595.0,4879.516748428345,13653.115844726562,0.0,25.15707750252603
596.0,5582.369885580881,12965.937709263393,0.0,28.780741843863666
597.0,6285.223022733417,12278.759573800222,0.0,32.4044061852013
598.0,6988.076159885953,11591.581438337054,0.0,36.02807052653894
599.0,7690.929297038488,10904.403302873883,0.0,39.651734867876584
600.0,8393.782434191022,10217.225167410714,0.0,43.275399209214214
601.0,9096.635571343559,9530.047031947544,0.0,46.89906355055186
602.0,9799.488708496094,8842.868896484375,0.0,50.522727891889495
603.0,8696.51494053432,9973.079345703125,0.0,44.8361818680841
604.0,7593.541172572544,11103.289794921875,0.0,39.149635844278706
605.0,6490.56740461077,12233.500244140625,0.0,33.46308982047331
606.0,5387.593636648996,13363.710693359375,0.0,27.776543796667912
607.0,4284.619868687221,14493.921142578125,0.0,22.089997772862517
608.0,3181.6461007254466,15624.131591796875,0.0,16.40345174905712
609.0,2078.672332763672,16754.342041015625,0.0,10.71690572525173
610.0,2953.703765596662,15825.333897181918,0.0,15.228260990097606
611.0,3828.735198429652,14896.325753348214,0.0,19.739616254943485
612.0,4703.766631262643,13967.31760951451,0.0,24.25097151978936
613.0,5578.798064095634,13038.309465680803,0.0,28.762326784635235
614.0,6453.829496928624,12109.301321847099,0.0,33.27368204948111
615.0,7328.860929761615,11180.293178013393,0.0,37.78503731432699
616.0,8203.892362594604,10251.285034179688,0.0,42.29639257917287
617.0,7906.172091347831,10577.18626185826,0.0,40.76145124707462
618.0,7608.451820101058,10903.08748953683,0.0,39.22650991497636
619.0,7310.731548854283,11228.988717215401,0.0,37.691568582878105
620.0,7013.011277607509,11554.889944893974,0.0,36.156627250779856
621.0,6715.291006360736,11880.791172572544,0.0,34.62168591868161
622.0,6417.570735113961,12206.692400251117,0.0,33.08674458658335
623.0,6119.8504638671875,12532.593627929688,0.0,31.551803254485097
624.0,6458.171061260359,12234.331246512276,0.0,33.2960656329393
625.0,6796.491658653532,11936.068865094867,0.0,35.040328011393505
626.0,7134.812256046704,11637.806483677456,0.0,36.78459038984771
627.0,7473.132853439876,11339.544102260044,0.0,38.52885276830191
628.0,7811.453450833048,11041.281720842633,0.0,40.27311514675611
629.0,8149.774048226221,10743.019339425224,0.0,42.017377525210314
630.0,8488.094645619392,10444.756958007812,0.0,43.761639903664516
631.0,7891.9181978702545,10990.552141462054,0.0,40.687963169992855
632.0,7295.741750121117,11536.347324916294,0.0,37.61428643632119
633.0,6699.56530237198,12082.142508370536,0.0,34.540609702649526
634.0,6103.38885462284,12627.937691824776,0.0,31.466932968977865
635.0,5507.212406873702,13173.732875279018,0.0,28.3932562353062
636.0,4911.035959124565,13719.528058733258,0.0,25.319579501634536
637.0,4314.859511375427,14265.3232421875,0.0,22.245902767962875
638.0,5242.172085625784,13400.388549804688,0.0,27.026801267183455
639.0,6169.484659876141,12535.453857421877,0.0,31.807699766404035
640.0,7096.7972341264995,11670.519165039062,0.0,36.58859826562461
641.0,8024.1098083768575,10805.58447265625,0.0,41.369496764845195
642.0,8951.422382627214,9940.649780273438,0.0,46.15039526406577
643.0,9878.734956877572,9075.715087890625,0.0,50.93129376328635
644.0,10806.04753112793,8210.780395507812,0.0,55.71219226250693
645.0,9518.49054827009,9503.374825613839,0.0,49.07399990112081
646.0,8230.93356541225,10795.969255719865,0.0,42.43580753973468
647.0,6943.376582554408,12088.563685825893,0.0,35.79761517834855
648.0,5655.819599696568,13381.158115931918,0.0,29.15942281696243
649.0,4368.262616838728,14673.752546037947,0.0,22.5212304555763
650.0,3080.705633980886,15966.346976143974,0.0,15.883038094190177
651.0,1793.1486511230469,17258.94140625,0.0,9.244845732804055
652.0,2570.0019967215403,16431.736781529016,0.0,13.250029202993527
653.0,3346.8553423200337,15604.532156808036,0.0,17.255212673183003
654.0,4123.708687918526,14777.327532087053,0.0,21.260396143372475
655.0,4900.562033517021,13950.122907366072,0.0,25.265579613561947
656.0,5677.415379115513,13122.918282645089,0.0,29.27076308375142
657.0,6454.268724714007,12295.713657924107,0.0,33.2759465539409
658.0,7231.1220703125,11468.509033203125,0.0,37.28113002413036
659.0,7252.092825753349,11383.106916155133,0.0,37.38924788643334
660.0,7273.0635811941975,11297.704799107141,0.0,37.497365748736314
661.0,7294.0343366350435,11212.302682059151,0.0,37.60548361103929
662.0,7315.005092075892,11126.900565011161,0.0,37.71360147334227
663.0,7335.97584751674,11041.498447963171,0.0,37.82171933564525
664.0,7356.946602957589,10956.09633091518,0.0,37.929837197948224
665.0,7377.9173583984375,10870.694213867188,0.0,38.0379550602512
666.0,7170.731788771493,11184.640032087054,0.0,36.96977890649811
667.0,6963.5462191445495,11498.585850306921,0.0,35.90160275274502
668.0,6756.3606495176045,11812.531668526784,0.0,34.83342659899193
669.0,6549.17507989066,12126.477486746653,0.0,33.76525044523884
670.0,6341.989510263715,12440.423304966516,0.0,32.69707429148575
671.0,6134.803940636772,12754.369123186383,0.0,31.62889813773266
672.0,5927.618371009827,13068.31494140625,0.0,30.56072198397957
673.0,6342.032214300973,12629.674734933036,0.0,32.69729445852899
674.0,6756.446057592119,12191.034528459822,0.0,34.8338669330784
675.0,7170.859900883266,11752.394321986607,0.0,36.970439407627815
676.0,7585.273744174412,11313.754115513393,0.0,39.10701188217723
677.0,7999.687587465559,10875.113909040178,0.0,41.24358435672664
678.0,8414.101430756706,10436.473702566964,0.0,43.38015683127606
679.0,8828.515274047852,9997.83349609375,0.0,45.51672930582548
680.0,8105.465323856898,10714.19873046875,0.0,41.78893727785266
681.0,7382.4153736659455,11430.56396484375,0.0,38.061145249879836
682.0,6659.365423474993,12146.92919921875,0.0,34.33335322190702
683.0,5936.31547328404,12863.29443359375,0.0,30.605561193934196
684.0,5213.265523093087,13579.65966796875,0.0,26.877769165961375
685.0,4490.215572902134,14296.02490234375,0.0,23.149977137988557
686.0,3767.1656227111816,15012.39013671875,0.0,19.422185110015736
687.0,4865.167230878557,13865.013785226005,0.0,25.083096421256023
688.0,5963.168839045933,12717.63743373326,0.0,30.744007732496314
689.0,7061.170447213309,11570.261082240513,0.0,36.4049190437366
690.0,8159.172055380685,10422.884730747768,0.0,42.06583035497689
691.0,9257.173663548061,9275.508379255021,0.0,47.72674166621718
692.0,10355.175271715436,8128.132027762276,0.0,53.38765297745746
693.0,11453.176879882812,6980.755676269531,0.0,59.048564288697754
694.0,10120.451327460152,8352.47452218192,0.0,52.177498619604165
695.0,8787.725775037494,9724.193368094308,0.0,45.30643295051057
696.0,7455.000222614833,11095.912214006697,0.0,38.43536728141698
697.0,6122.274670192173,12467.631059919084,0.0,31.564301612323387
698.0,4789.549117769513,13839.349905831474,0.0,24.693235943229794
699.0,3456.8235653468523,15211.068751743862,0.0,17.822170274136205
700.0,2124.0980129241943,16582.78759765625,0.0,10.951104605042605
701.0,3224.047963278634,15481.420357840401,0.0,16.622060885473193
702.0,4323.997913633074,14380.053118024553,0.0,22.29301716590378
703.0,5423.947863987514,13278.685878208707,0.0,27.963973446334368
704.0,6523.897814341954,12177.318638392855,0.0,33.63492972676495
705.0,7623.847764696394,11075.95139857701,0.0,39.30588600719554
706.0,8723.797715050834,9974.584158761161,0.0,44.97684228762613
707.0,9823.747665405273,8873.216918945312,0.0,50.64779856805672
708.0,8717.03363432203,9968.920968191964,0.0,44.94196905900517
709.0,7610.319603238787,11064.625017438617,0.0,39.23613954995362
710.0,6503.605572155543,12160.329066685266,0.0,33.530310040902066
711.0,5396.891541072301,13256.033115931921,0.0,27.82448053185051
712.0,4290.177509989057,14351.73716517857,0.0,22.118651022798957
713.0,3183.4634789058136,15447.441214425224,0.0,16.41282151374741
714.0,2076.749447822571,16543.145263671875,0.0,10.706992004695858
715.0,2980.8495197296143,15614.104317801339,0.0,15.368214980583907
716.0,3884.9495916366577,14685.063371930803,0.0,20.029437956471956
717.0,4789.049663543701,13756.02242606027,0.0,24.690660932360004
718.0,5693.149735450745,12826.98148018973,0.0,29.351883908248055
719.0,6597.249807357788,11897.940534319197,0.0,34.0131068841361
720.0,7501.3498792648315,10968.899588448661,0.0,38.67432986002415
721.0,8405.449951171875,10039.858642578125,0.0,43.335552835912196
722.0,7964.5863481249135,10531.406982421875,0.0,41.06261467385594
723.0,7523.72274507795,11022.955322265625,0.0,38.789676511799684
724.0,7082.859142030988,11514.503662109375,0.0,36.51673834974343
725.0,6641.995538984027,12006.052001953125,0.0,34.24380018768717
726.0,6201.131935937064,12497.600341796875,0.0,31.97086202563091
727.0,5760.268332890101,12989.148681640625,0.0,29.69792386357465
728.0,5319.40472984314,13480.697021484375,0.0,27.424985701518395
729.0,5931.245223454066,12844.86825125558,0.0,30.579420763537865
730.0,6543.085717064994,12209.039481026784,0.0,33.733855825557335
731.0,7154.926210675921,11573.21071079799,0.0,36.88829088757681
732.0,7766.766704286848,10937.381940569197,0.0,40.04272594959628
733.0,8378.607197897774,10301.553170340403,0.0,43.19716101161575
734.0,8990.447691508702,9665.724400111607,0.0,46.35159607363522
735.0,9602.288185119629,9029.895629882812,0.0,49.506031135654695
736.0,8556.050369262695,10073.465994698661,0.0,44.11199578818643
737.0,7509.812553405763,11117.036359514508,0.0,38.71796044071816
738.0,6463.574737548828,12160.606724330357,0.0,33.32392509324988
739.0,5417.3369216918945,13204.177089146206,0.0,27.929889745781615
740.0,4371.099105834961,14247.747453962054,0.0,22.535854398313347
741.0,3324.861289978028,15291.317818777901,0.0,17.141819050845072
742.0,2278.6234741210938,16334.88818359375,0.0,11.747783703376806
743.0,3396.3517543247767,15245.764753069197,0.0,17.510398819085907
744.0,4514.08003452846,14156.641322544645,0.0,23.273013934795006
745.0,5631.808314732143,13067.517892020089,0.0,29.035629050504106
746.0,6749.536594935826,11978.394461495536,0.0,34.79824416621321
747.0,7867.264875139509,10889.271030970982,0.0,40.560859281922305
748.0,8984.993155343192,9800.147600446428,0.0,46.32347439763141
749.0,10102.721435546875,8711.024169921875,0.0,52.086089513340504
750.0,8981.168969563076,9842.670061383928,0.0,46.30375823658216
751.0,7859.6165035792765,10974.315952845982,0.0,40.52142695982383
752.0,6738.064037595477,12105.961844308036,0.0,34.739095683065486
753.0,5616.511571611676,13237.607735770089,0.0,28.956764406307148
754.0,4494.959105627877,14369.253627232143,0.0,23.17443312954881
755.0,3373.4066396440776,15500.899518694196,0.0,17.392101852790468
756.0,2251.8541736602783,16632.54541015625,0.0,11.609770576032133
757.0,3306.707037244524,15532.33642578125,0.0,17.04822208898114
758.0,4361.55990082877,14432.12744140625,0.0,22.48667360193015
759.0,5416.412764413016,13331.91845703125,0.0,27.925125114879155
760.0,6471.2656279972625,12231.70947265625,0.0,33.36357662782817
761.0,7526.118491581509,11131.50048828125,0.0,38.80202814077717
762.0,8580.971355165753,10031.29150390625,0.0,44.240479653726176
763.0,9635.82421875,8931.08251953125,0.0,49.678931166675184
764.0,8663.663722446987,9924.236676897322,0.0,44.66681250589465
765.0,7691.503226143974,10917.390834263393,0.0,39.65469384511412
766.0,6719.34272984096,11910.544991629464,0.0,34.64257518433358
767.0,5747.182233537947,12903.699148995536,0.0,29.630456523553047
768.0,4775.021737234933,13896.853306361607,0.0,24.618337862772513
769.0,3802.8612409319194,14890.007463727678,0.0,19.606219201991976
770.0,2830.7007446289062,15883.16162109375,0.0,14.594100541211446
771.0,4038.5209465708053,14716.816833496094,0.0,20.82119801744317
772.0,5246.341148512704,13550.472045898438,0.0,27.048295493674892
773.0,6454.161350454603,12384.127258300781,0.0,33.27539296990661
774.0,7661.981552396502,11217.782470703125,0.0,39.50249044613834
775.0,8869.801754338401,10051.437683105469,0.0,45.72958792237006
776.0,10077.6219562803,8885.092895507812,0.0,51.95668539860178
777.0,11285.442158222198,7718.748107910156,0.0,58.183782874833504
778.0,9965.978493145534,9041.866995675224,0.0,51.381090847023216
779.0,8646.51482806887,10364.985883440291,0.0,44.57839881921293
780.0,7327.051162992206,11688.104771205355,0.0,37.77570679140264
781.0,6007.58749791554,13011.223658970426,0.0,30.97301476359235
782.0,4688.123832838875,14334.34254673549,0.0,24.170322735782058
783.0,3368.6601677622116,15657.461434500558,0.0,17.36763070797177
784.0,2049.196502685547,16980.580322265625,0.0,10.564938680161486
785.0,2935.629069192069,16042.168247767859,0.0,15.135074192771452
786.0,3822.0616356985915,15103.756173270089,0.0,19.70520970538142
787.0,4708.494202205113,14165.344098772322,0.0,24.275345217991386
788.0,5594.926768711636,13226.932024274554,0.0,28.845480730601352
789.0,6481.359335218158,12288.519949776786,0.0,33.41561624321132
790.0,7367.7919017246795,11350.107875279016,0.0,37.98575175582128
791.0,8254.224468231201,10411.69580078125,0.0,42.55588726843125
792.0,7912.633755275182,10842.280970982143,0.0,40.794765320700336
793.0,7571.043042319162,11272.866141183036,0.0,39.033643372969415
794.0,7229.452329363142,11703.45131138393,0.0,37.2725214252385
795.0,6887.861616407122,12134.03648158482,0.0,35.51139947750758
796.0,6546.270903451102,12564.621651785714,0.0,33.75027752977667
797.0,6204.680190495082,12995.206821986607,0.0,31.98915558204575
798.0,5863.0894775390625,13425.7919921875,0.0,30.228033634314833
799.0,6313.483393941607,12881.955043247768,0.0,32.55010675052133
800.0,6763.877310344152,12338.118094308036,0.0,34.872179866727826
801.0,7214.271226746696,11794.281145368303,0.0,37.19425298293432
802.0,7664.665143149238,11250.444196428572,0.0,39.51632609914082
803.0,8115.059059551783,10706.60724748884,0.0,41.838399215347316
804.0,8565.45297595433,10162.770298549107,0.0,44.16047233155381
805.0,9015.846892356873,9618.933349609375,0.0,46.48254544776031
806.0,8173.49122755868,10456.493931361607,0.0,42.13965498614953
807.0,7331.135562760489,11294.054513113839,0.0,37.796764524538744
808.0,6488.779897962298,12131.615094866072,0.0,33.453874062927966
809.0,5646.424233164106,12969.175676618303,0.0,29.110983601317187
810.0,4804.068568365914,13806.736258370536,0.0,24.76809313970641
811.0,3961.712903567723,14644.296840122768,0.0,20.425202678095626
812.0,3119.3572387695312,15481.857421875,0.0,16.082312216484844
813.0,4326.6350012506755,14298.961473737445,0.0,22.306613065046612
814.0,5533.912763731821,13116.065525599888,0.0,28.530913913608376
815.0,6741.190526212965,11933.169577462333,0.0,34.75521476217014
816.0,7948.468288694109,10750.273629324776,0.0,40.97951561073191
817.0,9155.746051175254,9567.37768118722,0.0,47.20381645929368
818.0,10363.023813656398,8384.481733049666,0.0,53.42811730785544
819.0,11570.301576137543,7201.585784912109,0.0,59.652418156417205
820.0,10233.383546148028,8565.073843819755,0.0,52.75973754295213
821.0,8896.465516158512,9928.5619027274,0.0,45.86705692948705
822.0,7559.547486168998,11292.049961635044,0.0,38.974376316021974
823.0,6222.629456179482,12655.53802054269,0.0,32.0816957025569
824.0,4885.711426189968,14019.026079450334,0.0,25.189015089091818
825.0,3548.793396200452,15382.51413835798,0.0,18.296334475626743
826.0,2211.8753662109375,16746.002197265625,0.0,11.40365386216166
827.0,3199.78604561942,15714.123604910716,0.0,16.496974944717024
828.0,4187.696725027902,14682.245012555806,0.0,21.590296027272387
829.0,5175.607404436383,13650.366420200893,0.0,26.68361710982775
830.0,6163.518083844867,12618.487827845982,0.0,31.776938192383113
831.0,7151.428763253348,11586.609235491072,0.0,36.870259274938476
832.0,8139.339442661831,10554.73064313616,0.0,41.96358035749384
833.0,9127.250122070312,9522.85205078125,0.0,47.0569014400492
834.0,8313.66265814645,10337.9189453125,0.0,42.86232973546218
835.0,7500.075194222586,11152.98583984375,0.0,38.66775803087516
836.0,6686.487730298725,11968.052734375,0.0,34.47318632628815
837.0,5872.900266374859,12783.11962890625,0.0,30.27861462170113
838.0,5059.312802450998,13598.1865234375,0.0,26.08404291711411
839.0,4245.725338527135,14413.25341796875,0.0,21.889471212527095
840.0,3432.1378746032715,15228.3203125,0.0,17.694899507940075
841.0,4630.15007346017,14084.696607317244,0.0,23.87143035913995
842.0,5828.1622723170685,12941.072902134487,0.0,30.047961210339828
843.0,7026.1744711739675,11797.44919695173,0.0,36.224492061539706
844.0,8224.186670030866,10653.825491768974,0.0,42.40102291273958
845.0,9422.198868887763,9510.201786586216,0.0,48.57755376393945
846.0,10620.211067744664,8366.578081403459,0.0,54.754084615139334
847.0,11818.223266601562,7222.954376220703,0.0,60.9306154663392
848.0,10460.944388253349,8572.9782976423,0.0,53.9329614576415
849.0,9103.665509905133,9923.002219063896,0.0,46.935307448943796
850.0,7746.38663155692,11273.026140485492,0.0,39.937653440246095
851.0,6389.107753208705,12623.050061907086,0.0,32.9399994315484
852.0,5031.828874860491,13973.073983328684,0.0,25.9423454228507
853.0,3674.549996512277,15323.09790475028,0.0,18.944691414153
854.0,2317.2711181640625,16673.121826171875,0.0,11.947037405455298
855.0,3395.1571393694194,15530.621634347099,0.0,17.50423980323091
856.0,4473.043160574776,14388.121442522322,0.0,23.06144220100652
857.0,5550.929181780134,13245.621250697544,0.0,28.61864459878213
858.0,6628.81520298549,12103.121058872768,0.0,34.17584699655774
859.0,7706.701224190849,10960.62086704799,0.0,39.73304939433335
860.0,8784.587245396206,9818.120675223214,0.0,45.29025179210896
861.0,9862.473266601562,8675.620483398438,0.0,50.84745418988457
862.0,8739.334722084657,9818.628871372768,0.0,45.05694564831921
863.0,7616.196177567755,10961.637259347099,0.0,39.26643710675384
864.0,6493.05763305085,12104.645647321428,0.0,33.475928565188475
865.0,5369.919088533947,13247.65403529576,0.0,27.68542002362311
866.0,4246.780544017042,14390.662423270089,0.0,21.894911482057744
867.0,3123.6419995001384,15533.670811244418,0.0,16.104402940492378
868.0,2000.5034549832344,16676.67919921875,0.0,10.31389439892701
869.0,2949.808829018048,15740.675990513393,0.0,15.208180062737927
870.0,3899.1142030528617,14804.672781808036,0.0,20.102465726548846
871.0,4848.419577087674,13868.669573102678,0.0,24.996751390359762
872.0,5797.724951122489,12932.66636439732,0.0,29.89103705417068
873.0,6747.030325157301,11996.663155691964,0.0,34.7853227179816
874.0,7696.335699192115,11060.659946986607,0.0,39.67960838179252
875.0,8645.641073226929,10124.65673828125,0.0,44.57389404560344
876.0,8226.835196903772,10578.233642578125,0.0,42.41467778867213
877.0,7808.029320580619,11031.810546875,0.0,40.25546153174082
878.0,7389.223444257463,11485.387451171875,0.0,38.09624527480951
879.0,6970.41756793431,11938.96435546875,0.0,35.9370290178782
880.0,6551.611691611153,12392.541259765625,0.0,33.7778127609469
881.0,6132.805815287998,12846.1181640625,0.0,31.618596504015592
882.0,5713.999938964844,13299.695068359375,0.0,29.459380247084283
883.0,6242.01565701621,12750.709629603796,0.0,32.181644156896326
884.0,6770.031375067574,12201.724190848214,0.0,34.90390806670836
885.0,7298.04709311894,11652.738752092633,0.0,37.6261719765204
886.0,7826.062811170305,11103.753313337054,0.0,40.34843588633244
887.0,8354.07852922167,10554.767874581474,0.0,43.07069979614448
888.0,8882.094247273037,10005.782435825891,0.0,45.792963705956524
889.0,9410.109965324402,9456.796997070312,0.0,48.51522761576856
890.0,8461.02309499468,10418.187953404018,0.0,43.62206848044957
891.0,7511.936224664961,11379.578909737724,0.0,38.72890934513058
892.0,6562.84935433524,12340.96986607143,0.0,33.83575020981159
893.0,5613.76248400552,13302.360822405133,0.0,28.9425910744926
894.0,4664.675613675798,14263.751778738839,0.0,24.049431939173612
895.0,3715.588743346078,15225.142735072546,0.0,19.15627280385462
896.0,2766.5018730163574,16186.53369140625,0.0,14.263113668535627
897.0,3931.653600692749,14991.88516671317,0.0,20.270227451841702
898.0,5096.805328369141,13797.236642020089,0.0,26.277341235147773
899.0,6261.957056045532,12602.58811732701,0.0,32.28445501845385
900.0,7427.108783721924,11407.939592633928,0.0,38.29156880175992
901.0,8592.260511398315,10213.291067940849,0.0,44.298682585066
902.0,9757.412239074707,9018.642543247768,0.0,50.30579636837207
903.0,10922.563966751099,7823.9940185546875,0.0,56.31291015167814
904.0,9623.12427847726,9164.027622767857,0.0,49.613454727472025
905.0,8323.684590203422,10504.061226981026,0.0,42.91399930326592
906.0,7024.244901929582,11844.094831194196,0.0,36.2145438790598
907.0,5724.8052136557435,13184.128435407367,0.0,29.515088454853693
908.0,4425.365525381905,14524.162039620536,0.0,22.815633030647582
909.0,3125.9258371080655,15864.195643833707,0.0,16.116177606441468
910.0,1826.4861488342285,17204.229248046875,0.0,9.416722182235363
911.0,2549.2319956507004,16450.9169921875,0.0,13.142946359833918
912.0,3271.9778424671717,15697.604736328125,0.0,16.869170537432474
913.0,3994.7236892836436,14944.29248046875,0.0,20.595394715031027
914.0,4717.469536100115,14190.980224609375,0.0,24.321618892629584
915.0,5440.215382916586,13437.66796875,0.0,28.04784307022814
916.0,6162.961229733059,12684.355712890625,0.0,31.774067247826693
917.0,6885.70707654953,11931.04345703125,0.0,35.500291425425246
918.0,7093.71304171426,11742.710135323661,0.0,36.57269725092464
919.0,7301.71900687899,11554.37681361607,0.0,37.645103076424036
920.0,7509.7249720437185,11366.043491908482,0.0,38.71750890192342
921.0,7717.730937208448,11177.710170200893,0.0,39.78991472742282
922.0,7925.736902373177,10989.376848493304,0.0,40.86232055292221
923.0,8133.742867537907,10801.043526785714,0.0,41.93472637842161
924.0,8341.748832702637,10612.710205078125,0.0,43.007132203921
925.0,7867.719423566546,11050.197091238839,0.0,40.563202774238434
926.0,7393.690014430455,11487.683977399554,0.0,38.119273344555864
927.0,6919.660605294364,11925.170863560268,0.0,35.675343914873295
928.0,6445.631196158272,12362.657749720982,0.0,33.23141448519072
929.0,5971.601787022183,12800.144635881696,0.0,30.78748505550815
930.0,5497.572377886091,13237.631522042411,0.0,28.34355562582558
931.0,5023.54296875,13675.118408203125,0.0,25.899626196143007
932.0,5701.859409877233,13018.606410435268,0.0,29.39678793581147
933.0,6380.175851004465,12362.094412667411,0.0,32.89394967547994
934.0,7058.492292131697,11705.582414899553,0.0,36.3911114151484
935.0,7736.808733258928,11049.070417131697,0.0,39.888273154816865
936.0,8415.125174386161,10392.558419363839,0.0,43.38543489448533
937.0,9093.441615513393,9736.046421595982,0.0,46.88259663415379
938.0,9771.758056640625,9079.534423828125,0.0,50.379758373822256
939.0,8647.876438685826,10157.461635044641,0.0,44.585418806146954
940.0,7523.994820731026,11235.38884626116,0.0,38.79107923847165
941.0,6400.113202776229,12313.316057477678,0.0,32.99673967079636
942.0,5276.2315848214275,13391.243268694197,0.0,27.202400103121054
943.0,4152.34996686663,14469.170479910716,0.0,21.408060535445752
944.0,3028.4683489118306,15547.097691127234,0.0,15.613720967770455
945.0,1904.5867309570312,16625.02490234375,0.0,9.81938140009515
946.0,2785.2631487165177,15758.434692382812,0.0,14.359840227981813
947.0,3665.9395664760045,14891.844482421875,0.0,18.90029905586848
948.0,4546.615984235491,14025.254272460938,0.0,23.440757883755143
949.0,5427.292401994978,13158.6640625,0.0,27.981216711641807
950.0,6307.968819754465,12292.07385253906,0.0,32.521675539528474
951.0,7188.645237513951,11425.483642578125,0.0,37.06213436741514
952.0,8069.3216552734375,10558.893432617188,0.0,41.6025931953018
953.0,7816.185869489397,10814.703665597099,0.0,40.297513838071744
954.0,7563.050083705357,11070.51389857701,0.0,38.99243448084169
955.0,7309.9142979213175,11326.32413155692,0.0,37.68735512361163
