day,S,I,A,W,Q,V,C,E,R,P,R_t
789.0,1248.317103794643,0.006502571382692883,0.0,0.0048251593751566756,0.000366987194865942,1427.3790806361608,0.0,0.030720318268452375,6.1643204007829935,0.0,5.6728152697673835
790.0,1242.6316964285713,0.0032512856913464415,0.0,0.0024125796875783395,0.0004043115332024172,1422.5618547712054,0.0,0.026245197547333583,6.127426828656878,0.0,5.669328905788839
791.0,1236.9462890625,0.0,0.0,0.0,0.0004416358715388924,1417.74462890625,0.0,0.02177007682621479,6.090533256530762,0.0,5.665842541810293
792.0,1236.9783935546875,0.0,0.0,0.0,0.0004619581242358046,1428.4045235770088,0.0,0.018660065851041248,6.0769694192068915,0.0,5.6438747624416115
793.0,1237.010498046875,0.0,0.0,0.0,0.0004822803769327168,1439.064418247768,0.0,0.015550054875867707,6.063405581883022,0.0,5.621906983072929
794.0,1237.0426025390625,0.0,0.0,0.0,0.000502602629629629,1449.7243129185267,0.0,0.012440043900694166,6.049841744559152,0.0,5.599939203704247
795.0,1237.07470703125,0.0,0.0,0.0,0.0005229248823265412,1460.3842075892858,0.0,0.009330032925520624,6.036277907235282,0.0,5.577971424335565
796.0,1237.1068115234375,0.0,0.0,0.0,0.0005432471350234534,1471.0441022600446,0.0,0.0062200219503470815,6.0227140699114114,0.0,5.556003644966883
797.0,1237.138916015625,0.0,0.0,0.0,0.0005635693877203656,1481.7039969308037,0.0,0.0031100109751735425,6.009150232587542,0.0,5.5340358655982005
798.0,1237.1710205078125,0.0,0.0,0.0,0.0005838916404172778,1492.3638916015625,0.0,0.0,5.995586395263672,0.0,5.512068086229519
799.0,1242.3054024832588,0.005421101514782224,0.007372273398297173,0.0,0.0005004785489290953,1491.6261509486608,0.0,0.0018530342993991716,5.994347981044224,0.0,5.525901568444404
800.0,1247.4397844587054,0.010842203029564448,0.014744546796594347,0.0,0.0004170654574409127,1490.8884102957588,0.0,0.0037060685987983432,5.993109566824777,0.0,5.539735050659288
801.0,1252.5741664341517,0.01626330454434667,0.022116820194891522,0.0,0.0003336523659527302,1490.150669642857,0.0,0.005559102898197514,5.991871152605329,0.0,5.553568532874173
802.0,1257.7085484095983,0.021684406059128896,0.029489093593188694,0.0,0.00025023927446454763,1489.4129289899554,0.0,0.0074121371975966865,5.990632738385882,0.0,5.5674020150890575
803.0,1262.8429303850446,0.02710550757391112,0.036861366991485865,0.0,0.0001668261829763651,1488.6751883370537,0.0,0.009265171496995859,5.989394324166434,0.0,5.581235497303942
804.0,1267.9773123604912,0.03252660908869334,0.044233640389783044,0.0,8.341309148818254e-05,1487.9374476841517,0.0,0.011118205796395029,5.988155909946987,0.0,5.595068979518826
805.0,1273.1116943359375,0.03794771060347557,0.051605913788080215,0.0,0.0,1487.19970703125,0.0,0.012971240095794201,5.986917495727539,0.0,5.608902461733711
806.0,1272.7684500558037,0.034710898995399475,0.0466808413288423,0.0,0.0,1489.3553989955358,0.0,0.011435146110930614,5.98230995450701,0.0,5.603767855629614
807.0,1272.4252057756696,0.03147408738732338,0.04175576886960439,0.0,0.0,1491.5110909598213,0.0,0.009899052126067025,5.977702413286481,0.0,5.598633249525515
808.0,1272.0819614955358,0.028237275779247284,0.036830696410366466,0.0,0.0,1493.666782924107,0.0,0.008362958141203438,5.9730948720659525,0.0,5.593498643421418
809.0,1271.7387172154017,0.02500046417117119,0.03190562395112855,0.0,0.0,1495.822474888393,0.0,0.00682686415633985,5.9684873308454245,0.0,5.58836403731732
810.0,1271.395472935268,0.021763652563095093,0.026980551491890638,0.0,0.0,1497.9781668526787,0.0,0.005290770171476262,5.963879789624896,0.0,5.583229431213223
811.0,1271.0522286551338,0.018526840955018997,0.02205547903265272,0.0,0.0,1500.1338588169642,0.0,0.003754676186612675,5.959272248404367,0.0,5.578094825109124
812.0,1270.708984375,0.015290029346942902,0.017130406573414803,0.0,0.0,1502.28955078125,0.0,0.0022185822017490864,5.954664707183838,0.0,5.572960219005027
813.0,1271.2368338448662,0.013105739440236772,0.014683205634355545,0.0013420352978365763,4.779186565428972e-05,1501.9344308035713,0.0,0.0019016418872135027,5.925158500671387,0.0,5.574997112500193
814.0,1271.764683314732,0.010921449533530643,0.012236004695296288,0.0026840705956731525,9.558373130857944e-05,1501.579310825893,0.0,0.001584701572677919,5.8956522941589355,0.0,5.577034005995358
815.0,1272.2925327845983,0.008737159626824515,0.00978880375623703,0.004026105893509728,0.00014337559696286917,1501.2241908482142,0.0,0.001267761258142335,5.866146087646484,0.0,5.5790708994905245
816.0,1272.8203822544642,0.006552869720118386,0.0073416028171777725,0.005368141191346305,0.0001911674626171589,1500.8690708705358,0.0,0.0009508209436067513,5.836639881134033,0.0,5.581107792985691
817.0,1273.3482317243304,0.004368579813412257,0.004894401878118515,0.006710176489182882,0.0002389593282714486,1500.513950892857,0.0,0.0006338806290711676,5.807133674621582,0.0,5.583144686480857
818.0,1273.8760811941963,0.0021842899067061293,0.0024472009390592575,0.008052211787019457,0.00028675119392573833,1500.1588309151787,0.0,0.0003169403145355837,5.777627468109131,0.0,5.585181579976022
819.0,1274.4039306640625,0.0,0.0,0.009394247084856033,0.00033454305958002806,1499.8037109375,0.0,0.0,5.74812126159668,0.0,5.5872184734711885
820.0,1269.4109758649554,0.004772367221968514,0.0,0.008052211787019457,0.00030883684978886904,1503.2122802734375,0.0,0.0,5.815937723432269,0.0,5.568294908371891
821.0,1264.4180210658483,0.009544734443937029,0.0,0.006710176489182881,0.0002831306399977101,1506.620849609375,0.0,0.0,5.883754185267857,0.0,5.549371343272593
822.0,1259.4250662667412,0.014317101665905543,0.0,0.005368141191346305,0.00025742443020655107,1510.0294189453125,0.0,0.0,5.951570647103446,0.0,5.530447778173296
823.0,1254.4321114676338,0.019089468887874057,0.0,0.004026105893509728,0.0002317182204153921,1513.43798828125,0.0,0.0,6.019387108939035,0.0,5.511524213073998
824.0,1249.4391566685267,0.02386183610984257,0.0,0.0026840705956731516,0.0002060120106242331,1516.8465576171875,0.0,0.0,6.087203570774624,0.0,5.492600647974701
825.0,1244.4462018694196,0.028634203331811086,0.0,0.0013420352978365767,0.0001803058008330741,1520.255126953125,0.0,0.0,6.155020032610212,0.0,5.473677082875403
826.0,1239.4532470703125,0.0334065705537796,0.0,0.0,0.00015459959104191512,1523.6636962890625,0.0,0.0,6.222836494445801,0.0,5.454753517776106
827.0,1238.144984654018,0.02863420333181109,0.0,0.0,0.00019570826719115888,1524.9935128348213,0.0,0.0,6.211993898664202,0.0,5.4489842475939465
828.0,1236.8367222377233,0.023861836109842573,0.0,0.0,0.00023681694334040264,1526.3233293805804,0.0,0.0,6.201151302882603,0.0,5.443214977411787
829.0,1235.5284598214287,0.019089468887874057,0.0,0.0,0.00027792561948964637,1527.6531459263392,0.0,0.0,6.190308707101004,0.0,5.437445707229628
830.0,1234.2201974051338,0.014317101665905545,0.0,0.0,0.00031903429563889015,1528.9829624720983,0.0,0.0,6.179466111319406,0.0,5.43167643704747
831.0,1232.9119349888392,0.009544734443937032,0.0,0.0,0.0003601429717881339,1530.312779017857,0.0,0.0,6.168623515537807,0.0,5.4259071668653105
832.0,1231.6036725725446,0.004772367221968516,0.0,0.0,0.0004012516479373776,1531.6425955636162,0.0,0.0,6.157780919756208,0.0,5.420137896683151
833.0,1230.29541015625,0.0,0.0,0.0,0.0004423603240866214,1532.972412109375,0.0,0.0,6.146938323974609,0.0,5.414368626500992
834.0,1229.283935546875,0.0,0.0,0.001117623278072902,0.0003791659920742469,1539.0469796316963,0.0,0.003406511087502752,6.076745578220913,0.0,5.4003266413411914
835.0,1228.2724609375,0.0,0.0,0.002235246556145804,0.0003159716600618724,1545.121547154018,0.0,0.006813022175005504,6.006552832467215,0.0,5.38628465618139
836.0,1227.260986328125,0.0,0.0,0.003352869834218706,0.000252777328049498,1551.1961146763392,0.0,0.010219533262508256,5.936360086713519,0.0,5.372242671021589
837.0,1226.24951171875,0.0,0.0,0.004470493112291608,0.00018958299603712348,1557.2706821986608,0.0,0.013626044350011008,5.866167340959821,0.0,5.358200685861788
838.0,1225.238037109375,0.0,0.0,0.00558811639036451,0.000126388664024749,1563.345249720982,0.0,0.01703255543751376,5.795974595206125,0.0,5.344158700701987
839.0,1224.2265625,0.0,0.0,0.006705739668437412,6.319433201237455e-05,1569.4198172433037,0.0,0.02043906652501651,5.725781849452428,0.0,5.330116715542186
840.0,1223.215087890625,0.0,0.0,0.007823362946510315,0.0,1575.494384765625,0.0,0.023845577612519264,5.6555891036987305,0.0,5.316074730382385
841.0,1222.5341622488838,0.0,0.004197065851518086,0.008168629769768034,0.0,1567.810337611607,0.0,0.02043906652501651,5.688204833439419,0.0,5.329181551869757
842.0,1221.853236607143,0.0,0.008394131703036172,0.008513896593025752,0.0,1560.1262904575892,0.0,0.01703255543751376,5.720820563180106,0.0,5.342288373357128
843.0,1221.1723109654017,0.0,0.012591197554554259,0.008859163416283471,0.0,1552.4422433035713,0.0,0.013626044350011008,5.753436292920794,0.0,5.3553951948445
844.0,1220.4913853236608,0.0,0.016788263406072344,0.00920443023954119,0.0,1544.7581961495537,0.0,0.010219533262508256,5.786052022661481,0.0,5.368502016331871
845.0,1219.8104596819196,0.0,0.02098532925759043,0.00954969706279891,0.0,1537.0741489955358,0.0,0.006813022175005505,5.8186677524021695,0.0,5.381608837819243
846.0,1219.1295340401787,0.0,0.025182395109108517,0.009894963886056627,0.0,1529.390101841518,0.0,0.0034065110875027525,5.851283482142857,0.0,5.394715659306614
847.0,1218.4486083984375,0.0,0.029379460960626602,0.010240230709314346,0.0,1521.7060546875,0.0,0.0,5.883899211883545,0.0,5.407822480793986
848.0,1213.8854806082588,0.0,0.025182395109108517,0.008777340607983726,1.1475946978732412e-05,1531.0286167689733,0.0,0.0010672681964933872,5.8041172708783835,0.0,5.378707612004566
