day,S,I,D,R_t
419.0,20.735709803444998,4041.923583984375,0.0,0.08196082502434286
420.0,20.489614486694336,4041.2969970703125,0.0,0.08098809848704477
421.0,19.71831447737558,4040.8789934430806,0.0,0.0779394261385082
422.0,18.947014468056814,4040.460989815848,0.0,0.07489075378997162
423.0,18.175714458738057,4040.042986188616,0.0,0.07184208144143503
424.0,17.404414449419292,4039.624982561384,0.0,0.06879340909289845
425.0,16.633114440100535,4039.206978934152,0.0,0.06574473674436188
426.0,15.861814430781774,4038.7889753069194,0.0,0.0626960643958253
427.0,15.090514421463013,4038.3709716796875,0.0,0.05964739204728872
428.0,13.897829192025322,4038.7200578962056,0.0,0.054933135032424814
429.0,12.70514396258763,4039.069144112723,0.0,0.05021887801756091
430.0,11.512458733149938,4039.418230329241,0.0,0.045504621002697004
431.0,10.319773503712245,4039.767316545759,0.0,0.0407903639878331
432.0,9.127088274274552,4040.116402762277,0.0,0.036076106972969195
433.0,7.934403044836861,4040.4654889787944,0.0,0.03136184995810529
434.0,6.74171781539917,4040.8145751953125,0.0,0.026647592943241382
435.0,7.009830883571079,4037.38037109375,0.0,0.027707347756338704
436.0,7.277943951742989,4033.9461669921875,0.0,0.02876710256943603
437.0,7.5460570199149,4030.511962890625,0.0,0.02982685738253335
438.0,7.81417008808681,4027.0777587890625,0.0,0.030886612195630676
439.0,8.082283156258718,4023.6435546875,0.0,0.031946367008728
440.0,8.35039622443063,4020.2093505859375,0.0,0.03300612182182532
441.0,8.618509292602539,4016.775146484375,0.0,0.034065876634922644
442.0,7.673981257847378,4021.7375139508927,0.0,0.030332496021431538
443.0,6.729453223092215,4026.6998814174112,0.0,0.02659911540794043
444.0,5.784925188337054,4031.6622488839284,0.0,0.022865734794449324
445.0,4.8403971535818915,4036.6246163504466,0.0,0.019132354180958218
446.0,3.89586911882673,4041.5869838169638,0.0,0.015398973567467108
447.0,2.9513410840715686,4046.5493512834823,0.0,0.011665592953976001
448.0,2.0068130493164062,4051.51171875,0.0,0.007932212340484895
449.0,1.9762012617928642,4053.371128627232,0.0,0.007811214921795822
450.0,1.945589474269322,4055.230538504464,0.0,0.007690217503106751
451.0,1.91497768674578,4057.0899483816966,0.0,0.007569220084417678
452.0,1.8843658992222379,4058.9493582589284,0.0,0.007448222665728607
453.0,1.8537541116986958,4060.808768136161,0.0,0.007327225247039534
454.0,1.8231423241751537,4062.668178013393,0.0,0.007206227828350462
455.0,1.7925305366516113,4064.527587890625,0.0,0.00708523040966139
456.0,1.536454745701381,4065.5467878069194,0.0,0.006073054636852621
457.0,1.2803789547511508,4066.565987723214,0.0,0.00506087886404385
458.0,1.0243031638009208,4067.585187639509,0.0,0.00404870309123508
459.0,0.7682273728506905,4068.6043875558034,0.0,0.0030365273184263103
460.0,0.5121515819004603,4069.6235874720983,0.0,0.0020243515456175405
461.0,0.25607579095023025,4070.642787388393,0.0,0.0010121757728087698
462.0,0.0,4071.6619873046875,0.0,0.0
463.0,1.7993368761880058,4068.261648995536,0.0,0.007112133429095153
464.0,3.5986737523760115,4064.861310686384,0.0,0.014224266858190306
465.0,5.398010628564018,4061.4609723772323,0.0,0.021336400287285458
466.0,7.197347504752023,4058.06063406808,0.0,0.028448533716380613
467.0,8.996684380940028,4054.6602957589284,0.0,0.03556066714547577
468.0,10.796021257128036,4051.2599574497767,0.0,0.042672800574570915
469.0,12.59535813331604,4047.859619140625,0.0,0.04978493400366607
470.0,10.796021257128034,4049.63232421875,0.0,0.042672800574570915
471.0,8.996684380940028,4051.405029296875,0.0,0.03556066714547576
472.0,7.197347504752022,4053.177734375,0.0,0.028448533716380613
473.0,5.398010628564017,4054.950439453125,0.0,0.021336400287285458
474.0,3.598673752376011,4056.72314453125,0.0,0.014224266858190303
475.0,1.7993368761880046,4058.495849609375,0.0,0.007112133429095155
476.0,0.0,4060.2685546875,0.0,0.0
477.0,0.3076719045639038,4062.999232700893,0.0,0.0012161167075494701
478.0,0.6153438091278076,4065.7299107142853,0.0,0.0024322334150989403
479.0,0.9230157136917113,4068.4605887276784,0.0,0.0036483501226484104
480.0,1.2306876182556152,4071.1912667410716,0.0,0.0048644668301978805
481.0,1.538359522819519,4073.9219447544647,0.0,0.006080583537747351
482.0,1.8460314273834226,4076.652622767857,0.0,0.007296700245296821
483.0,2.1537033319473267,4079.38330078125,0.0,0.008512816952846291
484.0,2.6177578994206017,4073.059012276786,0.0,0.010347058248029822
485.0,3.081812466893877,4066.7347237723216,0.0,0.012181299543213352
486.0,3.5458670343671526,4060.4104352678573,0.0,0.014015540838396881
487.0,4.009921601840428,4054.0861467633927,0.0,0.01584978213358041
488.0,4.473976169313704,4047.7618582589284,0.0,0.01768402342876394
489.0,4.9380307367869785,4041.437569754464,0.0,0.019518264723947472
490.0,5.402085304260254,4035.11328125,0.0,0.021352506019131003
491.0,8.185596057346888,4037.889665876116,0.0,0.03235472585870559
492.0,10.969106810433523,4040.666050502232,0.0,0.04335694569828017
493.0,13.752617563520158,4043.4424351283483,0.0,0.054359165537854755
494.0,16.536128316606792,4046.218819754464,0.0,0.06536138537742933
495.0,19.31963906969343,4048.9952043805806,0.0,0.07636360521700392
496.0,22.10314982278006,4051.7715890066966,0.0,0.0873658250565785
497.0,24.8866605758667,4054.5479736328125,0.0,0.09836804489615308
498.0,21.331423350742888,4056.252999441964,0.0,0.0843154670538455
499.0,17.77618612561907,4057.958025251116,0.0,0.07026288921153792
500.0,14.220948900495259,4059.6630510602677,0.0,0.05621031136923033
501.0,10.665711675371444,4061.36807686942,0.0,0.04215773352692275
502.0,7.1104744502476285,4063.0731026785716,0.0,0.028105155684615163
503.0,3.5552372251238165,4064.7781284877233,0.0,0.014052577842307581
504.0,0.0,4066.483154296875,0.0,0.0
505.0,0.0,4065.618390764509,0.0,0.0
506.0,0.0,4064.753627232143,0.0,0.0
507.0,0.0,4063.8888636997767,0.0,0.0
508.0,0.0,4063.024100167411,0.0,0.0
509.0,0.0,4062.1593366350444,0.0,0.0
510.0,0.0,4061.2945731026784,0.0,0.0
511.0,0.0,4060.4298095703125,0.0,0.0
512.0,0.7447336741856166,4058.60009765625,0.0,0.002943665152447179
513.0,1.4894673483712333,4056.7703857421875,0.0,0.005887330304894358
514.0,2.23420102255685,4054.940673828125,0.0,0.008830995457341537
515.0,2.9789346967424666,4053.1109619140625,0.0,0.011774660609788715
516.0,3.7236683709280833,4051.28125,0.0,0.014718325762235893
517.0,4.4684020451137,4049.4515380859375,0.0,0.017661990914683075
518.0,5.213135719299316,4047.621826171875,0.0,0.020605656067130253
519.0,4.4684020451137,4049.815220424107,0.0,0.017661990914683075
520.0,3.723668370928083,4052.0086146763397,0.0,0.014718325762235895
521.0,2.9789346967424666,4054.2020089285716,0.0,0.011774660609788715
522.0,2.23420102255685,4056.3954031808034,0.0,0.008830995457341537
523.0,1.489467348371233,4058.5887974330353,0.0,0.005887330304894359
524.0,0.7447336741856168,4060.782191685268,0.0,0.002943665152447178
525.0,0.0,4062.9755859375,0.0,0.0
526.0,0.6769381931849888,4060.151192801339,0.0,0.0026756939275214713
527.0,1.3538763863699776,4057.3267996651784,0.0,0.005351387855042943
528.0,2.0308145795549666,4054.502406529018,0.0,0.008027081782564414
529.0,2.7077527727399553,4051.678013392857,0.0,0.010702775710085885
530.0,3.384690965924944,4048.8536202566966,0.0,0.013378469637607356
531.0,4.061629159109933,4046.029227120536,0.0,0.01605416356512883
532.0,4.738567352294922,4043.204833984375,0.0,0.018729857492650298
533.0,5.082629271915981,4047.667027064732,0.0,0.02008981088025576
534.0,5.4266911915370395,4052.1292201450897,0.0,0.021449764267861226
535.0,5.770753111158099,4056.5914132254466,0.0,0.022809717655466688
536.0,6.114815030779157,4061.0536063058034,0.0,0.024169671043072154
537.0,6.458876950400216,4065.5157993861603,0.0,0.025529624430677616
538.0,6.802938870021276,4069.977992466518,0.0,0.026889577818283078
539.0,7.147000789642334,4074.440185546875,0.0,0.028249531205888544
540.0,7.287783077784947,4070.4263218470987,0.0,0.028805993106367056
541.0,7.428565365927559,4066.4124581473216,0.0,0.02936245500684557
542.0,7.569347654070174,4062.398594447545,0.0,0.02991891690732408
543.0,7.710129942212786,4058.3847307477677,0.0,0.030475378807802593
544.0,7.850912230355399,4054.370867047991,0.0,0.031031840708281105
545.0,7.991694518498013,4050.3570033482138,0.0,0.03158830260875962
546.0,8.132476806640625,4046.3431396484375,0.0,0.03214476450923813
547.0,7.957348619188581,4046.934901646205,0.0,0.03145254558523469
548.0,7.782220431736538,4047.5266636439733,0.0,0.030760326661231262
549.0,7.607092244284494,4048.118425641741,0.0,0.030068107737227828
550.0,7.43196405683245,4048.710187639509,0.0,0.029375888813224393
551.0,7.256835869380406,4049.3019496372767,0.0,0.02868366988922096
552.0,7.081707681928362,4049.893711635045,0.0,0.027991450965217525
553.0,6.906579494476318,4050.4854736328125,0.0,0.02729923204121409
554.0,5.919925280979702,4048.052472795759,0.0,0.023399341749612078
555.0,4.933271067483084,4045.6194719587056,0.0,0.019499451458010065
556.0,3.946616853986468,4043.186471121652,0.0,0.015599561166408052
557.0,2.959962640489851,4040.753470284598,0.0,0.011699670874806039
558.0,1.973308426993234,4038.3204694475444,0.0,0.007799780583204026
559.0,0.9866542134966174,4035.887468610491,0.0,0.003899890291602013
560.0,0.0,4033.4544677734375,0.0,0.0
561.0,0.0,4037.612357003348,0.0,0.0
562.0,0.0,4041.770246233259,0.0,0.0
563.0,0.0,4045.9281354631694,0.0,0.0
564.0,0.0,4050.0860246930806,0.0,0.0
565.0,0.0,4054.243913922991,0.0,0.0
566.0,0.0,4058.401803152902,0.0,0.0
567.0,0.0,4062.5596923828125,0.0,0.0
568.0,0.0,4060.058279854911,0.0,0.0
569.0,0.0,4057.556867327009,0.0,0.0
570.0,0.0,4055.0554547991073,0.0,0.0
571.0,0.0,4052.554042271205,0.0,0.0
572.0,0.0,4050.0526297433034,0.0,0.0
573.0,0.0,4047.5512172154017,0.0,0.0
574.0,0.0,4045.0498046875,0.0,0.0
575.0,0.5421689919063023,4048.168212890625,0.0,0.0021429996031231365
576.0,1.0843379838126046,4051.28662109375,0.0,0.004285999206246273
577.0,1.6265069757189066,4054.405029296875,0.0,0.00642899880936941
578.0,2.168675967625209,4057.5234375,0.0,0.008571998412492546
579.0,2.7108449595315114,4060.641845703125,0.0,0.010714998015615682
580.0,3.253013951437813,4063.76025390625,0.0,0.01285799761873882
581.0,3.795182943344116,4066.878662109375,0.0,0.015000997221861956
582.0,5.196095943450928,4067.499250139509,0.0,0.020538303943670583
583.0,6.59700894355774,4068.119838169643,0.0,0.026075610665479212
584.0,7.997921943664551,4068.740426199777,0.0,0.03161291738728784
585.0,9.398834943771364,4069.3610142299103,0.0,0.03715022410909647
586.0,10.799747943878174,4069.9816022600444,0.0,0.042687530830905096
587.0,12.200660943984985,4070.6021902901784,0.0,0.04822483755271372
588.0,13.601573944091797,4071.2227783203125,0.0,0.053762144274522354
589.0,11.778362470013754,4066.6797398158483,0.0,0.04655564312140201
590.0,9.955150995935712,4062.136701311384,0.0,0.03934914196828166
591.0,8.131939521857669,4057.5936628069194,0.0,0.032142640815161314
592.0,6.308728047779628,4053.0506243024556,0.0,0.02493613966204097
593.0,4.485516573701585,4048.507585797991,0.0,0.017729638508920627
594.0,2.662305099623543,4043.9645472935267,0.0,0.01052313735580028
595.0,0.8390936255455017,4039.4215087890625,0.0,0.00331663620267993
596.0,0.8655738489968436,4038.4575544084823,0.0,0.003421303030170937
597.0,0.8920540724481855,4037.4936000279017,0.0,0.003525969857661944
598.0,0.9185342958995274,4036.5296456473216,0.0,0.0036306366851529505
599.0,0.9450145193508693,4035.565691266741,0.0,0.0037353035126439574
600.0,0.9714947428022112,4034.601736886161,0.0,0.0038399703401349643
601.0,0.9979749662535531,4033.63778250558,0.0,0.003944637167625971
602.0,1.024455189704895,4032.673828125,0.0,0.004049303995116978
603.0,0.8781044483184814,4037.950910295759,0.0,0.003470831995814553
604.0,0.7317537069320679,4043.2279924665177,0.0,0.0028923599965121273
605.0,0.5854029655456543,4048.5050746372763,0.0,0.0023138879972097017
606.0,0.4390522241592407,4053.7821568080362,0.0,0.0017354159979072765
607.0,0.29270148277282715,4059.059238978795,0.0,0.0011569439986048513
608.0,0.14635074138641357,4064.3363211495534,0.0,0.0005784719993024256
609.0,0.0,4069.6134033203125,0.0,0.0
610.0,0.0,4067.3940778459823,0.0,0.0
611.0,0.0,4065.1747523716513,0.0,0.0
612.0,0.0,4062.9554268973216,0.0,0.0
613.0,0.0,4060.736101422991,0.0,0.0
614.0,0.0,4058.5167759486612,0.0,0.0
615.0,0.0,4056.29745047433,0.0,0.0
616.0,0.0,4054.078125,0.0,0.0
617.0,0.7574770109994071,4056.3697858537944,0.0,0.0029940349931095777
618.0,1.5149540219988142,4058.6614467075897,0.0,0.005988069986219155
619.0,2.272431032998221,4060.953107561384,0.0,0.008982104979328734
620.0,3.0299080439976285,4063.2447684151784,0.0,0.01197613997243831
621.0,3.787385054997036,4065.536429268973,0.0,0.014970174965547887
622.0,4.544862065996442,4067.828090122768,0.0,0.017964209958657468
623.0,5.30233907699585,4070.1197509765625,0.0,0.020958244951767045
624.0,7.820331709725516,4068.1947544642862,0.0,0.030910966876409096
625.0,10.338324342455183,4066.269757952009,0.0,0.04086368880105115
626.0,12.85631697518485,4064.3447614397323,0.0,0.050816410725693206
627.0,15.374309607914515,4062.419764927455,0.0,0.06076913265033526
628.0,17.892302240644185,4060.4947684151784,0.0,0.07072185457497732
629.0,20.41029487337385,4058.5697719029013,0.0,0.08067457649961936
630.0,22.928287506103516,4056.644775390625,0.0,0.09062729842426141
631.0,20.987887953008922,4058.8497314453125,0.0,0.0829575948184515
632.0,19.047488399914332,4061.0546875,0.0,0.07528789121264157
633.0,17.10708884681974,4063.2596435546875,0.0,0.06761818760683165
634.0,15.166689293725149,4065.464599609375,0.0,0.05994848400102173
635.0,13.226289740630557,4067.6695556640625,0.0,0.052278780395211805
636.0,11.285890187535966,4069.87451171875,0.0,0.04460907678940189
637.0,9.345490634441376,4072.0794677734375,0.0,0.036939373183591966
638.0,8.672265001705714,4069.465070452009,0.0,0.03427835367620164
639.0,7.999039368970053,4066.8506731305806,0.0,0.031617334168811316
640.0,7.325813736234393,4064.2362758091517,0.0,0.028956314661420995
641.0,6.652588103498731,4061.6218784877233,0.0,0.02629529515403067
642.0,5.97936247076307,4059.0074811662944,0.0,0.023634275646640345
643.0,5.30613683802741,4056.393083844866,0.0,0.020973256139250024
644.0,4.632911205291748,4053.7786865234375,0.0,0.0183122366318597
645.0,6.42831950528281,4050.8837890625,0.0,0.025408841808036528
646.0,8.223727805273873,4047.9888916015625,0.0,0.03250544698421336
647.0,10.019136105264936,4045.093994140625,0.0,0.039602052160390186
648.0,11.814544405256,4042.1990966796875,0.0,0.046698657336567015
649.0,13.609952705247062,4039.30419921875,0.0,0.053795262512743844
650.0,15.405361005238124,4036.4093017578125,0.0,0.06089186768892067
651.0,17.200769305229187,4033.514404296875,0.0,0.0679884728650975
652.0,15.814857721328735,4037.2215576171875,0.0,0.06251046136204197
653.0,14.428946137428284,4040.9287109375,0.0,0.05703244985898642
654.0,13.043034553527832,4044.6358642578125,0.0,0.05155443835593089
655.0,11.65712296962738,4048.343017578125,0.0,0.04607642685287534
656.0,10.271211385726929,4052.0501708984375,0.0,0.04059841534981981
657.0,8.885299801826479,4055.75732421875,0.0,0.03512040384676427
658.0,7.499388217926025,4059.4644775390625,0.0,0.029642392343708728
659.0,6.493366939680917,4058.5985456194194,0.0,0.025665950990188875
660.0,5.487345661435809,4057.732613699777,0.0,0.021689509636669026
661.0,4.4813243831906995,4056.866681780134,0.0,0.017713068283149173
662.0,3.475303104945591,4056.000749860491,0.0,0.01373662692962932
663.0,2.469281826700483,4055.134817940848,0.0,0.009760185576109467
664.0,1.4632605484553736,4054.2688860212056,0.0,0.005783744222589617
665.0,0.4572392702102661,4053.4029541015625,0.0,0.0018073028690697632
666.0,1.133034586906433,4055.4065638950888,0.0,0.00447847941566667
667.0,1.8088299036026,4057.410173688616,0.0,0.007149655962263577
668.0,2.484625220298767,4059.4137834821427,0.0,0.009820832508860483
669.0,3.160420536994934,4061.41739327567,0.0,0.01249200905545739
670.0,3.836215853691101,4063.4210030691966,0.0,0.015163185602054298
671.0,4.512011170387268,4065.4246128627237,0.0,0.017834362148651205
672.0,5.187806487083435,4067.42822265625,0.0,0.020505538695248113
673.0,4.477737756712097,4063.8630894252233,0.0,0.01769889163484456
674.0,3.7676690263407573,4060.2979561941966,0.0,0.014892244574441004
675.0,3.0576002959694177,4056.7328229631694,0.0,0.012085597514037451
676.0,2.3475315655980795,4053.167689732143,0.0,0.009278950453633897
677.0,1.6374628352267406,4049.602556501116,0.0,0.006472303393230343
678.0,0.9273941048554013,4046.037423270089,0.0,0.00366565633282679
679.0,0.2173253744840622,4042.4722900390625,0.0,0.0008590092724232326
680.0,2.1251326331070493,4041.62930733817,0.0,0.008399887225788102
681.0,4.032939891730036,4040.7863246372767,0.0,0.01594076517915297
682.0,5.9407471503530225,4039.943341936384,0.0,0.02348164313251784
683.0,7.84855440897601,4039.100359235491,0.0,0.031022521085882708
684.0,9.756361667598997,4038.2573765345983,0.0,0.038563399039247576
685.0,11.664168926221983,4037.414393833705,0.0,0.04610427699261244
686.0,13.57197618484497,4036.5714111328125,0.0,0.05364515494597731
687.0,12.110454831804548,4039.6619349888397,0.0,0.04786828513918713
688.0,10.648933478764125,4042.752458844866,0.0,0.04209141533239695
689.0,9.187412125723704,4045.842982700893,0.0,0.03631454552560676
690.0,7.72589077268328,4048.9335065569194,0.0,0.030537675718816583
691.0,6.264369419642857,4052.0240304129466,0.0,0.024760805912026403
692.0,4.802848066602435,4055.114554268973,0.0,0.018983936105236215
693.0,3.3413267135620117,4058.205078125,0.0,0.013207066298446037
694.0,4.597015108380999,4061.264613560268,0.0,0.01817035223311729
695.0,5.852703503199987,4064.3241489955353,0.0,0.02313363816778854
696.0,7.108391898018973,4067.3836844308034,0.0,0.028096924102459793
697.0,8.364080292837961,4070.4432198660716,0.0,0.03306021003713105
698.0,9.619768687656947,4073.5027553013397,0.0,0.038023495971802296
699.0,10.875457082475934,4076.562290736607,0.0,0.04298678190647355
700.0,12.131145477294922,4079.621826171875,0.0,0.0479500678411448
701.0,11.02318641117641,4074.621111188616,0.0,0.043570702967066915
702.0,9.915227345057897,4069.620396205357,0.0,0.03919133809298904
703.0,8.807268278939382,4064.6196812220983,0.0,0.034811973218911156
704.0,7.699309212820871,4059.618966238839,0.0,0.030432608344833273
705.0,6.591350146702358,4054.6182512555806,0.0,0.02605324347075539
706.0,5.483391080583845,4049.6175362723216,0.0,0.02167387859667751
707.0,4.375432014465332,4044.6168212890625,0.0,0.01729451372259963
708.0,4.128384522029331,4050.0206647600444,0.0,0.016318023576268256
709.0,3.8813370295933316,4055.424508231027,0.0,0.01534153342993688
710.0,3.634289537157331,4060.828351702009,0.0,0.014365043283605506
711.0,3.387242044721331,4066.232195172991,0.0,0.01338855313727413
712.0,3.1401945522853305,4071.636038643973,0.0,0.012412062990942756
713.0,2.8931470598493303,4077.0398821149556,0.0,0.011435572844611382
714.0,2.64609956741333,4082.4437255859375,0.0,0.010459082698280006
715.0,2.7738189016069685,4079.8423897879466,0.0,0.01096391142617491
716.0,2.901538235800607,4077.2410539899556,0.0,0.011468740154069812
717.0,3.0292575699942454,4074.6397181919647,0.0,0.011973568881964715
718.0,3.156976904187884,4072.038382393973,0.0,0.01247839760985962
719.0,3.284696238381522,4069.437046595982,0.0,0.012983226337754523
720.0,3.4124155725751604,4066.835710797991,0.0,0.013488055065649426
721.0,3.540134906768799,4064.234375,0.0,0.013992883793544329
722.0,8.603852544512067,4062.997576032366,0.0,0.03400794376563225
723.0,13.667570182255336,4061.7607770647323,0.0,0.05402300373772018
724.0,18.731287819998606,4060.5239780970983,0.0,0.07403806370980809
725.0,23.795005457741873,4059.287179129464,0.0,0.09405312368189601
726.0,28.85872309548514,4058.05038016183,0.0,0.11406818365398394
727.0,33.92244073322841,4056.8135811941966,0.0,0.13408324362607185
728.0,38.98615837097168,4055.5767822265625,0.0,0.1540983035981598
729.0,36.22649662835257,4053.7672467912944,0.0,0.14319035034470481
730.0,33.46683488573347,4051.957711356027,0.0,0.13228239709124984
731.0,30.70717314311436,4050.148175920759,0.0,0.12137444383779485
732.0,27.94751140049526,4048.338640485491,0.0,0.11046649058433987
733.0,25.18784965787615,4046.529105050223,0.0,0.09955853733088489
734.0,22.42818791525704,4044.7195696149556,0.0,0.0886505840774299
735.0,19.66852617263794,4042.9100341796875,0.0,0.07774263082397492
736.0,19.141344172613962,4042.808872767857,0.0,0.07565886942542537
737.0,18.61416217258998,4042.7077113560267,0.0,0.07357510802687581
738.0,18.086980172566005,4042.6065499441966,0.0,0.07149134662832626
739.0,17.559798172542028,4042.505388532366,0.0,0.0694075852297767
740.0,17.03261617251805,4042.404227120536,0.0,0.06732382383122715
741.0,16.50543417249407,4042.3030657087056,0.0,0.06524006243267759
742.0,15.978252172470093,4042.201904296875,0.0,0.06315630103412803
743.0,13.69564471926008,4044.1766531808034,0.0,0.05413397231496689
744.0,11.413037266050067,4046.151402064732,0.0,0.04511164359580574
745.0,9.130429812840053,4048.126150948661,0.0,0.03608931487664459
746.0,6.84782235963004,4050.100899832589,0.0,0.027066986157483444
747.0,4.565214906420026,4052.075648716518,0.0,0.0180446574383223
748.0,2.282607453210013,4054.0503976004466,0.0,0.00902232871916115
749.0,0.0,4056.025146484375,0.0,0.0
750.0,0.0,4052.8504464285716,0.0,0.0
751.0,0.0,4049.6757463727677,0.0,0.0
752.0,0.0,4046.501046316964,0.0,0.0
753.0,0.0,4043.326346261161,0.0,0.0
754.0,0.0,4040.1516462053573,0.0,0.0
755.0,0.0,4036.9769461495534,0.0,0.0
756.0,0.0,4033.80224609375,0.0,0.0
757.0,0.0,4037.790265764509,0.0,0.0
758.0,0.0,4041.778285435268,0.0,0.0
759.0,0.0,4045.7663051060267,0.0,0.0
760.0,0.0,4049.754324776786,0.0,0.0
761.0,0.0,4053.7423444475444,0.0,0.0
762.0,0.0,4057.7303641183034,0.0,0.0
763.0,0.0,4061.7183837890625,0.0,0.0
764.0,0.6520928655351911,4060.0267682756694,0.0,0.0025774892568600862
765.0,1.3041857310703822,4058.3351527622767,0.0,0.0051549785137201725
766.0,1.9562785966055731,4056.643537248884,0.0,0.007732467770580259
767.0,2.6083714621407643,4054.951921735491,0.0,0.010309957027440345
768.0,3.2604643276759555,4053.2603062220983,0.0,0.01288744628430043
769.0,3.9125571932111463,4051.5686907087056,0.0,0.015464935541160518
770.0,4.564650058746338,4049.8770751953125,0.0,0.018042424798020602
771.0,3.9125571932111467,4049.453177315848,0.0,0.015464935541160517
772.0,3.2604643276759555,4049.029279436384,0.0,0.01288744628430043
773.0,2.6083714621407648,4048.6053815569194,0.0,0.010309957027440343
774.0,1.9562785966055736,4048.1814836774556,0.0,0.007732467770580257
775.0,1.3041857310703824,4047.757585797991,0.0,0.005154978513720172
776.0,0.6520928655351916,4047.333687918527,0.0,0.002577489256860084
777.0,0.0,4046.9097900390625,0.0,0.0
778.0,1.8720105034964427,4048.389857700893,0.0,0.007399386217071627
779.0,3.7440210069928854,4049.8699253627233,0.0,0.014798772434143254
780.0,5.616031510489329,4051.3499930245534,0.0,0.022198158651214883
781.0,7.488042013985771,4052.830060686384,0.0,0.02959754486828651
782.0,9.360052517482213,4054.310128348214,0.0,0.036996931085358134
783.0,11.232063020978657,4055.7901960100444,0.0,0.044396317302429766
784.0,13.104073524475098,4057.270263671875,0.0,0.05179570351950139
785.0,11.232063020978654,4056.0518624441966,0.0,0.044396317302429766
786.0,9.360052517482213,4054.833461216518,0.0,0.036996931085358134
787.0,7.488042013985769,4053.6150599888397,0.0,0.02959754486828651
788.0,5.616031510489327,4052.3966587611603,0.0,0.022198158651214883
789.0,3.744021006992885,4051.178257533482,0.0,0.014798772434143258
790.0,1.8720105034964414,4049.9598563058034,0.0,0.007399386217071625
791.0,0.0,4048.741455078125,0.0,0.0
792.0,1.4779481887817383,4051.311261858259,0.0,0.005841799197809956
793.0,2.9558963775634766,4053.881068638393,0.0,0.011683598395619912
794.0,4.433844566345215,4056.450875418527,0.0,0.017525397593429866
795.0,5.911792755126953,4059.0206821986603,0.0,0.023367196791239823
796.0,7.389740943908691,4061.5904889787944,0.0,0.02920899598904978
797.0,8.86768913269043,4064.1602957589284,0.0,0.03505079518685973
798.0,10.345637321472168,4066.7301025390625,0.0,0.04089259438466969
799.0,9.962151459285192,4065.292497907366,0.0,0.039376812289532444
800.0,9.578665597098215,4063.8548932756694,0.0,0.0378610301943952
801.0,9.195179734911237,4062.417288643973,0.0,0.03634524809925795
802.0,8.81169387272426,4060.979684012277,0.0,0.03482946600412071
803.0,8.428208010537283,4059.5420793805806,0.0,0.03331368390898346
804.0,8.044722148350306,4058.104474748884,0.0,0.031797901813846216
805.0,7.66123628616333,4056.6668701171875,0.0,0.030282119718708967
806.0,7.474627086094448,4054.545880998884,0.0,0.029544520468924133
807.0,7.288017886025565,4052.4248918805806,0.0,0.0288069212191393
808.0,7.101408685956683,4050.3039027622767,0.0,0.028069321969354466
809.0,6.9147994858878,4048.1829136439733,0.0,0.027331722719569636
810.0,6.7281902858189175,4046.0619245256694,0.0,0.026594123469784802
811.0,6.541581085750035,4043.940935407366,0.0,0.02585652421999997
812.0,6.354971885681152,4041.8199462890625,0.0,0.025118924970215135
813.0,7.6023325238909045,4047.4866768973216,0.0,0.03004929426934484
814.0,8.849693162100657,4053.1534075055806,0.0,0.034979663568474546
815.0,10.097053800310407,4058.8201381138397,0.0,0.03991003286760425
816.0,11.344414438520158,4064.486868722098,0.0,0.044840402166733954
817.0,12.59177507672991,4070.153599330357,0.0,0.04977077146586366
818.0,13.839135714939662,4075.820329938616,0.0,0.05470114076499337
819.0,15.086496353149414,4081.487060546875,0.0,0.059631510064123074
820.0,12.931282588413783,4077.528302873884,0.0,0.05111272291210549
821.0,10.776068823678152,4073.5695452008927,0.0,0.04259393576008791
822.0,8.620855058942523,4069.6107875279017,0.0,0.03407514860807033
823.0,6.4656412942068915,4065.652029854911,0.0,0.025556361456052744
824.0,4.310427529471262,4061.69327218192,0.0,0.017037574304035165
825.0,2.155213764735631,4057.7345145089284,0.0,0.008518787152017579
826.0,0.0,4053.7757568359375,0.0,0.0
827.0,1.927807595048632,4055.385201590402,0.0,0.007619932111132171
828.0,3.855615190097264,4056.994646344866,0.0,0.015239864222264341
829.0,5.783422785145896,4058.6040910993306,0.0,0.022859796333396513
830.0,7.711230380194528,4060.2135358537944,0.0,0.030479728444528682
831.0,9.63903797524316,4061.822980608259,0.0,0.03809966055566085
832.0,11.566845570291791,4063.432425362723,0.0,0.04571959266679303
833.0,13.494653165340424,4065.0418701171875,0.0,0.053339524777925196
834.0,11.615046569279263,4063.1038643973216,0.0,0.045910113930904946
835.0,9.735439973218101,4061.1658586774556,0.0,0.038480703083884696
836.0,7.855833377156939,4059.227852957589,0.0,0.031051292236864442
837.0,5.976226781095778,4057.2898472377233,0.0,0.023621881389844192
838.0,4.096620185034617,4055.351841517857,0.0,0.01619247054282394
839.0,2.2170135889734537,4053.413835797991,0.0,0.008763059695803689
840.0,0.3374069929122925,4051.475830078125,0.0,0.001333648848783438
841.0,1.9698030267442976,4050.3533586774556,0.0,0.0077859249930568785
842.0,3.602199060576303,4049.2308872767853,0.0,0.014238201137330318
843.0,5.2345950944083075,4048.108415876116,0.0,0.02069047728160376
844.0,6.866991128240313,4046.9859444754466,0.0,0.0271427534258772
845.0,8.499387162072317,4045.863473074777,0.0,0.03359502957015064
846.0,10.131783195904323,4044.741001674107,0.0,0.04004730571442408
