day,S,I,C,Q,E,R_t
409.0,1756.0645751953125,607.0107509068081,65.72072274344308,126.94029998779297,25.38395091465541,9.092683168710769
410.0,1756.164306640625,607.8290318080357,66.65733664376395,127.01273345947266,25.44239834376744,9.086210064348244
411.0,1756.2640380859375,608.6473127092634,67.59395054408482,127.08516693115234,25.500845772879465,9.079736959985718
412.0,1756.36376953125,609.465593610491,68.5305644444057,127.15760040283203,25.55929320199149,9.073263855623193
413.0,1756.4635009765625,610.2838745117188,69.46717834472656,127.23003387451172,25.617740631103516,9.066790751260667
414.0,1755.8583984375,609.8904854910714,69.28319876534599,127.20575278145927,25.633676528930664,9.067840808412347
415.0,1755.2532958984375,609.4970964704241,69.0992191859654,127.1814716884068,25.649612426757812,9.068890865564029
416.0,1754.648193359375,609.1037074497768,68.91523960658482,127.15719059535435,25.66554832458496,9.069940922715709
417.0,1754.0430908203125,608.7103184291294,68.73126002720424,127.1329095023019,25.68148422241211,9.070990979867391
418.0,1753.43798828125,608.3169294084821,68.54728044782367,127.10862840924945,25.697420120239258,9.072041037019071
419.0,1752.8328857421875,607.9235403878348,68.36330086844308,127.08434731619698,25.713356018066406,9.073091094170753
420.0,1752.227783203125,607.5301513671875,68.1793212890625,127.06006622314453,25.729291915893555,9.074141151322433
421.0,1752.2215401785713,607.8123430524554,68.66410173688617,127.07673100062779,25.76384517124721,9.071260263147634
422.0,1752.215297154018,608.0945347377232,69.14888218470982,127.09339577811105,25.798398426600865,9.068379374972837
423.0,1752.2090541294642,608.376726422991,69.63366263253349,127.1100605555943,25.83295168195452,9.065498486798038
424.0,1752.2028111049108,608.658918108259,70.11844308035714,127.12672533307757,25.867504937308176,9.062617598623241
425.0,1752.196568080357,608.9411097935268,70.6032235281808,127.14339011056083,25.90205819266183,9.059736710448442
426.0,1752.1903250558037,609.2233014787946,71.08800397600446,127.16005488804409,25.936611448015487,9.056855822273645
427.0,1752.18408203125,609.5054931640625,71.57278442382812,127.17671966552734,25.97116470336914,9.053974934098846
428.0,1751.3125523158483,609.6656755719866,71.75095694405692,127.17616162981305,26.00493594578334,9.051217953821213
429.0,1750.4410226004463,609.8258579799107,71.92912946428571,127.17560359409877,26.038707188197545,9.04846097354358
430.0,1749.5694928850446,609.9860403878348,72.1073019845145,127.17504555838448,26.072478430611746,9.045703993265947
431.0,1748.697963169643,610.146222795759,72.2854745047433,127.1744875226702,26.10624967302595,9.042947012988314
432.0,1747.8264334542412,610.3064052036831,72.4636470249721,127.17392948695591,26.14002091544015,9.040190032710681
433.0,1746.9549037388392,610.4665876116071,72.64181954520089,127.17337145124164,26.173792157854354,9.037433052433048
434.0,1746.0833740234375,610.6267700195312,72.81999206542969,127.17281341552734,26.207563400268555,9.034676072155415
435.0,1747.1888078962054,610.460693359375,72.74204581124442,127.2218518938337,26.196928569248744,9.037242176958017
436.0,1748.2942417689733,610.2946166992188,72.66409955705915,127.27089037214007,26.186293738228933,9.039808281760621
437.0,1749.3996756417412,610.1285400390625,72.58615330287388,127.31992885044643,26.175658907209122,9.042374386563223
438.0,1750.5051095145088,609.9624633789062,72.50820704868862,127.36896732875279,26.165024076189315,9.044940491365825
439.0,1751.6105433872767,609.79638671875,72.43026079450335,127.41800580705915,26.154389245169504,9.047506596168427
440.0,1752.7159772600446,609.6303100585938,72.35231454031808,127.46704428536552,26.143754414149694,9.05007270097103
441.0,1753.8214111328125,609.4642333984375,72.27436828613281,127.51608276367188,26.133119583129883,9.052638805773633
442.0,1752.6768450055804,609.1355503627232,72.56551579066685,127.5284892490932,26.056955882481166,9.051081583603093
443.0,1751.5322788783483,608.806867327009,72.85666329520089,127.5408957345145,25.98079218183245,9.049524361432553
444.0,1750.3877127511162,608.4781842912946,73.14781079973493,127.55330221993583,25.90462848118373,9.047967139262013
445.0,1749.2431466238838,608.1495012555804,73.43895830426898,127.56570870535714,25.82846478053502,9.046409917091474
446.0,1748.0985804966517,607.820818219866,73.73010580880302,127.57811519077846,25.7523010798863,9.044852694920934
447.0,1746.9540143694196,607.4921351841518,74.02125331333706,127.59052167619977,25.676137379237584,9.043295472750394
448.0,1745.8094482421875,607.1634521484375,74.3124008178711,127.6029281616211,25.599973678588867,9.041738250579854
449.0,1746.2225516183037,607.6854160853794,74.5751473563058,127.59086390904018,25.622028350830078,9.03965258230427
450.0,1746.6356549944196,608.2073800223214,74.83789389474052,127.57879965645927,25.64408302307129,9.03756691402869
451.0,1747.0487583705358,608.7293439592634,75.10064043317523,127.56673540387835,25.6661376953125,9.035481245753106
452.0,1747.4618617466517,609.2513078962054,75.36338697160993,127.55467115129743,25.68819236755371,9.033395577477522
453.0,1747.874965122768,609.7732718331473,75.62613351004464,127.54260689871651,25.710247039794922,9.031309909201939
454.0,1748.2880684988838,610.2952357700893,75.88888004847935,127.5305426461356,25.732301712036133,9.029224240926357
455.0,1748.701171875,610.8171997070312,76.15162658691406,127.51847839355469,25.754356384277344,9.027138572650774
456.0,1747.4773646763392,610.3251168387277,76.89402226039341,127.54605756487165,25.748391560145787,9.024132322592772
457.0,1746.2535574776787,609.8330339704241,77.63641793387276,127.57363673618862,25.74242673601423,9.02112607253477
458.0,1745.029750279018,609.3409511021206,78.37881360735211,127.60121590750558,25.736461911882675,9.018119822476768
459.0,1743.805943080357,608.8488682338169,79.12120928083148,127.62879507882255,25.730497087751115,9.015113572418764
460.0,1742.5821358816963,608.3567853655134,79.86360495431083,127.6563742501395,25.724532263619558,9.012107322360762
461.0,1741.3583286830358,607.8647024972098,80.60600062779018,127.68395342145648,25.718567439488,9.00910107230276
462.0,1740.134521484375,607.3726196289062,81.34839630126953,127.71153259277344,25.712602615356445,9.006094822244759
463.0,1740.5870535714287,607.0031302315848,81.38921574183873,127.79604012625558,25.732045037405832,9.007641424947895
464.0,1741.039585658482,606.6336408342634,81.43003518240792,127.88054765973773,25.751487459455216,9.009188027651032
465.0,1741.4921177455358,606.2641514369419,81.47085462297711,127.96505519321987,25.770929881504603,9.010734630354168
466.0,1741.9446498325892,605.8946620396206,81.51167406354632,128.04956272670202,25.79037230355399,9.012281233057305
467.0,1742.397181919643,605.5251726422991,81.55249350411552,128.13407026018416,25.809814725603378,9.013827835760441
468.0,1742.8497140066963,605.1556832449777,81.59331294468471,128.2185777936663,25.82925714765276,9.015374438463578
469.0,1743.30224609375,604.7861938476562,81.6341323852539,128.30308532714844,25.84869956970215,9.016921041166714
470.0,1742.8183768136162,605.1712036132812,81.46779305594308,128.29745265415735,25.8903318132673,9.015217089741952
471.0,1742.334507533482,605.5562133789062,81.30145372663226,128.2918199811663,25.93196405683245,9.013513138317188
472.0,1741.8506382533483,605.9412231445312,81.13511439732143,128.28618730817522,25.9735963003976,9.011809186892426
473.0,1741.3667689732142,606.3262329101562,80.9687750680106,128.28055463518416,26.015228543962753,9.010105235467664
474.0,1740.8828996930804,606.7112426757812,80.80243573869977,128.27492196219308,26.056860787527903,9.008401284042902
475.0,1740.3990304129463,607.0962524414062,80.63609640938895,128.26928928920202,26.098493031093053,9.006697332618138
476.0,1739.9151611328125,607.4812622070312,80.46975708007812,128.26365661621094,26.140125274658203,9.004993381193376
477.0,1740.5528041294642,607.6649344308036,80.8865476335798,128.2186791556222,26.161130905151367,9.004062613175272
478.0,1741.1904471261162,607.8486066545759,81.30333818708148,128.1737016950335,26.18213653564453,9.003131845157169
479.0,1741.828090122768,608.0322788783482,81.72012874058315,128.12872423444475,26.203142166137695,9.002201077139064
480.0,1742.4657331194196,608.2159511021206,82.13691929408482,128.08374677385603,26.22414779663086,9.001270309120962
481.0,1743.1033761160713,608.3996233258929,82.55370984758649,128.0387693132673,26.245153427124023,9.000339541102857
482.0,1743.7410191127233,608.5832955496652,82.97050040108817,127.99379185267857,26.266159057617188,8.999408773084754
483.0,1744.378662109375,608.7669677734375,83.38729095458984,127.94881439208984,26.28716468811035,8.99847800506665
484.0,1743.953648158482,608.8088291713169,83.31691305977958,127.91424887520927,26.24079840523856,8.99814139954361
485.0,1743.5286342075892,608.8506905691964,83.2465351649693,127.87968335832868,26.19443212236677,8.997804794020569
486.0,1743.1036202566963,608.8925519670759,83.17615727015904,127.8451178414481,26.14806583949498,8.997468188497528
487.0,1742.6786063058037,608.9344133649554,83.10577937534877,127.81055232456752,26.101699556623185,8.997131582974488
488.0,1742.2535923549108,608.9762747628348,83.03540148053851,127.77598680768695,26.055333273751394,8.996794977451447
489.0,1741.828578404018,609.0181361607143,82.96502358572823,127.74142129080636,26.008966990879603,8.996458371928407
490.0,1741.403564453125,609.0599975585938,82.89464569091797,127.70685577392578,25.962600708007812,8.996121766405366
491.0,1741.0948835100446,608.9070696149554,83.26302337646484,127.84001159667969,25.858776365007675,8.994749082517133
492.0,1740.7862025669642,608.7541416713169,83.63140106201172,127.9731674194336,25.754952022007533,8.993376398628902
493.0,1740.4775216238838,608.6012137276786,83.9997787475586,128.1063232421875,25.651127679007395,8.992003714740669
494.0,1740.1688406808037,608.4482857840402,84.36815643310547,128.2394790649414,25.547303336007253,8.990631030852436
495.0,1739.8601597377233,608.2953578404018,84.73653411865234,128.3726348876953,25.443478993007115,8.989258346964203
496.0,1739.551478794643,608.1424298967634,85.10491180419922,128.50579071044922,25.339654650006974,8.987885663075971
497.0,1739.2427978515625,607.989501953125,85.4732894897461,128.63894653320312,25.235830307006836,8.986512979187738
498.0,1738.7745884486608,607.8749040876116,85.55592346191406,128.62300545828683,25.314005987984793,8.985614240720034
499.0,1738.3063790457588,607.7603062220982,85.63855743408203,128.60706438337053,25.392181668962753,8.984715502252328
500.0,1737.838169642857,607.6457083565848,85.72119140625,128.59112330845423,25.47035734994071,8.983816763784624
501.0,1737.3699602399554,607.5311104910714,85.80382537841797,128.57518223353796,25.548533030918666,8.98291802531692
502.0,1736.9017508370537,607.4165126255581,85.88645935058594,128.55924115862166,25.626708711896622,8.982019286849216
503.0,1736.4335414341517,607.3019147600446,85.9690933227539,128.54330008370536,25.704884392874582,8.98112054838151
504.0,1735.96533203125,607.1873168945312,86.05172729492188,128.52735900878906,25.78306007385254,8.980221809913806
505.0,1736.0477818080358,606.7336512974331,86.32055010114398,128.4108875819615,25.71778324672154,8.981637082400155
506.0,1736.1302315848213,606.2799857003348,86.58937290736607,128.29441615513392,25.65250641959054,8.983052354886503
507.0,1736.212681361607,605.8263201032366,86.85819571358817,128.17794472830636,25.587229592459543,8.984467627372853
508.0,1736.295131138393,605.3726545061384,87.12701851981026,128.0614733014788,25.521952765328543,8.985882899859202
509.0,1736.3775809151787,604.9189889090402,87.39584132603237,127.94500187465123,25.456675938197545,8.987298172345552
510.0,1736.4600306919642,604.4653233119419,87.66466413225446,127.82853044782367,25.391399111066544,8.9887134448319
511.0,1736.54248046875,604.0116577148438,87.93348693847656,127.7120590209961,25.326122283935547,8.99012871731825
512.0,1735.780064174107,604.9113246372768,88.10825020926339,127.8307604108538,25.388139452253068,8.984473288947818
513.0,1735.0176478794642,605.8109915597098,88.28301348005023,127.94946180071149,25.450156620570592,8.978817860577385
514.0,1734.2552315848213,606.7106584821429,88.45777675083706,128.0681631905692,25.512173788888113,8.973162432206953
515.0,1733.4928152901787,607.6103254045759,88.63254002162388,128.18686458042689,25.574190957205637,8.96750700383652
516.0,1732.7303989955358,608.509992327009,88.80730329241071,128.3055659702846,25.636208125523158,8.961851575466088
517.0,1731.967982700893,609.4096592494419,88.98206656319755,128.4242673601423,25.698225293840682,8.956196147095655
518.0,1731.20556640625,610.309326171875,89.15682983398438,128.54296875,25.760242462158203,8.950540718725223
519.0,1731.728515625,610.0548618861607,89.47324916294643,128.3756593976702,25.7907041822161,8.951691625234838
520.0,1732.25146484375,609.8003976004464,89.78966849190849,128.2083500453404,25.821165902273997,8.952842531744452
521.0,1732.7744140625,609.5459333147321,90.10608782087054,128.04104069301061,25.851627622331893,8.953993438254066
522.0,1733.29736328125,609.2914690290179,90.42250714983258,127.8737313406808,25.882089342389786,8.95514434476368
523.0,1733.8203125,609.0370047433036,90.73892647879464,127.70642198835101,25.912551062447683,8.956295251273295
524.0,1734.34326171875,608.7825404575893,91.0553458077567,127.5391126360212,25.94301278250558,8.957446157782908
525.0,1734.8662109375,608.528076171875,91.37176513671875,127.3718032836914,25.973474502563477,8.958597064292523
526.0,1734.3451974051338,608.318620954241,91.91593170166016,127.4564688546317,25.964377811976842,8.95628923181963
527.0,1733.824183872768,608.1091657366071,92.46009826660156,127.54113442557198,25.955281121390207,8.953981399346736
528.0,1733.3031703404017,607.8997105189732,93.00426483154297,127.62579999651227,25.946184430803573,8.951673566873843
529.0,1732.7821568080358,607.6902553013393,93.54843139648438,127.71046556745257,25.937087740216935,8.949365734400951
530.0,1732.2611432756696,607.4808000837054,94.09259796142578,127.79513113839286,25.9279910496303,8.947057901928058
531.0,1731.7401297433037,607.2713448660714,94.63676452636719,127.87979670933315,25.918894359043666,8.944750069455164
532.0,1731.2191162109375,607.0618896484375,95.1809310913086,127.96446228027344,25.90979766845703,8.942442236982272
533.0,1731.3028041294642,607.3314819335938,94.81970323835101,128.0402090890067,25.86679676600865,8.942788786844995
534.0,1731.3864920479912,607.60107421875,94.45847538539341,128.11595589773995,25.823795863560267,8.943135336707718
535.0,1731.470179966518,607.8706665039062,94.09724753243583,128.19170270647322,25.780794961111887,8.94348188657044
536.0,1731.5538678850446,608.1402587890625,93.73601967947823,128.26744951520647,25.737794058663503,8.943828436433163
537.0,1731.6375558035713,608.4098510742188,93.37479182652065,128.34319632393974,25.694793156215123,8.944174986295886
538.0,1731.7212437220983,608.679443359375,93.01356397356305,128.41894313267298,25.65179225376674,8.944521536158609
539.0,1731.804931640625,608.9490356445312,92.65233612060547,128.49468994140625,25.60879135131836,8.944868086021332
540.0,1731.7907540457588,608.5873413085938,92.91870226178851,128.4449702671596,25.67268235342843,8.94512448967814
541.0,1731.776576450893,608.2256469726562,93.18506840297154,128.39525059291296,25.736573355538503,8.945380893334947
542.0,1731.7623988560267,607.8639526367188,93.45143454415458,128.3455309186663,25.800464357648575,8.945637296991755
543.0,1731.7482212611608,607.5022583007812,93.71780068533761,128.29581124441964,25.86435535975865,8.945893700648561
544.0,1731.7340436662946,607.1405639648438,93.98416682652065,128.24609157017298,25.928246361868723,8.946150104305369
545.0,1731.7198660714287,606.7788696289062,94.25053296770368,128.19637189592635,25.992137363978795,8.946406507962177
546.0,1731.7056884765625,606.4171752929688,94.51689910888672,128.1466522216797,26.056028366088867,8.946662911618985
547.0,1731.4530552455358,606.6123831612723,94.55169350760323,128.01976885114397,26.024104527064733,8.94598488623371
548.0,1731.2004220145088,606.8075910295759,94.58648790631976,127.89288548060826,25.992180688040598,8.945306860848437
549.0,1730.947788783482,607.0027988978794,94.62128230503627,127.76600211007255,25.960256849016464,8.944628835463162
550.0,1730.6951555524554,607.1980067661831,94.65607670375279,127.63911873953683,25.928333009992325,8.943950810077888
551.0,1730.4425223214287,607.3932146344866,94.6908711024693,127.51223536900112,25.89640917096819,8.943272784692613
552.0,1730.1898890904017,607.5884225027902,94.72566550118583,127.3853519984654,25.864485331944056,8.94259475930734
553.0,1729.937255859375,607.7836303710938,94.76045989990234,127.25846862792969,25.832561492919922,8.941916733922065
554.0,1729.6418282645088,607.7226213727679,95.35083443777901,127.48636954171317,25.757017408098495,8.939056723936595
555.0,1729.346400669643,607.6616123744419,95.9412089756557,127.71427045549665,25.681473323277064,8.936196713951125
556.0,1729.0509730747767,607.600603376116,96.53158351353237,127.94217136928013,25.605929238455637,8.933336703965654
557.0,1728.7555454799108,607.5395943777902,97.12195805140904,128.1700722830636,25.530385153634207,8.930476693980182
558.0,1728.4601178850446,607.4785853794643,97.71233258928571,128.3979731968471,25.45484106881278,8.927616683994712
559.0,1728.1646902901787,607.4175763811384,98.30270712716239,128.62587411063058,25.37929698399135,8.924756674009242
560.0,1727.8692626953125,607.3565673828125,98.89308166503906,128.85377502441406,25.303752899169922,8.921896664023771
561.0,1727.8463134765625,607.5778459821429,98.94246455601284,128.7600599016462,25.33357048034668,8.921144921835351
562.0,1727.8233642578125,607.7991245814732,98.99184744698661,128.66634477887834,25.363388061523438,8.920393179646931
563.0,1727.8004150390625,608.0204031808036,99.04123033796039,128.57262965611048,25.393205642700195,8.91964143745851
564.0,1727.7774658203125,608.241681780134,99.09061322893415,128.47891453334265,25.423023223876953,8.91888969527009
565.0,1727.7545166015625,608.4629603794643,99.13999611990792,128.38519941057478,25.45284080505371,8.91813795308167
566.0,1727.7315673828125,608.6842389787946,99.1893790108817,128.29148428780692,25.48265838623047,8.91738621089325
567.0,1727.7086181640625,608.905517578125,99.23876190185547,128.19776916503906,25.512475967407227,8.91663446870483
568.0,1727.5712193080358,608.767333984375,99.35688999720982,128.28985595703125,25.5059141431536,8.916172943241833
569.0,1727.4338204520088,608.629150390625,99.47501809256417,128.38194274902344,25.499352318899973,8.915711417778835
570.0,1727.296421595982,608.490966796875,99.59314618791852,128.47402954101562,25.492790494646346,8.915249892315838
571.0,1727.1590227399554,608.352783203125,99.71127428327289,128.5661163330078,25.486228670392716,8.914788366852841
572.0,1727.0216238839287,608.214599609375,99.82940237862724,128.658203125,25.47966684613909,8.914326841389844
573.0,1726.8842250279017,608.076416015625,99.94753047398159,128.7502899169922,25.473105021885463,8.913865315926847
574.0,1726.746826171875,607.938232421875,100.06565856933594,128.84237670898438,25.466543197631836,8.91340379046385
575.0,1726.8395124162946,607.4661778041294,99.95618656703404,128.67475019182478,25.518104008265905,8.915968950138462
576.0,1726.9321986607142,606.994123186384,99.84671456473214,128.50712367466517,25.569664818899973,8.918534109813073
577.0,1727.0248849051338,606.5220685686384,99.73724256243024,128.33949715750558,25.62122562953404,8.921099269487685
578.0,1727.1175711495537,606.0500139508929,99.62777056012835,128.171870640346,25.672786440168107,8.923664429162297
579.0,1727.2102573939733,605.5779593331473,99.51829855782645,128.0042441231864,25.724347250802175,8.92622958883691
580.0,1727.302943638393,605.1059047154018,99.40882655552456,127.83661760602679,25.775908061436244,8.928794748511521
581.0,1727.3956298828125,604.6338500976562,99.29935455322266,127.66899108886719,25.827468872070312,8.931359908186133
582.0,1726.4348318917412,604.7149571010044,99.85443333217076,127.7257101876395,25.78310121808733,8.927467844517123
583.0,1725.4740339006696,604.7960641043527,100.40951211111886,127.78242928641183,25.738733564104354,8.923575780848111
584.0,1724.5132359095983,604.8771711077009,100.96459089006696,127.83914838518415,25.694365910121373,8.919683717179101
585.0,1723.5524379185267,604.9582781110491,101.51966966901507,127.89586748395648,25.649998256138392,8.91579165351009
586.0,1722.5916399274554,605.0393851143973,102.07474844796317,127.9525865827288,25.60563060215541,8.911899589841079
587.0,1721.6308419363838,605.1204921177456,102.62982722691127,128.0093056815011,25.561262948172434,8.908007526172067
588.0,1720.6700439453125,605.2015991210938,103.18490600585938,128.06602478027344,25.516895294189453,8.904115462503057
589.0,1721.1264474051338,605.4143676757812,103.47308676583427,128.09063720703125,25.538140433175222,8.903021483062377
590.0,1721.5828508649554,605.6271362304688,103.76126752580915,128.11524963378906,25.559385572160995,8.901927503621694
591.0,1722.0392543247767,605.8399047851562,104.04944828578404,128.13986206054688,25.580630711146764,8.900833524181014
592.0,1722.4956577845983,606.0526733398438,104.33762904575893,128.1644744873047,25.601875850132533,8.899739544740331
593.0,1722.9520612444196,606.2654418945312,104.62580980573382,128.1890869140625,25.623120989118302,8.89864556529965
594.0,1723.4084647042412,606.4782104492188,104.9139905657087,128.2136993408203,25.644366128104075,8.897551585858968
595.0,1723.8648681640625,606.6909790039062,105.2021713256836,128.23831176757812,25.665611267089844,8.896457606418288
596.0,1723.6738804408483,606.735595703125,105.05306788853237,128.24767412458147,25.72077832903181,8.896265226615647
597.0,1723.4828927176338,606.7802124023438,104.90396445138114,128.25703648158483,25.77594539097377,8.896072846813006
598.0,1723.2919049944196,606.8248291015625,104.75486101422992,128.26639883858817,25.831112452915736,8.895880467010365
599.0,1723.1009172712054,606.8694458007812,104.60575757707868,128.2757611955915,25.8862795148577,8.895688087207724
600.0,1722.9099295479912,606.9140625,104.45665413992745,128.28512355259485,25.941446576799667,8.895495707405082
601.0,1722.7189418247767,606.9586791992188,104.30755070277623,128.29448590959822,25.99661363874163,8.895303327602441
602.0,1722.5279541015625,607.0032958984375,104.158447265625,128.30384826660156,26.051780700683594,8.8951109477998
603.0,1721.6132114955358,606.5091988699777,104.3663558959961,128.25372750418526,25.97973087855748,8.894934096254177
604.0,1720.6984688895088,606.0151018415179,104.57426452636719,128.20360674176897,25.90768105643136,8.894757244708554
605.0,1719.783726283482,605.5210048130581,104.78217315673828,128.15348597935267,25.835631234305247,8.894580393162931
606.0,1718.8689836774554,605.0269077845982,104.99008178710938,128.1033652169364,25.76358141217913,8.894403541617308
607.0,1717.9542410714287,604.5328107561384,105.19799041748047,128.0532444545201,25.691531590053014,8.894226690071685
608.0,1717.0394984654017,604.0387137276786,105.40589904785156,128.0031236921038,25.619481767926896,8.894049838526062
609.0,1716.124755859375,603.5446166992188,105.61380767822266,127.9530029296875,25.54743194580078,8.893872986980439
610.0,1716.3411865234375,603.7406790597098,105.94304983956474,127.92295401436942,25.583595820835658,8.892418365749057
611.0,1716.5576171875,603.9367414202009,106.2722920009068,127.89290509905133,25.619759695870535,8.890963744517675
612.0,1716.7740478515625,604.1328037806919,106.60153416224888,127.86285618373326,25.65592357090541,8.889509123286294
613.0,1716.990478515625,604.3288661411831,106.93077632359096,127.83280726841518,25.69208744594029,8.888054502054914
614.0,1717.2069091796875,604.5249285016741,107.26001848493304,127.8027583530971,25.72825132097517,8.886599880823532
615.0,1717.42333984375,604.7209908621652,107.58926064627511,127.77270943777901,25.764415196010045,8.88514525959215
616.0,1717.6397705078125,604.9170532226562,107.91850280761719,127.74266052246094,25.800579071044922,8.883690638360768
617.0,1717.548793247768,605.1350620814732,107.962400163923,127.81524440220424,25.841076169695175,8.882244805300616
618.0,1717.4578159877233,605.3530709402902,108.0062975202288,127.88782828194755,25.881573268345424,8.880798972240465
619.0,1717.3668387276787,605.5710797991071,108.0501948765346,127.96041216169085,25.922070366995676,8.879353139180312
620.0,1717.2758614676338,605.7890886579241,108.0940922328404,128.03299604143416,25.962567465645925,8.877907306120159
621.0,1717.1848842075892,606.007097516741,108.1379895891462,128.10557992117745,26.003064564296178,8.876461473060006
622.0,1717.0939069475446,606.2251063755581,108.181886945452,128.17816380092077,26.043561662946427,8.875015639999855
623.0,1717.0029296875,606.443115234375,108.22578430175781,128.25074768066406,26.08405876159668,8.873569806939702
624.0,1716.8523472377233,606.179949079241,108.66285923549107,128.1927991594587,26.062033789498464,8.872985876559369
625.0,1716.7017647879463,605.9167829241071,109.09993416922433,128.13485063825334,26.040008817400253,8.872401946179034
626.0,1716.5511823381696,605.6536167689732,109.53700910295758,128.07690211704798,26.017983845302037,8.8718180157987
627.0,1716.400599888393,605.3904506138393,109.97408403669085,128.01895359584265,25.995958873203822,8.871234085418365
628.0,1716.2500174386162,605.1272844587054,110.41115897042411,127.96100507463727,25.973933901105607,8.870650155038032
629.0,1716.0994349888392,604.8641183035714,110.84823390415737,127.90305655343192,25.951908929007395,8.870066224657696
630.0,1715.9488525390625,604.6009521484375,111.28530883789062,127.84510803222656,25.92988395690918,8.869482294277363
631.0,1715.8789236886162,604.7013811383929,111.87871551513672,127.99060494559151,25.860885892595565,8.866723454974824
632.0,1715.8089948381696,604.8018101283482,112.47212219238281,128.13610185895647,25.791887828281947,8.863964615672284
633.0,1715.7390659877233,604.9022391183036,113.0655288696289,128.28159877232142,25.722889763968332,8.861205776369745
634.0,1715.6691371372767,605.002668108259,113.658935546875,128.4270956856864,25.653891699654714,8.858446937067205
635.0,1715.5992082868304,605.1030970982143,114.2523422241211,128.57259259905135,25.5848936353411,8.855688097764666
636.0,1715.5292794363838,605.2035260881696,114.84574890136719,128.7180895124163,25.51589557102748,8.852929258462126
637.0,1715.4593505859375,605.303955078125,115.43915557861328,128.86358642578125,25.446897506713867,8.850170419159587
638.0,1715.3910086495537,605.5989118303571,115.0058353969029,128.65733446393693,25.538075583321707,8.850917807786907
639.0,1715.3226667131696,605.8938685825893,114.57251521519252,128.45108250209265,25.62925365992955,8.851665196414226
640.0,1715.2543247767858,606.1888253348214,114.13919503348214,128.24483054024833,25.72043173653739,8.852412585041545
641.0,1715.1859828404017,606.4837820870536,113.70587485177177,128.038578578404,25.81160981314523,8.853159973668863
642.0,1715.117640904018,606.7787388392857,113.27255467006138,127.83232661655971,25.902787889753068,8.853907362296182
643.0,1715.0492989676338,607.0736955915179,112.83923448835101,127.6260746547154,25.99396596636091,8.854654750923501
644.0,1714.98095703125,607.36865234375,112.40591430664062,127.4198226928711,26.08514404296875,8.85540213955082
645.0,1714.6219831194196,606.8673008510044,112.65076555524554,127.53251211983817,26.05237306867327,8.85538086175424
646.0,1714.2630092075892,606.365949358259,112.89561680385044,127.64520154680524,26.01960209437779,8.855359583957659
647.0,1713.9040352957588,605.8645978655134,113.14046805245536,127.75789097377232,25.98683112008231,8.855338306161078
648.0,1713.5450613839287,605.3632463727679,113.38531930106026,127.8705804007394,25.95406014578683,8.8553170283645
649.0,1713.1860874720983,604.8618948800223,113.63017054966518,127.98326982770648,25.92128917149135,8.855295750567919
650.0,1712.827113560268,604.3605433872768,113.87502179827008,128.09595925467355,25.88851819719587,8.855274472771338
651.0,1712.4681396484375,603.8591918945312,114.119873046875,128.20864868164062,25.85574722290039,8.855253194974757
652.0,1711.976283482143,603.8846609933036,114.07950374058315,128.13532911028182,25.88894271850586,8.854582554305257
653.0,1711.4844273158483,603.9101300920759,114.0391344342913,128.06200953892298,25.922138214111328,8.853911913635754
654.0,1710.9925711495537,603.9355991908482,113.99876512799945,127.98868996756417,25.955333709716797,8.853241272966253
655.0,1710.5007149832588,603.9610682896206,113.95839582170758,127.91537039620536,25.988529205322266,8.85257063229675
656.0,1710.0088588169642,603.9865373883929,113.91802651541573,127.84205082484654,26.021724700927734,8.85189999162725
657.0,1709.5170026506696,604.0120064871652,113.87765720912388,127.76873125348773,26.054920196533203,8.851229350957746
658.0,1709.025146484375,604.0374755859375,113.83728790283203,127.6954116821289,26.088115692138672,8.850558710288245
659.0,1708.8191092354912,604.3624877929688,114.21640014648438,127.77920314243862,25.967751366751536,8.847912232342308
660.0,1708.613071986607,604.6875,114.59551239013672,127.86299460274833,25.847387041364396,8.845265754396372
661.0,1708.4070347377233,605.0125122070312,114.97462463378906,127.94678606305804,25.72702271597726,8.842619276450435
662.0,1708.2009974888392,605.3375244140625,115.3537368774414,128.03057752336775,25.606658390590123,8.8399727985045
663.0,1707.9949602399554,605.6625366210938,115.73284912109375,128.11436898367745,25.486294065202987,8.837326320558562
664.0,1707.7889229910713,605.987548828125,116.1119613647461,128.19816044398718,25.365929739815847,8.834679842612626
665.0,1707.5828857421875,606.3125610351562,116.49107360839844,128.28195190429688,25.24556541442871,8.832033364666689
666.0,1707.3858293805804,605.8212018694196,116.7533198765346,128.2599879673549,25.354758943830216,8.832172793342266
667.0,1707.1887730189733,605.3298427036831,117.01556614467076,128.23802403041296,25.463952473231725,8.832312222017842
668.0,1706.9917166573662,604.8384835379464,117.27781241280692,128.216060093471,25.57314600263323,8.83245165069342
669.0,1706.7946602957588,604.3471243722098,117.54005868094308,128.194096156529,25.68233953203474,8.832591079368997
670.0,1706.5976039341517,603.8557652064732,117.80230494907924,128.17213221958704,25.791533061436244,8.832730508044575
671.0,1706.4005475725446,603.3644060407366,118.0645512172154,128.1501682826451,25.900726590837753,8.83286993672015
672.0,1706.2034912109375,602.873046875,118.32679748535156,128.12820434570312,26.009920120239258,8.833009365395728
673.0,1706.2076939174108,603.1178152901786,118.16856493268695,128.18120683942522,25.985788072858536,8.832621993890985
674.0,1706.2118966238838,603.3625837053571,118.01033238002232,128.23420933314733,25.96165602547782,8.83223462238624
