day,S,I,P,D,E,R,Q,W,H,A,R_t
764.0,72.72602381025042,1.972463152238301,0.0,0.0,0.8460732783590045,1962.5038495744977,0.013086085415644837,0.18820136093667578,492.1043864658901,0.003374287799358302,0.5195983076763615
765.0,72.06532314845494,2.164442700999124,0.0,0.0,0.7050610652991705,1961.9974147251673,0.015337115714958471,0.16542153725666658,492.01376560756137,0.003386525027703361,0.5148778661100072
766.0,71.40462248665946,2.3564222497599463,0.0,0.0,0.5640488522393363,1961.4909798758367,0.017588146014272103,0.14264171357665745,491.9231447492327,0.00339876225604842,0.5101574245436528
767.0,70.74392182486397,2.5484017985207696,0.0,0.0,0.42303663917950224,1960.984545026507,0.019839176313585737,0.11986188989664828,491.83252389090404,0.00341099948439348,0.5054369829772984
768.0,70.0832211630685,2.740381347281592,0.0,0.0,0.28202442611966816,1960.4781101771764,0.02209020661289937,0.0970820662166391,491.74190303257535,0.003423236712738539,0.5007165414109441
769.0,69.42252050127303,2.932360896042415,0.0,0.0,0.14101221305983402,1959.971675327846,0.024341236912213002,0.07430224253662994,491.6512821742466,0.0034354739410835987,0.4959960998445898
770.0,68.76181983947754,3.124340444803238,0.0,0.0,0.0,1959.4652404785156,0.026592267211526632,0.05152241885662079,491.56066131591797,0.0034477111694286577,0.49127565827823544
771.0,70.39657701764787,2.678006095545632,0.0,0.0,0.0,1960.1760951450892,0.022822292450915223,0.04674537719360419,492.05296107700894,0.0034770701160076506,0.502955343468441
772.0,72.03133419581822,2.231671746288027,0.0,0.0,0.0,1960.8869498116628,0.019052317690303813,0.041968335530587604,492.5452608380999,0.0035064290625866435,0.5146350286586465
773.0,73.66609137398856,1.7853373970304216,0.0,0.0,0.0,1961.5978044782369,0.015282342929692407,0.037191293867571015,493.0375605991909,0.0035357880091656363,0.5263147138488521
774.0,75.3008485521589,1.339003047772816,0.0,0.0,0.0,1962.30865914481,0.011512368169080998,0.03241425220455442,493.52986036028176,0.0035651469557446296,0.5379943990390577
775.0,76.93560573032924,0.8926686985152106,0.0,0.0,0.0,1963.019513811384,0.007742393408469588,0.02763721054153783,494.02216012137274,0.0035945059023236225,0.5496740842292632
776.0,78.57036290849959,0.4463343492576055,0.0,0.0,0.0,1963.7303684779577,0.003972418647858181,0.02286016887852124,494.5144598824637,0.0036238648489026154,0.5613537694194688
777.0,80.20512008666992,0.0,0.0,0.0,0.0,1964.4412231445312,0.00020244388724677265,0.018083127215504646,495.0067596435547,0.0036532237954816082,0.5730334546096744
778.0,79.09124864850725,0.07435086795261928,0.0,0.0,0.17630312432135856,1964.8897574288505,0.003048781617378284,0.01805055407541139,494.70662035260875,0.0035129093588953503,0.5650752893764363
779.0,77.97737721034459,0.14870173590523855,0.0,0.0,0.3526062486427171,1965.3382917131696,0.005895119347509795,0.018017980935318128,494.406481061663,0.003372594922309093,0.5571171241431981
780.0,76.86350577218191,0.22305260385785783,0.0,0.0,0.5289093729640756,1965.786825997489,0.008741457077641306,0.017985407795224874,494.1063417707171,0.0032322804857228345,0.54915895890996
781.0,75.74963433401925,0.2974034718104771,0.0,0.0,0.7052124972854342,1966.235360281808,0.011587794807772818,0.017952834655131613,493.8062024797712,0.0030919660491365774,0.5412007936767218
782.0,74.63576289585659,0.37175433976309635,0.0,0.0,0.8815156216067928,1966.6838945661273,0.014434132537904328,0.017920261515038352,493.5060631888253,0.00295165161255032,0.5332426284434837
783.0,73.52189145769393,0.44610520771571566,0.0,0.0,1.0578187459281512,1967.1324288504463,0.01728047026803584,0.017887688374945098,493.20592389787953,0.0028113371759640616,0.5252844632102456
784.0,72.40802001953125,0.520456075668335,0.0,0.0,1.2341218702495098,1967.5809631347656,0.02012680799816735,0.017855115234851837,492.9057846069336,0.002671022739377804,0.5173262979770075
785.0,72.18943950108118,0.6519846745899746,0.0,0.0,1.1525437501259148,1966.7183925083705,0.01725154971271487,0.01530438448701586,492.9834747314453,0.0032581849414522624,0.5157646277312368
786.0,71.97085898263114,0.7835132735116142,0.0,0.0,1.0709656300023198,1965.8558218819755,0.014376291427262395,0.012753653739179884,493.06116485595703,0.003845347143526721,0.5142029574854661
787.0,71.75227846418109,0.9150418724332536,0.0,0.0,0.9893875098787248,1964.9932512555806,0.011501033141809915,0.010202922991343906,493.13885498046875,0.00443250934560118,0.5126412872396954
788.0,71.53369794573102,1.0465704713548933,0.0,0.0,0.9078093897551298,1964.130680629185,0.008625774856357436,0.0076521922435079295,493.21654510498047,0.005019671547675638,0.5110796169939248
789.0,71.31511742728097,1.1780990702765328,0.0,0.0,0.8262312696315348,1963.26811000279,0.0057505165709049585,0.005101461495671953,493.2942352294922,0.005606833749750097,0.5095179467481541
790.0,71.09653690883093,1.3096276691981723,0.0,0.0,0.7446531495079398,1962.4055393763952,0.002875258285452478,0.0025507307478359748,493.3719253540039,0.006193995951824556,0.5079562765023834
791.0,70.87795639038086,1.441156268119812,0.0,0.0,0.6630750293843448,1961.54296875,0.0,0.0,493.4496154785156,0.006781158153899014,0.5063946062566127
792.0,71.28691509791783,1.5080641422952925,0.0,0.0,0.7759143919018763,1960.222412109375,0.0038361990342049724,0.009101559008870806,493.45098440987726,0.006228504319941359,0.5093164524020879
793.0,71.6958738054548,1.5749720164707728,0.0,0.0,0.8887537544194077,1958.90185546875,0.007672398068409945,0.01820311801774161,493.45235334123885,0.005675850485983704,0.5122382985475631
794.0,72.10483251299178,1.6418798906462533,0.0,0.0,1.0015931169369392,1957.581298828125,0.011508597102614919,0.027304677026612417,493.45372227260043,0.005123196652026048,0.5151601446930383
795.0,72.51379122052873,1.7087877648217336,0.0,0.0,1.1144324794544707,1956.2607421875,0.01534479613681989,0.03640623603548322,493.45509120396207,0.004570542818068394,0.5180819908385136
796.0,72.92274992806571,1.7756956389972143,0.0,0.0,1.2272718419720021,1954.940185546875,0.019180995171024864,0.045507795044354024,493.45646013532365,0.004017888984110739,0.5210038369839888
797.0,73.33170863560268,1.8426035131726946,0.0,0.0,1.3401112044895336,1953.61962890625,0.023017194205229838,0.05460935405322483,493.45782906668524,0.003465235150153083,0.523925683129464
798.0,73.74066734313965,1.909511387348175,0.0,0.0,1.4529505670070648,1952.299072265625,0.02685339323943481,0.06371091306209564,493.4591979980469,0.0029125813161954284,0.5268475292749392
799.0,74.9318425314767,1.6367240462984358,0.0,0.0,1.35397855085986,1953.2279401506696,0.023782921239866743,0.05885811083550964,493.43377685546875,0.0031133129045234197,0.5353579988369886
800.0,76.12301771981376,1.3639367052486964,0.0,0.0,1.255006534712655,1954.1568080357142,0.020712449240298674,0.05400530860892364,493.4083557128906,0.0033140444928514102,0.5438684683990381
801.0,77.31419290815082,1.0911493641989571,0.0,0.0,1.1560345185654504,1955.085675920759,0.01764197724073061,0.04915250638233763,493.3829345703125,0.003514776081179402,0.5523789379610876
802.0,78.50536809648786,0.8183620231492179,0.0,0.0,1.0570625024182456,1956.0145438058034,0.014571505241162543,0.04429970415575164,493.3575134277344,0.0037155076695073925,0.560889407523137
803.0,79.69654328482491,0.5455746820994785,0.0,0.0,0.9580904862710408,1956.9434116908483,0.011501033241594476,0.03944690192916563,493.33209228515625,0.003916239257835383,0.5693998770851865
804.0,80.88771847316197,0.27278734104973934,0.0,0.0,0.8591184701238359,1957.872279575893,0.00843056124202641,0.034594099702579637,493.3066711425781,0.004116970846163375,0.577910346647236
805.0,82.07889366149902,0.0,0.0,0.0,0.7601464539766312,1958.8011474609375,0.0053600892424583435,0.029741297475993633,493.28125,0.004317702434491366,0.5864208162092854
806.0,81.63021469116211,0.05265530092375619,0.0,0.0,0.7444307101624352,1958.630087716239,0.005551123027024525,0.04102443930293832,493.04969787597656,0.004386284072617335,0.5832151846971696
807.0,81.1815357208252,0.10531060184751238,0.0,0.0,0.7287149663482393,1958.4590279715399,0.005742156811590705,0.05230758112988302,492.8181457519531,0.004454865710743303,0.5800095531850539
808.0,80.73285675048828,0.15796590277126857,0.0,0.0,0.7129992225340435,1958.2879682268415,0.0059331905961568865,0.0635907229568277,492.5865936279297,0.004523447348869273,0.576803921672938
809.0,80.28417778015137,0.21062120369502477,0.0,0.0,0.6972834787198475,1958.116908482143,0.006124224380723068,0.0748738647837724,492.35504150390625,0.004592028986995241,0.5735982901608222
810.0,79.83549880981445,0.26327650461878094,0.0,0.0,0.6815677349056516,1957.9458487374445,0.006315258165289248,0.0861570066107171,492.1234893798828,0.004660610625121211,0.5703926586487064
811.0,79.38681983947754,0.31593180554253714,0.0,0.0,0.6658519910914558,1957.7747889927455,0.0065062919498554295,0.09744014843766179,491.8919372558594,0.0047291922632471785,0.5671870271365906
