day,S,I,D,C,A,W,P,V,R_t
484.0,3114.814522879464,0.5284719382013593,3.8756653581346785,0.0,4.196044445037842,0.24367567045348032,0.0,1069.998291015625,7.048657972666
485.0,3119.6434500558034,0.5331653186253139,3.87942681993757,0.0,4.196044445037842,0.24328908111367906,0.0,1075.173095703125,7.042816612594699
486.0,3124.4723772321427,0.5378586990492684,3.8831882817404613,0.0,4.196044445037842,0.24290249177387782,0.0,1080.347900390625,7.036975252523397
487.0,3129.3013044084823,0.542552079473223,3.886949743543352,0.0,4.196044445037842,0.24251590243407659,0.0,1085.522705078125,7.031133892452095
488.0,3134.1302315848216,0.5472454598971775,3.8907112053462436,0.0,4.196044445037842,0.24212931309427535,0.0,1090.697509765625,7.025292532380793
489.0,3138.959158761161,0.5519388403211322,3.894472667149135,0.0,4.196044445037842,0.2417427237544741,0.0,1095.872314453125,7.019451172309492
490.0,3143.7880859375,0.5566322207450867,3.8982341289520264,0.0,4.196044445037842,0.24135613441467285,0.0,1101.047119140625,7.01360981223819
491.0,3140.302804129464,0.5497490593365261,3.9057867527008057,0.0,4.196044445037842,0.24133022342409408,0.0,1105.1779087611608,7.004789628423151
492.0,3136.8175223214284,0.5428658979279655,3.913339376449585,0.0,4.196044445037842,0.24130431243351527,0.0,1109.3086983816963,6.995969444608112
493.0,3133.3322405133927,0.5359827365194049,3.9208920001983643,0.0,4.196044445037842,0.2412784014429365,0.0,1113.439488002232,6.987149260793072
494.0,3129.8469587053573,0.5290995751108442,3.9284446239471436,0.0,4.196044445037842,0.2412524904523577,0.0,1117.570277622768,6.978329076978033
495.0,3126.3616768973216,0.5222164137022836,3.935997247695923,0.0,4.196044445037842,0.24122657946177892,0.0,1121.7010672433037,6.969508893162994
496.0,3122.876395089286,0.515333252293723,3.943549871444702,0.0,4.196044445037842,0.2412006684712001,0.0,1125.8318568638392,6.960688709347955
497.0,3119.39111328125,0.5084500908851624,3.9511024951934814,0.0,4.196044445037842,0.24117475748062134,0.0,1129.962646484375,6.951868525532915
498.0,3117.908203125,0.5045609431607383,3.9407712391444614,0.0,4.196044445037842,0.24109724164009094,0.0,1128.805873325893,6.952888206232167
499.0,3116.42529296875,0.5006717954363141,3.9304399830954417,0.0,4.196044445037842,0.24101972579956055,0.0,1127.6491001674108,6.953907886931419
500.0,3114.9423828125,0.49678264771189007,3.9201087270464217,0.0,4.196044445037842,0.24094220995903015,0.0,1126.4923270089287,6.954927567630671
501.0,3113.45947265625,0.492893499987466,3.9097774709974016,0.0,4.196044445037842,0.24086469411849976,0.0,1125.3355538504463,6.955947248329923
502.0,3111.9765625,0.4890043522630419,3.8994462149483815,0.0,4.196044445037842,0.24078717827796936,0.0,1124.1787806919642,6.956966929029175
503.0,3110.49365234375,0.48511520453861784,3.889114958899362,0.0,4.196044445037842,0.24070966243743896,0.0,1123.022007533482,6.957986609728427
504.0,3109.0107421875,0.4812260568141937,3.878783702850342,0.0,4.196044445037842,0.24063214659690857,0.0,1121.865234375,6.959006290427679
505.0,3104.659109933036,0.47923616000584196,3.888925007411412,0.0,4.196044445037842,0.24052697845867702,0.0,1123.0619245256696,6.9544288325909545
506.0,3100.3074776785716,0.47724626319749014,3.899066311972482,0.0,4.196044445037842,0.24042181032044546,0.0,1124.2586146763392,6.949851374754229
507.0,3095.9558454241073,0.4752563663891384,3.909207616533552,0.0,4.196044445037842,0.2403166421822139,0.0,1125.4553048270088,6.945273916917505
508.0,3091.6042131696427,0.47326646958078655,3.9193489210946217,0.0,4.196044445037842,0.24021147404398238,0.0,1126.6519949776787,6.94069645908078
509.0,3087.2525809151784,0.4712765727724348,3.929490225655692,0.0,4.196044445037842,0.24010630590575083,0.0,1127.8486851283483,6.936119001244055
510.0,3082.900948660714,0.46928667596408297,3.939631530216762,0.0,4.196044445037842,0.24000113776751927,0.0,1129.045375279018,6.93154154340733
511.0,3078.54931640625,0.4672967791557312,3.949772834777832,0.0,4.196044445037842,0.23989596962928772,0.0,1130.2420654296875,6.926964085570606
512.0,3073.634765625,0.4689155859606607,3.9551033633095876,0.0,4.196044445037842,0.2395476826599666,0.0,1129.777622767857,6.924726452581671
513.0,3068.72021484375,0.4705343927655901,3.9604338918413435,0.0,4.196044445037842,0.2391993956906455,0.0,1129.3131801060267,6.922488819592738
514.0,3063.8056640625,0.4721531995705196,3.965764420373099,0.0,4.196044445037842,0.23885110872132437,0.0,1128.8487374441963,6.920251186603804
515.0,3058.89111328125,0.47377200637544903,3.971094948904855,0.0,4.196044445037842,0.23850282175200327,0.0,1128.3842947823662,6.918013553614871
516.0,3053.9765625,0.4753908131803785,3.9764254774366106,0.0,4.196044445037842,0.23815453478268214,0.0,1127.9198521205358,6.915775920625936
517.0,3049.06201171875,0.47700961998530794,3.9817560059683665,0.0,4.196044445037842,0.23780624781336104,0.0,1127.4554094587054,6.913538287637003
518.0,3044.1474609375,0.4786284267902374,3.987086534500122,0.0,4.196044445037842,0.23745796084403992,0.0,1126.990966796875,6.911300654648069
519.0,3044.593575613839,0.4661352038383484,3.981496913092477,0.0,4.196044445037842,0.2375496072428567,0.0,1129.1876918247767,6.907974727845236
520.0,3045.0396902901784,0.45364198088645935,3.9759072916848317,0.0,4.196044445037842,0.2376412536416735,0.0,1131.3844168526787,6.904648801042402
521.0,3045.4858049665177,0.4411487579345703,3.9703176702771867,0.0,4.196044445037842,0.23773290004049027,0.0,1133.5811418805804,6.901322874239569
522.0,3045.9319196428573,0.4286555349826813,3.9647280488695418,0.0,4.196044445037842,0.2378245464393071,0.0,1135.777866908482,6.897996947436736
523.0,3046.3780343191966,0.41616231203079224,3.959138427461897,0.0,4.196044445037842,0.23791619283812387,0.0,1137.9745919363838,6.894671020633903
524.0,3046.824148995536,0.4036690890789032,3.9535488060542514,0.0,4.196044445037842,0.23800783923694066,0.0,1140.1713169642858,6.891345093831069
525.0,3047.270263671875,0.39117586612701416,3.9479591846466064,0.0,4.196044445037842,0.23809948563575745,0.0,1142.3680419921875,6.8880191670282365
526.0,3046.4996512276784,0.4008876553603581,3.9565392902919223,0.0,4.196044445037842,0.2379714697599411,0.0,1146.8009381975446,6.880294243467334
527.0,3045.7290387834823,0.41059944459370207,3.9651193959372386,0.0,4.196044445037842,0.23784345388412476,0.0,1151.2338344029017,6.872569319906432
528.0,3044.958426339286,0.420311233827046,3.9736995015825545,0.0,4.196044445037842,0.2377154380083084,0.0,1155.6667306082588,6.86484439634553
529.0,3044.187813895089,0.4300230230603899,3.9822796072278703,0.0,4.196044445037842,0.23758742213249207,0.0,1160.0996268136162,6.857119472784628
530.0,3043.4172014508927,0.43973481229373385,3.990859712873186,0.0,4.196044445037842,0.23745940625667572,0.0,1164.5325230189733,6.849394549223726
531.0,3042.6465890066966,0.4494466015270778,3.9994398185185025,0.0,4.196044445037842,0.23733139038085938,0.0,1168.9654192243304,6.841669625662824
532.0,3041.8759765625,0.45915839076042175,4.008019924163818,0.0,4.196044445037842,0.23720337450504303,0.0,1173.3983154296875,6.833944702101922
533.0,3032.1028878348216,0.45577033928462435,4.006609542029245,0.0,4.196044445037842,0.23696192460400717,0.0,1176.8310372488838,6.822137383900734
534.0,3022.3297991071427,0.452382287808827,4.005199159894671,0.0,4.196044445037842,0.23672047470297133,0.0,1180.2637590680804,6.810330065699545
535.0,3012.556710379464,0.4489942363330296,4.003788777760097,0.0,4.196044445037842,0.23647902480193547,0.0,1183.6964808872767,6.798522747498357
536.0,3002.783621651786,0.44560618485723225,4.002378395625523,0.0,4.196044445037842,0.2362375749008996,0.0,1187.1292027064733,6.786715429297168
537.0,2993.0105329241073,0.44221813338143484,4.000968013490949,0.0,4.196044445037842,0.23599612499986375,0.0,1190.5619245256696,6.7749081110959795
538.0,2983.2374441964284,0.4388300819056375,3.9995576313563754,0.0,4.196044445037842,0.23575467509882791,0.0,1193.9946463448662,6.76310079289479
539.0,2973.46435546875,0.4354420304298401,3.9981472492218018,0.0,4.196044445037842,0.23551322519779205,0.0,1197.4273681640625,6.751293474693602
540.0,2978.890066964286,0.4324513929230826,4.009775842939105,0.0,4.196044445037842,0.23517144790717534,0.0,1200.9306117466517,6.749211626121933
541.0,2984.3157784598216,0.42946075541632517,4.021404436656407,0.0,4.196044445037842,0.23482967061655863,0.0,1204.4338553292412,6.747129777550263
542.0,2989.7414899553573,0.4264701179095677,4.033033030373709,0.0,4.196044445037842,0.23448789332594192,0.0,1207.9370989118304,6.745047928978594
543.0,2995.1672014508927,0.42347948040281025,4.044661624091012,0.0,4.196044445037842,0.23414611603532517,0.0,1211.4403424944196,6.742966080406925
544.0,3000.5929129464284,0.42048884289605276,4.056290217808315,0.0,4.196044445037842,0.23380433874470846,0.0,1214.9435860770088,6.740884231835255
545.0,3006.018624441964,0.41749820538929533,4.067918811525617,0.0,4.196044445037842,0.23346256145409175,0.0,1218.4468296595983,6.738802383263586
546.0,3011.4443359375,0.41450756788253784,4.07954740524292,0.0,4.196044445037842,0.23312078416347504,0.0,1221.9500732421875,6.736720534691917
547.0,3004.1514020647323,0.4147083078111921,4.069475991385324,0.0,4.196044445037842,0.23337399533816747,0.0,1217.3450753348213,6.739370630187842
548.0,2996.858468191964,0.4149090477398464,4.059404577527728,0.0,4.196044445037842,0.2336272065128599,0.0,1212.7400774274554,6.742020725683768
549.0,2989.5655343191966,0.41510978766850065,4.0493331636701315,0.0,4.196044445037842,0.23388041768755233,0.0,1208.1350795200892,6.744670821179694
550.0,2982.2726004464284,0.41531052759715487,4.0392617498125345,0.0,4.196044445037842,0.23413362886224473,0.0,1203.5300816127233,6.747320916675619
